code,name,close,chg,amount_eok,cap_eok,mom_12_1,m1,m3,from_hi52,new_high,box_width,box_drift,over_box,trend,breakout
055550,신한지주,108900.0,3.62,1703.3,537520.5,38.6,10.8,17.3,-1.0,,19.2,2.9,-0.3,Y,
090430,아모레퍼시픽,147200.0,0.14,329.2,83352.2,-2.9,20.8,27.6,-10.8,,39.6,-0.2,9.6,,
278470,에이피알,464500.0,-3.1,1528.8,151998.9,31.8,42.9,16.0,0.0,Y,39.0,-26.5,6.1,,
066970,엘앤에프,146700.0,-3.05,879.9,49187.8,-10.0,123.6,-13.3,-31.1,,224.7,-68.5,-31.1,,
271560,오리온,130000.0,1.41,123.8,51110.7,28.6,-3.7,-3.1,-11.0,,14.7,-5.3,-9.2,,
316140,우리금융지주,33800.0,0.43,6104.2,255296.5,20.5,5.5,12.5,-17.2,,17.5,-1.8,1.5,Y,Y
000100,유한양행,83700.0,0.12,211.5,59923.2,-39.6,19.1,0.1,-33.0,,36.3,-18.2,-7.5,,
007660,이수페타시스,114000.0,-5.36,473.3,77813.8,-12.6,78.1,-10.6,-29.4,,156.1,-60.3,-24.8,,
249420,일동제약,14770.0,-8.43,149.1,4777.4,-64.2,21.6,-32.2,-66.7,,113.6,-51.5,-43.1,,
103590,일진전기,71200.0,0.15,145.1,32235.3,40.8,46.4,-25.8,-50.6,,215.7,-68.3,-50.6,,
317400,자이에스앤디,11570.0,10.74,167.9,4359.2,64.6,111.1,202.9,0.0,Y,145.5,18.9,40.2,,
079900,전진건설로봇,39600.0,11.78,405.6,6092.4,-40.6,47.8,-28.4,-45.8,,157.1,-58.4,-42.1,,
035720,카카오,36550.0,0.71,1425.7,156593.8,-41.5,3.5,-8.9,-46.0,,42.1,-23.2,-22.4,,
323410,카카오뱅크,21850.0,-0.46,220.2,104012.3,-11.7,3.3,2.1,-23.9,,26.6,-10.7,-12.6,,
007810,코리아써키트,61300.0,-10.3,206.8,12327.1,157.2,43.7,-45.3,-56.8,,268.6,-57.9,-56.8,,
192820,코스맥스,300000.0,-1.23,355.5,32005.6,-19.0,62.4,71.3,-1.0,,51.5,-11.1,36.7,,
120110,코오롱인더,59500.0,3.37,141.0,17428.6,33.0,29.5,-17.6,-41.0,,108.1,-50.9,-37.8,,
021240,코웨이,96900.0,-0.51,148.6,69493.6,-9.4,7.0,4.9,-10.9,,16.3,5.2,0.1,,Y
259960,크래프톤,227000.0,-1.36,151.0,99730.5,-18.1,-7.0,-11.2,-33.0,,43.9,-10.2,-22.7,,
039490,키움증권,277500.0,-2.01,268.0,70423.0,1.8,8.2,-25.2,-44.0,,88.9,-38.8,-42.7,,
028670,팬오션,5670.0,7.8,456.4,31753.4,26.7,14.3,3.5,-11.1,,33.6,-12.5,-7.4,Y,
022100,포스코DX,21650.0,2.39,4867.1,32535.4,-18.0,24.6,-29.7,-49.5,,124.3,-51.2,-44.1,,
047050,포스코인터내셔널,53700.0,4.32,20548.1,97637.1,0.0,10.6,-16.2,-38.5,,91.2,-41.5,-38.5,,
003670,포스코퓨처엠,200500.0,4.43,741.9,163483.2,-15.9,64.2,-15.8,-32.3,,142.4,-51.2,-32.3,,
086790,하나금융지주,136300.0,3.41,1318.0,382743.0,35.6,13.2,18.2,-0.4,,24.7,-1.6,-0.4,Y,
352820,하이브,179400.0,0.17,274.1,75868.0,-36.9,5.3,-19.7,-55.6,,58.0,-36.7,-30.3,,
071050,한국금융지주,192200.0,0.65,498.9,103984.7,26.2,4.7,-19.4,-34.3,,60.4,-30.6,-34.1,,
015760,한국전력,31900.0,3.84,824.5,208317.3,-10.3,-3.6,-18.3,-53.0,,36.5,-25.7,-29.2,,
161890,한국콜마,160100.0,-2.84,483.3,35549.2,22.8,64.4,84.9,-1.0,,52.2,5.1,35.9,,
161390,한국타이어앤테크놀로지,66600.0,1.37,143.3,82376.9,72.3,1.1,5.7,-13.2,,29.8,5.9,-13.2,Y,
047810,한국항공우주,131000.0,1.96,330.0,121843.9,8.0,11.5,-22.0,-35.1,,53.2,-32.9,-27.2,,
003350,한국화장품제조,14970.0,-4.06,136.9,2891.4,-87.9,105.1,69.3,-76.5,,45.3,-23.2,45.5,,
042700,한미반도체,220500.0,-1.41,736.1,200632.2,83.2,31.6,-24.6,-46.2,,144.3,-55.7,-46.2,,
008930,한미사이언스,44800.0,7.74,404.5,35221.6,-13.4,33.5,41.3,-20.7,,45.8,-8.7,17.7,,
128940,한미약품,492500.0,-2.85,773.8,58994.6,-13.6,53.0,1.4,-21.3,,73.0,-30.0,-8.6,,
004710,한솔테크닉스,6830.0,12.01,354.9,4509.9,-12.9,16.8,-45.6,-55.8,,174.1,-31.7,-55.8,,
009420,한올바이오파마,59700.0,-2.0,152.3,28157.7,27.1,43.2,-4.5,-15.6,,81.3,-15.8,-15.6,,
052690,한전기술,116400.0,1.51,345.9,41048.3,-2.6,41.3,-14.2,-40.2,,133.2,-57.1,-37.5,,
000880,한화,135500.0,5.69,282.7,71300.7,23.7,29.2,1.6,-10.2,,51.4,-10.7,-10.2,,
088350,한화생명,5770.0,5.89,1403.3,53067.2,29.4,41.8,16.9,-12.6,,42.5,-16.6,-0.5,,
000370,한화손해보험,8410.0,4.31,141.5,10448.1,-7.5,59.6,30.6,-9.6,,45.2,-17.5,9.9,,
009830,한화솔루션,33850.0,-1.32,640.1,67242.9,-19.7,48.1,-16.8,-42.1,,118.4,-52.9,-32.2,,
272210,한화시스템,73200.0,1.64,157.9,128465.2,-8.6,35.1,-30.9,-55.0,,125.5,-54.0,-40.1,,
012450,한화에어로스페이스,1102000.0,2.15,1032.9,539868.8,-23.5,36.0,-8.2,-28.3,,80.9,-41.0,-24.8,,
082740,한화엔진,47450.0,2.13,226.1,38051.9,-8.0,22.6,-29.2,-47.0,,131.3,-56.1,-47.0,,
042660,한화오션,88000.0,5.49,983.8,265047.6,-30.3,18.0,-29.1,-41.3,,80.8,-40.4,-34.8,,
000720,현대건설,123300.0,6.13,1095.4,133070.1,54.4,45.7,-12.8,-34.7,,107.2,-48.7,-27.2,,
086280,현대글로비스,207500.0,3.59,462.1,151500.0,12.0,10.2,-10.9,-28.6,,57.4,-15.0,-26.9,,
064350,현대로템,136200.0,2.85,399.7,137955.9,-44.3,13.4,-33.9,-49.4,,124.0,-55.2,-49.4,,
012330,현대모비스,453500.0,1.93,1494.6,380390.2,50.3,1.9,-33.9,-41.0,,78.0,3.1,-41.0,,
069960,현대백화점,95400.0,2.05,163.5,20400.4,33.3,-19.8,-12.6,-53.9,,99.4,1.4,-53.9,,
004310,현대약품,6380.0,1.45,1376.8,2457.6,26.5,29.9,-8.1,-55.5,,89.6,-41.0,-25.7,,
307950,현대오토에버,421500.0,-0.26,175.2,105445.2,121.3,24.7,-43.5,-55.1,,197.3,-29.3,-55.1,,
004020,현대제철,30400.0,5.85,301.4,42235.6,-29.7,24.1,-23.0,-34.6,,88.4,-41.6,-34.1,,
005380,현대차,403500.0,1.46,1780.2,785246.0,64.4,14.1,-40.4,-46.2,,113.7,-34.9,-46.2,,
005387,현대차2우B,190600.0,2.56,151.0,64543.4,7.1,6.4,-27.7,-41.1,,65.0,-27.9,-35.5,,
001450,현대해상,50900.0,2.1,369.0,45607.8,26.4,37.9,46.7,-2.9,,37.0,24.0,23.4,,
003010,혜인,12390.0,2.63,181.4,1242.0,-25.6,210.1,124.9,-2.3,,98.2,-44.1,56.4,,
298040,효성중공업,2963000.0,-1.45,964.2,254093.9,50.0,47.7,-18.9,-35.6,,142.9,-55.2,-35.6,,
093370,후성,13130.0,-2.23,184.0,13138.8,22.1,83.1,10.4,-41.4,,223.2,-51.0,-41.4,,
003280,흥아해운,1700.0,-0.76,245.5,4084.8,-4.6,11.2,-26.9,-62.0,,88.4,-45.5,-41.0,,
028300,HLB,35600.0,-1.65,194.5,43689.0,-19.5,13.9,-29.5,-47.8,,140.5,-50.8,-42.3,,
403870,HPSP,50200.0,-0.4,901.2,41314.6,-13.0,69.3,-1.4,-39.9,,192.5,-47.5,-39.9,,
095340,ISC,169500.0,0.7,264.5,36395.3,40.4,52.8,-20.4,-37.5,,140.4,-57.0,-33.8,,
067290,JW신약,2300.0,10.65,2592.8,1922.1,5.8,46.8,51.8,-25.9,,147.6,-8.2,-25.9,,
332570,PS일렉트로닉스,7570.0,-7.66,148.0,3433.3,12.8,11.7,-41.8,-46.6,,187.3,-40.8,-46.6,,
218410,RFHIC,46900.0,-2.32,154.0,12331.0,26.7,26.6,-49.6,-58.3,,218.7,-64.0,-58.3,,
198440,강동씨앤엘,1736.0,-1.87,260.8,1276.5,-19.7,77.1,74.5,-28.1,,150.5,-1.4,-28.1,,
098460,고영,28450.0,-1.78,156.4,18790.3,54.8,25.1,-19.9,-34.6,,88.2,-42.1,-33.0,,
053260,금강철강,5330.0,17.68,490.0,1196.2,0.5,23.2,-8.1,-30.0,,57.5,-33.8,-21.7,,
234690,녹십자웰빙,9310.0,16.47,1148.7,1931.1,-23.1,26.2,-6.9,-38.3,,75.0,-42.9,-26.6,,
010170,대한광통신,13960.0,-5.31,521.5,19979.9,407.1,87.4,-40.0,-52.0,,306.4,-59.5,-52.0,,
462860,더즌,2945.0,3.06,176.7,2414.6,-67.5,77.2,6.1,-47.3,,122.5,-54.9,-19.9,,
086450,동국제약,22250.0,-0.23,215.0,9860.2,-8.7,30.6,10.4,-25.6,,43.6,-27.8,-6.3,,
131970,두산테스나,80200.0,-4.22,130.4,14476.1,39.9,43.5,-47.9,-57.8,,267.0,-60.8,-57.8,,
347850,디앤디파마텍,53500.0,-1.12,250.8,22231.2,-76.3,10.0,-50.2,-83.3,,143.3,-39.0,-51.9,,
277810,레인보우로보틱스,460500.0,0.0,267.6,84680.4,31.2,12.2,-34.2,-47.7,,135.4,-45.5,-47.6,,
108490,로보티즈,257500.0,0.61,565.3,36447.6,11.1,48.5,-12.0,-36.4,,155.7,-49.5,-36.4,,
141080,리가켐바이오,96500.0,-2.75,186.9,32688.1,-41.8,16.4,-37.7,-54.8,,161.2,-57.1,-52.6,,
058470,리노공업,66600.0,-0.16,243.2,49004.2,12.4,14.4,-32.8,-47.6,,118.8,-54.3,-44.9,,
310210,보로노이,165000.0,-13.16,201.1,27266.7,-31.7,54.3,-42.7,-54.6,,192.7,-65.5,-44.1,,
089970,브이엠,56500.0,-6.99,386.5,13663.6,227.8,-1.1,-7.7,-52.8,,136.6,-9.5,-52.8,,
083650,비에이치아이,62800.0,-0.5,213.2,18350.0,-22.9,74.7,-15.0,-42.6,,189.9,-65.1,-37.4,,
082920,비츠로셀,25800.0,5.41,225.3,12751.9,-11.5,-1.1,-51.1,-59.8,,161.6,-57.4,-59.8,,
000250,삼천당제약,167900.0,-2.26,134.0,36452.9,-42.5,32.7,-50.3,-85.8,,228.1,-68.3,-59.5,,
079650,서산,5210.0,11.49,1681.0,1514.0,108.0,61.1,324.6,-35.8,,729.4,214.5,-35.8,,
178320,서진시스템,39000.0,-0.6,223.8,21132.0,35.2,32.0,-51.7,-51.7,,189.6,-54.5,-51.7,,
043260,성호전자,16980.0,-5.91,146.7,11455.6,1165.7,29.6,-53.5,-68.1,,333.8,-72.7,-67.0,,
396300,세아메카닉스,4570.0,-1.22,107.2,1496.7,34.4,20.6,-18.5,-33.8,,145.1,-43.1,-33.8,,
347700,스피어,21000.0,-3.78,130.7,9578.2,36.6,57.1,-49.9,-60.5,,271.8,-68.8,-56.4,,
257720,실리콘투,54200.0,-4.72,582.0,31804.5,-25.1,56.6,46.3,0.0,Y,48.2,-23.8,20.3,,
222800,심텍,129300.0,-4.78,727.4,44619.7,64.5,88.5,11.3,-17.8,,146.6,-27.7,-17.8,,
413630,씨피시스템,4040.0,-3.13,112.0,1466.6,30.6,2.3,33.1,-28.2,,114.5,-10.9,-3.8,,
025980,아난티,5150.0,1.69,169.8,5254.3,-63.9,53.3,1.0,-50.9,,128.4,-56.2,-32.6,,
124500,아이티센글로벌,35900.0,-3.11,117.2,7587.9,-0.9,92.1,-21.7,-50.1,,235.3,-70.2,-42.0,,
059120,아진엑스텍,6510.0,12.18,513.6,1265.2,-21.5,6.9,-27.8,-62.0,,212.2,-54.6,-51.7,,
196170,알테오젠,307500.0,-5.19,3637.1,197124.0,-39.4,8.8,-16.8,-45.0,,44.2,-25.1,-20.4,,
058610,에스피지,93300.0,-1.76,127.5,18584.6,208.7,14.1,-19.8,-41.0,,127.2,-40.6,-34.4,,
298380,에이비엘바이오,72700.0,-2.45,167.0,37847.5,-32.2,14.8,-36.5,-70.4,,117.9,-54.1,-45.1,,
086520,에코프로,91300.0,-0.37,445.3,110929.1,39.3,35.5,-36.9,-50.6,,141.5,-54.7,-43.9,,
247540,에코프로비엠,120800.0,0.19,369.9,104189.4,-19.8,30.5,-44.7,-50.9,,156.5,-55.2,-49.1,,
092870,엑시콘,24000.0,-2.42,111.0,3954.4,-25.4,118.2,-20.0,-41.1,,271.8,-71.5,-41.1,,
033160,엠케이전자,14240.0,-7.0,136.2,3296.5,39.2,16.3,-52.0,-58.4,,206.7,-59.5,-58.4,,
476060,온코닉테라퓨틱스,18030.0,1.85,140.7,7769.3,-81.9,89.4,-5.2,-72.3,,135.0,-55.8,-19.3,,
226950,올릭스,103400.0,-8.38,266.1,19335.7,-0.7,9.9,-42.6,-50.0,,101.2,-48.6,-42.6,,
232140,와이씨,10810.0,-2.49,337.7,9640.3,-45.1,47.1,-36.9,-54.4,,231.9,-68.1,-54.4,,
019210,와이지-원,14300.0,5.06,127.7,5017.4,212.8,-11.2,-12.6,-46.4,,104.9,-12.8,-46.4,,
032820,우리기술,11600.0,-1.13,192.2,18142.4,95.4,43.6,-25.4,-60.4,,178.4,-64.1,-46.2,,
041190,우리기술투자,6060.0,-2.23,118.1,4796.4,-67.2,51.9,2.9,-50.2,,77.6,-41.7,-13.2,,
032940,원익,8000.0,18.84,1267.1,1561.0,-38.2,79.0,1.3,-46.5,,152.3,-57.7,-29.1,,
240810,원익IPS,111500.0,-4.28,496.4,51538.1,82.3,34.0,3.0,-39.2,,140.2,-37.7,-39.2,,
030530,원익홀딩스,18780.0,-0.69,393.7,13377.6,2.5,32.6,-34.0,-61.4,,158.2,-61.3,-45.7,,
084370,유진테크,133300.0,-2.02,139.4,29974.2,39.5,37.7,2.8,-35.4,,133.1,-32.9,-35.4,,
039030,이오테크닉스,404000.0,3.98,648.1,51495.7,5.5,62.2,-16.6,-34.0,,155.0,-49.5,-34.0,,
417840,저스템,13900.0,-0.4,231.6,3423.5,-38.9,83.4,-22.3,-26.8,,163.0,-43.8,-26.8,,
095700,제넥신,2645.0,15.81,110.7,1484.6,-58.9,12.8,-31.4,-62.7,,143.7,-55.4,-50.6,,
080220,제주반도체,78200.0,-5.23,797.5,23696.7,199.8,41.9,-28.7,-41.6,,167.5,-11.6,-41.6,,
036930,주성엔지니어링,177000.0,-3.28,1227.8,78088.3,270.9,52.5,-14.9,-29.3,,154.8,-22.4,-29.3,,
119850,지엔씨에너지,46100.0,0.0,160.9,6883.9,-10.6,61.2,91.3,-16.8,,148.2,-19.7,1.2,,
388050,지투파워,9910.0,5.24,320.1,1803.6,-33.9,74.8,-5.0,-42.6,,206.4,-65.4,-42.6,,
047770,코데즈컴바인,3510.0,2.03,118.4,1525.1,9.7,59.2,13.2,-35.8,,149.8,-58.5,-35.8,,
241710,코스메카코리아,149800.0,-3.73,177.4,14332.6,10.8,81.8,112.2,-2.7,,42.7,0.8,64.3,,
