code,name,close,chg,amount_eok,cap_eok,mom_12_1,m1,m3,from_hi52,new_high,box_width,box_drift,over_box,trend,breakout
282330,BGF리테일,139700.0,-5.74,155.9,24145.6,15.8,11.3,8.0,-8.8,,35.2,-6.8,-4.3,,
138930,BNK금융지주,14970.0,0.6,104.1,46456.0,24.9,-17.4,-15.3,-33.9,,18.8,-8.4,-20.6,,
097950,CJ제일제당,186300.0,-1.53,138.3,28045.9,-16.8,-4.3,-11.7,-24.4,,38.9,-23.1,-24.4,,
005830,DB손해보험,184000.0,-1.45,368.1,120520.6,17.0,12.6,23.8,-10.5,,31.6,-7.7,6.4,,
000990,DB하이텍,95400.0,4.26,223.8,41503.4,72.9,-3.3,-56.7,-56.7,,160.0,-44.4,-56.7,,
375500,DL이앤씨,74300.0,1.36,394.8,28749.4,54.9,16.3,-9.3,-27.5,,75.8,-43.1,-26.5,,
078930,GS,123200.0,-3.52,585.3,114447.2,100.4,34.5,60.0,0.0,Y,52.5,6.6,29.3,,
006360,GS건설,36900.0,-2.38,1038.1,31579.6,56.5,26.8,15.9,-14.4,,79.0,-38.8,-11.5,,
267270,HD건설기계,140600.0,0.57,294.8,67378.2,38.9,4.5,-14.5,-29.0,,77.9,-37.3,-28.3,,
009540,HD한국조선해양,360500.0,0.0,355.5,255137.1,-6.1,-4.8,-19.0,-24.8,,45.0,-25.0,-23.9,,
267250,HD현대,216000.0,-0.46,171.1,170625.1,38.5,2.6,-25.4,-30.4,,63.9,-35.3,-30.4,,
443060,HD현대마린솔루션,221000.0,0.23,127.1,99081.9,-4.2,7.3,-13.8,-21.2,,46.2,-28.5,-18.0,,
322000,HD현대에너지솔루션,142000.0,0.07,358.8,15904.0,163.8,5.3,-28.7,-41.8,,131.5,-48.2,-41.8,,
267260,HD현대일렉트릭,821000.0,12.01,1817.0,295947.0,35.8,3.0,-28.5,-42.2,,101.4,-44.0,-42.2,,
329180,HD현대중공업,470000.0,1.18,843.7,493317.8,-3.7,-3.4,-36.9,-36.9,,66.1,-34.6,-36.9,,
204320,HL만도,50400.0,0.0,182.9,23666.4,29.2,12.2,-20.5,-34.5,,88.0,-29.4,-34.5,,
011200,HMM,21450.0,0.47,225.3,202324.5,-1.9,3.9,6.2,-12.4,,21.0,-3.6,-3.2,,
105560,KB금융,168100.0,0.9,1272.6,596230.1,51.0,-2.6,6.9,-9.7,,24.7,2.9,-9.7,Y,
030200,KT,53900.0,1.13,212.2,135839.7,6.2,-0.9,-0.6,-21.8,,19.4,-10.9,-12.5,,
033780,KT&G,174500.0,-0.11,284.4,181149.2,36.0,-4.4,-4.2,-7.7,,13.1,2.9,-7.7,,
003550,LG,114500.0,0.09,261.8,173114.8,31.1,17.2,-6.7,-30.9,,78.1,-5.3,-30.9,,
034220,LG디스플레이,9590.0,1.05,224.6,47950.0,-32.4,-0.7,-38.6,-42.5,,85.4,-27.6,-42.5,,
051900,LG생활건강,298500.0,-4.02,275.3,44701.9,-10.6,16.6,15.9,-10.5,,31.6,0.4,5.5,,
064400,LG씨엔에스,74400.0,0.4,383.0,72083.1,-0.3,11.0,-10.3,-48.2,,132.5,-7.3,-48.2,,
373220,LG에너지솔루션,370500.0,5.56,1586.7,866970.0,-7.9,11.3,-7.3,-27.9,,54.1,-33.6,-23.3,,
032640,LG유플러스,14740.0,-1.07,105.8,62560.6,-1.5,0.2,-5.0,-17.2,,18.6,-8.9,-11.2,,
011070,LG이노텍,597000.0,2.4,681.0,141292.6,210.9,-2.8,-44.1,-61.0,,197.7,-13.2,-61.0,,
066570,LG전자,198300.0,-1.1,1030.8,323000.2,121.2,15.1,-17.2,-49.5,,189.0,16.0,-49.5,,
051910,LG화학,274500.0,4.17,480.7,193776.0,-11.1,5.6,-21.8,-36.1,,78.6,-41.0,-36.1,,
079550,LIG디펜스앤에어로스페이스,745000.0,4.93,950.0,163900.0,40.9,7.0,-18.4,-27.0,,50.7,-28.0,-25.6,,
006260,LS,313000.0,6.64,585.0,97656.0,84.3,2.6,-43.4,-43.4,,108.3,-36.0,-43.4,,
010120,LS ELECTRIC,219500.0,8.93,2429.9,329250.0,-31.7,9.7,-23.0,-75.2,,81.5,-35.7,-31.1,,
035420,NAVER,216500.0,-1.59,1671.6,329245.6,-11.4,-3.8,8.3,-24.6,,53.1,-4.5,-22.8,,
036570,NC,223000.0,-1.55,147.3,48043.2,4.0,-4.1,-17.9,-34.0,,60.6,-18.9,-34.0,,
181710,NHN,70100.0,7.35,124.4,22960.0,50.2,74.8,84.2,-6.8,,84.5,-14.1,17.6,,
010060,OCI홀딩스,276000.0,0.18,514.7,51529.8,117.3,34.0,-23.3,-28.9,,115.0,-50.3,-28.9,,
005490,POSCO홀딩스,339500.0,3.51,1460.4,269025.0,12.5,7.4,-23.2,-36.5,,80.1,-36.2,-36.5,,
010950,S-Oil,136700.0,-3.05,547.8,153900.7,122.9,0.2,24.2,-11.0,,62.2,-3.6,-9.6,Y,
034730,SK,556000.0,0.36,497.7,403115.0,197.4,-10.8,-15.2,-35.2,,101.9,27.3,-35.2,,
011790,SKC,90100.0,2.04,125.6,44688.1,-19.5,10.6,-40.9,-48.2,,142.5,-41.6,-48.2,,
326030,SK바이오팜,88000.0,-3.93,153.5,68915.7,-22.1,7.4,-9.0,-37.5,,37.5,-21.9,-14.2,,
402340,SK스퀘어,1068000.0,0.95,5177.8,1408948.3,419.4,-2.6,-9.6,-45.8,,137.3,11.4,-45.8,,
361610,SK아이이테크놀로지,18220.0,-8.72,405.8,14901.6,-50.4,27.9,-9.4,-46.9,,105.9,-50.7,-33.3,,
096770,SK이노베이션,112000.0,0.72,1405.5,189339.1,12.6,-4.0,-8.0,-25.2,,67.4,-24.8,-25.2,,
