code,name,close,chg,amount_eok,cap_eok,mom_12_1,m1,m3,from_hi52,new_high,box_width,box_drift,over_box,trend,breakout
079550,LIG디펜스앤에어로스페이스,694000.0,-0.75,247.7,146520.0,22.3,11.9,-18.9,-32.0,,61.6,-34.8,-30.7,,
006260,LS,311500.0,0.0,247.2,94692.0,50.0,27.9,-34.5,-43.7,,147.4,-56.1,-43.7,,
010120,LS ELECTRIC,207500.0,2.41,811.6,299100.0,-42.8,26.7,-15.8,-76.6,,111.9,-48.9,-34.9,,
229640,LS에코에너지,46100.0,13.54,606.0,17333.7,-7.0,30.0,-35.3,-50.6,,174.3,-62.3,-50.6,,
035420,NAVER,217000.0,-2.18,1058.9,306470.2,-26.6,7.7,5.9,-24.4,,53.1,-6.8,-22.6,,
036570,NC,224500.0,-1.47,137.2,43303.5,0.5,0.9,-21.1,-33.6,,60.6,-14.4,-33.6,,
181710,NHN,74300.0,-3.61,100.6,17490.2,17.9,121.5,78.8,-1.2,,84.5,-16.7,24.7,,
010060,OCI홀딩스,277500.0,-0.25,237.3,37900.6,91.1,63.1,-23.8,-28.5,,128.1,-50.7,-28.5,,
005490,POSCO홀딩스,338500.0,-1.66,513.8,258723.6,3.6,17.3,-19.4,-36.7,,85.4,-40.1,-36.7,,
010950,S-Oil,150100.0,-3.09,391.6,162231.8,95.1,18.8,40.3,-2.3,,62.2,1.6,-0.7,Y,
034730,SK,545000.0,0.18,537.2,399489.9,134.5,11.5,-17.9,-36.5,,83.1,-1.5,-36.5,,
402340,SK스퀘어,1037000.0,2.0,3818.9,1345624.8,331.3,22.0,-16.2,-47.4,,146.6,-19.4,-47.4,,
096770,SK이노베이션,125500.0,-3.81,715.1,230419.0,7.8,14.6,7.3,-16.2,,63.9,-20.0,-14.5,,
475150,SK이터닉스,55000.0,-2.2,306.9,16624.7,96.6,26.6,36.5,-32.0,,151.6,-24.3,-32.0,,
017670,SK텔레콤,94200.0,0.11,584.5,189230.0,44.2,19.8,-2.8,-24.8,,60.1,-19.7,-24.8,,
000660,SK하이닉스,1674000.0,4.08,49465.4,12849360.7,301.4,19.5,-26.9,-42.7,,120.8,-8.6,-42.7,,
100840,SNT에너지,30550.0,4.37,102.8,7900.1,-59.1,40.1,-22.9,-52.3,,194.0,-62.0,-52.3,,
000500,가온전선,210000.0,3.96,596.1,74295.1,111.8,71.6,-38.4,-62.8,,424.2,-50.4,-62.8,,
010130,고려아연,1277000.0,-0.35,130.0,236699.5,0.7,38.4,-6.4,-39.6,,89.3,-43.2,-26.9,,
017900,광전자,7500.0,-1.88,1291.0,6060.9,136.1,66.7,-33.0,-57.8,,213.9,-58.1,-45.3,,
002990,금호건설,16460.0,2.48,223.7,5078.5,99.5,125.5,305.9,-4.9,,378.2,71.6,-4.9,,
001210,금호전기,12480.0,2.41,510.3,1378.0,19.8,1129.6,1401.8,0.0,Y,188.8,-5.9,798.5,,
000270,기아,131000.0,-0.9,640.0,471228.5,19.6,8.8,-20.3,-36.4,,49.1,-21.6,-27.0,,
024110,기업은행,20700.0,-0.74,161.2,161080.0,3.6,2.5,1.2,-27.5,,17.5,-7.5,-10.4,,
483650,달바글로벌,220000.0,-1.84,232.3,20054.0,61.6,-17.0,8.9,-17.0,,44.0,4.5,-17.0,Y,
353200,대덕전자,112700.0,5.17,567.3,50257.0,195.3,39.3,-31.6,-41.0,,156.2,-34.9,-41.0,,
047040,대우건설,18190.0,-2.93,759.8,76305.5,233.9,51.3,-28.5,-51.0,,196.4,-65.2,-45.2,,
006340,대원전선,13620.0,0.16,180.6,9990.0,279.7,23.3,10.2,-24.5,,99.6,-40.5,-24.5,Y,
001440,대한전선,29400.0,0.0,264.9,54681.9,47.2,32.4,-38.5,-59.3,,247.6,-65.7,-59.3,,
003490,대한항공,28100.0,-1.02,381.7,106968.1,6.9,13.3,4.1,-6.3,,26.1,0.6,-6.3,,
028100,동아지질,17620.0,5.19,182.4,2206.3,10.3,7.2,16.7,-5.2,,39.9,-9.5,-4.9,,
000150,두산,1263000.0,7.6,1157.1,224608.5,87.8,26.4,-23.9,-42.7,,144.8,-47.2,-42.7,,
454910,두산로보틱스,71000.0,-2.59,125.9,43883.1,-13.8,23.5,-29.3,-57.4,,200.9,-48.6,-57.4,,
034020,두산에너빌리티,82500.0,-2.78,1804.6,536790.2,-3.3,35.7,-22.1,-39.5,,126.6,-52.7,-39.5,,
336260,두산퓨얼셀,45150.0,-0.58,446.5,33598.3,-31.0,124.6,-54.2,-55.5,,437.0,-68.8,-55.5,,
192650,드림텍,5770.0,4.71,134.4,4684.6,-39.2,54.7,14.5,-33.4,,82.0,-42.6,-15.0,,
003160,디아이,24200.0,5.72,109.5,8886.2,7.1,46.7,-15.4,-37.5,,115.2,-51.3,-31.7,,
023530,롯데쇼핑,106400.0,2.86,264.1,33550.5,66.0,-9.2,-29.7,-47.7,,80.7,-18.7,-47.7,,
011170,롯데케미칼,59100.0,-0.47,228.5,27419.0,-21.0,8.2,-27.5,-49.9,,95.1,-48.3,-44.5,,
006800,미래에셋증권,34700.0,-0.94,225.2,172409.2,39.5,13.0,-44.0,-58.6,,177.5,-57.0,-58.6,,
090460,비에이치,18230.0,-4.73,144.8,6314.2,-24.3,37.9,-43.3,-54.7,,206.9,-59.0,-54.7,,
062040,산일전기,196100.0,4.69,560.6,60151.9,16.3,53.4,-22.5,-41.2,,176.1,-63.8,-41.2,,
028050,삼성E&A,47100.0,-0.59,646.3,98980.0,46.4,18.5,-7.3,-26.9,,64.3,-25.5,-26.9,,
006400,삼성SDI,577000.0,-0.55,1653.8,438385.3,76.7,58.5,-14.6,-19.0,,96.7,-49.1,-18.2,,
028260,삼성물산,376500.0,1.87,826.4,573262.4,51.9,31.9,-5.8,-29.6,,87.4,-8.1,-29.6,,
207940,삼성바이오로직스,1518000.0,-0.21,471.1,652239.5,45.4,2.6,10.6,-22.7,,24.6,2.8,-2.0,,
032830,삼성생명,306000.0,-0.7,745.1,567000.0,71.0,15.3,-14.4,-38.4,,88.3,-0.4,-38.4,,
018260,삼성에스디에스,240000.0,-1.36,241.0,168296.7,18.4,21.6,-3.4,-33.7,,119.7,19.1,-33.7,,
009150,삼성전기,1458000.0,4.86,5840.1,1031519.9,420.7,41.7,-21.1,-35.8,,158.2,-4.2,-35.8,,
005930,삼성전자,260000.0,2.01,29577.2,14820316.3,147.6,24.7,-13.2,-28.3,,75.1,-11.0,-28.3,,
005935,삼성전자우,186500.0,4.01,7028.9,1561414.4,130.7,21.6,-2.3,-20.6,,55.6,-11.0,-20.6,,
010140,삼성중공업,20900.0,-2.42,474.3,177760.0,-9.1,7.7,-26.4,-39.2,,75.0,-36.3,-38.4,,
016360,삼성증권,88000.0,-1.5,150.2,76440.8,21.7,0.1,-27.2,-41.1,,70.1,-34.5,-41.1,,
000810,삼성화재,665000.0,0.0,407.7,295119.8,27.3,13.3,18.8,-8.9,,54.2,30.5,-8.9,Y,
003230,삼양식품,1531000.0,-1.25,431.6,94991.3,-18.6,25.5,26.4,-6.1,,37.1,-5.5,6.0,,
001820,삼화콘덴서,112700.0,0.98,999.2,14958.4,95.3,79.2,-27.8,-40.7,,228.9,-15.5,-40.7,,
068270,셀트리온,188900.0,-0.17,460.6,412197.6,0.8,4.9,-0.6,-24.0,,27.0,-3.9,-6.7,,
004170,신세계,414000.0,-1.63,303.3,34191.6,134.7,-6.9,-20.5,-46.6,,96.0,-3.5,-46.6,,
055550,신한지주,108900.0,-0.09,884.4,526253.7,38.6,10.8,17.3,-1.0,,19.2,2.9,-0.3,Y,
112610,씨에스윈드,48900.0,-0.94,118.1,22140.0,-17.6,39.5,1.9,-36.4,,98.9,-49.0,-29.8,,
090430,아모레퍼시픽,147200.0,0.42,202.4,84580.5,-2.9,20.8,27.6,-10.8,,39.6,-0.2,9.6,,
278470,에이피알,464500.0,-2.35,939.4,132156.7,31.8,42.9,16.0,0.0,Y,39.0,-26.5,6.1,,
066970,엘앤에프,146700.0,-3.23,450.1,45160.0,-10.0,123.6,-13.3,-31.1,,224.7,-68.5,-31.1,,
271560,오리온,130000.0,-3.97,268.1,44035.1,28.6,-3.7,-3.1,-11.0,,14.7,-5.3,-9.2,,
316140,우리금융지주,33800.0,-0.14,791.1,267453.5,20.5,5.5,12.5,-17.2,,17.5,-1.8,1.5,Y,Y
000100,유한양행,83700.0,-2.52,120.8,56905.0,-39.6,19.1,0.1,-33.0,,36.3,-18.2,-7.5,,
007660,이수페타시스,114000.0,2.87,214.9,78988.3,-12.6,78.1,-10.6,-29.4,,156.1,-60.3,-24.8,,
103590,일진전기,71200.0,2.92,193.6,33570.5,40.8,46.4,-25.8,-50.6,,215.7,-68.3,-50.6,,
030000,제일기획,19190.0,-6.6,218.9,20189.7,-9.2,2.1,4.8,-17.1,,17.4,-2.9,-9.1,,
035720,카카오,36550.0,-2.9,544.8,148405.0,-41.5,3.5,-8.9,-46.0,,42.1,-23.2,-22.4,,
323410,카카오뱅크,21850.0,-1.65,125.6,99241.1,-11.7,3.3,2.1,-23.9,,26.6,-10.7,-12.6,,
377300,카카오페이,46450.0,-11.48,357.1,54796.8,-27.5,18.0,3.0,-34.5,,69.0,-28.7,-26.6,,
192820,코스맥스,300000.0,2.75,228.7,31835.4,-19.0,62.4,71.3,-1.0,,51.5,-11.1,36.7,,
021240,코웨이,96900.0,5.81,259.7,76004.2,-9.4,7.0,4.9,-10.9,,16.3,5.2,0.1,,Y
039490,키움증권,277500.0,-0.56,101.8,70029.6,1.8,8.2,-25.2,-44.0,,88.9,-38.8,-42.7,,
217590,티엠씨,11280.0,1.54,735.3,3170.8,,16.4,-54.9,-67.4,,254.3,-70.2,-65.5,,
005690,파미셀,11110.0,7.09,132.2,6978.5,-24.9,23.7,-27.7,-45.1,,131.2,-56.7,-45.1,,
028670,팬오션,5670.0,2.11,114.4,31005.0,26.7,14.3,3.5,-11.1,,33.6,-12.5,-7.4,Y,
047050,포스코인터내셔널,53700.0,-0.18,401.4,96405.7,0.0,10.6,-16.2,-38.5,,91.2,-41.5,-38.5,,
003670,포스코퓨처엠,200500.0,-0.58,556.1,167396.8,-15.9,64.2,-15.8,-32.3,,142.4,-51.2,-32.3,,
086790,하나금융지주,136300.0,-0.65,779.7,370415.9,35.6,13.2,18.2,-0.4,,24.7,-1.6,-0.4,Y,
352820,하이브,179400.0,-1.85,201.8,73238.5,-36.9,5.3,-19.7,-55.6,,58.0,-36.7,-30.3,,
071050,한국금융지주,192200.0,-2.25,302.7,104151.9,26.2,4.7,-19.4,-34.3,,60.4,-30.6,-34.1,,
015760,한국전력,31900.0,-1.59,336.9,198045.9,-10.3,-3.6,-18.3,-53.0,,36.5,-25.7,-29.2,,
161890,한국콜마,160100.0,3.81,393.6,35407.6,22.8,64.4,84.9,-1.0,,52.2,5.1,35.9,,
161390,한국타이어앤테크놀로지,66600.0,-1.37,133.2,71599.8,72.3,1.1,5.7,-13.2,,29.8,5.9,-13.2,Y,
047810,한국항공우주,131000.0,-3.02,278.6,121941.4,8.0,11.5,-22.0,-35.1,,53.2,-32.9,-27.2,,
003350,한국화장품제조,14970.0,0.95,366.2,3387.7,-87.9,105.1,69.3,-76.5,,45.3,-23.2,45.5,,
042700,한미반도체,220500.0,1.57,1121.0,215405.6,83.2,31.6,-24.6,-46.2,,144.3,-55.7,-46.2,,
128940,한미약품,492500.0,1.11,770.2,64311.2,-13.6,53.0,1.4,-21.3,,73.0,-30.0,-8.6,,
014680,한솔케미칼,207000.0,5.67,148.0,23153.2,-9.8,10.8,-26.3,-38.8,,79.9,-33.4,-38.4,,
052690,한전기술,116400.0,-5.84,989.7,51749.9,-2.6,41.3,-14.2,-40.2,,133.2,-57.1,-37.5,,
000880,한화,135500.0,0.44,125.5,73433.9,23.7,29.2,1.6,-10.2,,51.4,-10.7,-10.2,,
088350,한화생명,5770.0,-2.18,108.6,50722.2,29.4,41.8,16.9,-12.6,,42.5,-16.6,-0.5,,
009830,한화솔루션,33850.0,-0.18,259.9,64094.4,-19.7,48.1,-16.8,-42.1,,118.4,-52.9,-32.2,,
272210,한화시스템,73200.0,-1.29,175.7,129976.5,-8.6,35.1,-30.9,-55.0,,125.5,-54.0,-40.1,,
012450,한화에어로스페이스,1102000.0,-0.75,1229.6,543993.9,-23.5,36.0,-8.2,-28.3,,80.9,-41.0,-24.8,,
082740,한화엔진,47450.0,0.52,182.9,40096.4,-8.0,22.6,-29.2,-47.0,,131.3,-56.1,-47.0,,
042660,한화오션,88000.0,-1.33,393.4,249114.1,-30.3,18.0,-29.1,-41.3,,80.8,-40.4,-34.8,,
195870,해성디에스,53900.0,19.09,318.0,9758.0,30.6,34.2,-40.5,-47.4,,168.4,-52.0,-47.4,,
000720,현대건설,123300.0,-2.97,577.5,138415.2,54.4,45.7,-12.8,-34.7,,107.2,-48.7,-27.2,,
086280,현대글로비스,207500.0,-1.96,359.9,150375.0,12.0,10.2,-10.9,-28.6,,57.4,-15.0,-26.9,,
064350,현대로템,136200.0,-1.57,298.9,130425.0,-44.3,13.4,-33.9,-49.4,,124.0,-55.2,-49.4,,
012330,현대모비스,453500.0,-2.92,1143.9,344012.8,50.3,1.9,-33.9,-41.0,,78.0,3.1,-41.0,,
069960,현대백화점,95400.0,-0.2,142.8,21133.6,33.3,-19.8,-12.6,-53.9,,99.4,1.4,-53.9,,
004310,현대약품,6380.0,-1.48,1297.0,3190.4,26.5,29.9,-8.1,-55.5,,89.6,-41.0,-25.7,,
307950,현대오토에버,421500.0,-1.89,119.2,99549.1,121.3,24.7,-43.5,-55.1,,197.3,-29.3,-55.1,,
004020,현대제철,30400.0,-1.56,268.6,46172.2,-29.7,24.1,-23.0,-34.6,,88.4,-41.6,-34.1,,
005380,현대차,403500.0,-1.36,1742.0,741223.1,64.4,14.1,-40.4,-46.2,,113.7,-34.9,-46.2,,
005387,현대차2우B,190600.0,-1.38,243.0,59893.2,7.1,6.4,-27.7,-41.1,,65.0,-27.9,-35.5,,
005385,현대차우,189700.0,-2.51,149.1,39936.4,9.3,5.9,-28.4,-41.0,,65.1,-28.2,-35.7,,
001450,현대해상,50900.0,-1.42,433.5,41345.4,26.4,37.9,46.7,-2.9,,37.0,24.0,23.4,,
298040,효성중공업,2963000.0,4.35,1096.9,261646.8,50.0,47.7,-18.9,-35.6,,142.9,-55.2,-35.6,,
093370,후성,13130.0,-1.69,747.3,15584.2,22.1,83.1,10.4,-41.4,,223.2,-51.0,-41.4,,
028300,HLB,35600.0,-1.69,116.9,42490.2,-19.5,13.9,-29.5,-47.8,,140.5,-50.8,-42.3,,
403870,HPSP,50200.0,2.89,579.6,43948.2,-13.0,69.3,-1.4,-39.9,,192.5,-47.5,-39.9,,
095340,ISC,169500.0,5.67,208.2,40677.2,40.4,52.8,-20.4,-37.5,,140.4,-57.0,-33.8,,
067290,JW신약,2300.0,-4.89,261.6,1961.3,5.8,46.8,51.8,-25.9,,147.6,-8.2,-25.9,,
024840,KBI메탈,5940.0,5.04,114.9,2437.3,85.0,73.9,0.0,-40.5,,215.3,-37.9,-40.5,,
417200,LS머트리얼즈,11620.0,4.59,547.1,8632.5,-2.5,23.9,-48.1,-62.8,,236.5,-70.3,-61.7,,
060250,NHN KCP,15230.0,-8.37,100.6,5184.7,-43.6,35.5,-12.5,-36.0,,89.5,-43.7,-28.5,,
332570,PS일렉트로닉스,7570.0,0.71,555.5,3886.6,12.8,11.7,-41.8,-46.6,,187.3,-40.8,-46.6,,
218410,RFHIC,46900.0,6.79,546.1,14005.3,26.7,26.6,-49.6,-58.3,,218.7,-64.0,-58.3,,
327260,RF머트리얼즈,36750.0,-2.21,357.8,7960.1,17.3,102.5,-54.5,-69.2,,594.0,-84.1,-69.2,,
036540,SFA반도체,5700.0,3.72,732.8,14669.9,1.8,41.4,-36.7,-48.2,,183.4,-54.9,-48.2,,
040300,YTN,1991.0,-9.3,117.8,1139.5,-31.3,7.2,-26.7,-55.1,,87.6,-44.2,-42.9,,
950190,고스트스튜디오,10060.0,15.85,117.8,1446.2,9.3,-0.3,39.7,-1.5,,41.8,23.0,-1.5,,
098460,고영,28450.0,-0.73,119.6,18619.8,54.8,25.1,-19.9,-34.6,,88.2,-42.1,-33.0,,
420770,기가비스,112700.0,7.19,127.7,13411.0,148.0,22.5,-13.8,-41.4,,128.3,-23.1,-41.4,,
064260,다날,5300.0,-10.2,115.5,3362.4,-56.6,20.2,-13.4,-52.2,,105.1,-43.1,-33.8,,
010170,대한광통신,13960.0,13.86,7146.9,25033.2,407.1,87.4,-40.0,-52.0,,306.4,-59.5,-52.0,,
462860,더즌,2945.0,-18.31,107.7,1840.6,-67.5,77.2,6.1,-47.3,,122.5,-54.9,-19.9,,
005160,동국산업,2580.0,13.5,532.5,1893.1,-25.3,15.4,-3.4,-33.2,,76.1,-38.6,-32.0,,
131970,두산테스나,80200.0,5.51,244.5,15171.9,39.9,43.5,-47.9,-57.8,,267.0,-60.8,-57.8,,
347850,디앤디파마텍,53500.0,-1.29,160.4,21108.2,-76.3,10.0,-50.2,-83.3,,143.3,-39.0,-51.9,,
042510,라온시큐어,8930.0,-6.48,238.5,1346.0,-39.8,30.9,-18.3,-42.1,,101.9,-44.1,-34.2,,
388790,라이콤,4460.0,10.48,233.2,1484.8,36.6,42.3,-10.2,-49.3,,194.5,-45.4,-49.3,,
277810,레인보우로보틱스,460500.0,-2.31,229.0,82158.4,31.2,12.2,-34.2,-47.7,,135.4,-45.5,-47.6,,
108490,로보티즈,257500.0,-4.78,1003.7,45321.1,11.1,48.5,-12.0,-36.4,,155.7,-49.5,-36.4,,
141080,리가켐바이오,96500.0,-1.31,197.3,30578.0,-41.8,16.4,-37.7,-54.8,,161.2,-57.1,-52.6,,
058470,리노공업,66600.0,2.49,260.8,50223.6,12.4,14.4,-32.8,-47.6,,118.8,-54.3,-44.9,,
491000,리브스메드,33600.0,-10.47,137.5,6907.3,,4.5,-40.7,-63.2,,146.5,-56.9,-54.7,,
310210,보로노이,165000.0,0.35,121.8,26303.4,-31.7,54.3,-42.7,-54.6,,192.7,-65.5,-44.1,,
089970,브이엠,56500.0,6.13,264.5,13663.6,227.8,-1.1,-7.7,-52.8,,136.6,-9.5,-52.8,,
126340,비나텍,62100.0,15.34,398.6,5399.7,-0.7,31.4,-59.2,-67.9,,339.0,-76.1,-67.9,,
083650,비에이치아이,62800.0,-3.07,211.3,19556.8,-22.9,74.7,-15.0,-42.6,,189.9,-65.1,-37.4,,
069540,빛과전자,2835.0,7.04,3350.1,4969.7,121.4,59.4,-49.4,-59.4,,319.3,-67.8,-59.4,,
072950,빛샘전자,8700.0,26.45,1954.6,1089.5,13.5,46.2,-33.0,-63.2,,200.7,-50.3,-51.4,,
012210,삼미금속,8800.0,-6.01,115.8,2521.8,,77.1,-21.9,-52.4,,221.2,-68.9,-43.0,,
014950,삼익제약,5390.0,-12.4,320.1,1030.9,,30.2,-20.0,-74.7,,147.8,-55.5,-43.5,,
437730,삼현,32100.0,-6.07,337.1,15695.2,49.6,-6.3,-39.9,-56.1,,128.9,-39.1,-47.3,,
091580,상신이디피,23000.0,3.18,117.4,3025.5,-1.1,93.4,2.9,-25.1,,134.9,-57.1,-15.8,,
411080,샌즈랩,4170.0,3.77,851.6,1093.2,-65.2,30.3,-37.2,-58.2,,161.9,-61.8,-49.5,,
252990,샘씨엔에스,12900.0,1.78,113.7,9996.2,46.5,29.9,-5.0,-21.0,,79.9,-35.8,-21.0,,
178320,서진시스템,39000.0,0.84,256.2,22876.7,35.2,32.0,-51.7,-51.7,,189.6,-54.5,-51.7,,
043260,성호전자,16980.0,10.41,991.6,13629.3,1165.7,29.6,-53.5,-68.1,,333.8,-72.7,-67.0,,
347700,스피어,21000.0,1.75,118.9,10490.7,36.6,57.1,-49.9,-60.5,,271.8,-68.8,-56.4,,
257720,실리콘투,54200.0,-2.06,272.5,28033.8,-25.1,56.6,46.3,0.0,Y,48.2,-23.8,20.3,,
222800,심텍,129300.0,4.14,516.9,49632.3,64.5,88.5,11.3,-17.8,,146.6,-27.7,-17.8,,
050890,쏠리드,8880.0,4.11,494.7,5534.9,22.7,14.9,-44.0,-52.9,,154.4,-60.2,-52.9,,
413630,씨피시스템,4040.0,5.0,1356.0,1721.6,30.6,2.3,33.1,-28.2,,114.5,-10.9,-3.8,,
0015N0,아로마티카,10840.0,1.01,129.0,1635.0,,132.4,60.8,-47.1,,108.1,-50.0,11.6,,
125210,아모그린텍,5790.0,10.39,154.8,1016.2,-33.2,24.8,-46.4,-63.5,,226.5,-68.8,-61.8,,
052710,아모텍,10890.0,0.57,148.9,2988.9,-19.2,4.3,-63.9,-66.6,,212.3,-54.0,-66.6,,
456010,아이씨티케이,15820.0,0.33,129.3,2685.8,-23.5,36.5,-49.5,-56.5,,227.8,-52.9,-56.5,,
124500,아이티센글로벌,35900.0,-5.74,101.5,6671.3,-0.9,92.1,-21.7,-50.1,,235.3,-70.2,-42.0,,
0007C0,아크릴,15070.0,8.01,121.0,1591.6,,14.2,-50.4,-77.5,,209.1,-66.7,-63.1,,
158430,아톤,4670.0,-4.6,573.0,1473.8,-58.6,34.6,-29.3,-52.9,,159.4,-57.6,-48.1,,
196170,알테오젠,307500.0,-1.73,827.2,177968.9,-39.4,8.8,-16.8,-45.0,,44.2,-25.1,-20.4,,
0011A0,액스비스,8580.0,2.95,242.8,1173.3,,18.5,-57.8,-81.3,,281.2,-73.8,-68.0,,
443670,에스피소프트,3740.0,4.13,310.3,1270.2,-59.3,42.7,-12.2,-44.8,,121.0,-54.3,-35.3,,
058610,에스피지,93300.0,-4.47,365.1,21778.2,208.7,14.1,-19.8,-41.0,,127.2,-40.6,-34.4,,
298380,에이비엘바이오,72700.0,-2.36,464.8,32416.7,-32.2,14.8,-36.5,-70.4,,117.9,-54.1,-45.1,,
086520,에코프로,91300.0,-2.61,332.6,111608.0,39.3,35.5,-36.9,-50.6,,141.5,-54.7,-43.9,,
247540,에코프로비엠,120800.0,-2.71,270.7,101841.5,-19.8,30.5,-44.7,-50.9,,156.5,-55.2,-49.1,,
356680,엑스게이트,11810.0,-2.62,1674.5,4878.1,10.8,35.3,-49.9,-57.1,,231.9,-44.7,-57.1,,
033160,엠케이전자,14240.0,8.19,110.7,3375.1,39.2,16.3,-52.0,-58.4,,206.7,-59.5,-58.4,,
138080,오이솔루션,23300.0,9.09,258.5,3193.5,39.2,64.4,-32.9,-56.9,,306.0,-70.5,-56.9,,
080580,오킨스전자,21000.0,2.55,127.1,4661.1,-14.2,139.5,14.3,-21.9,,212.4,-63.4,-21.9,,
226950,올릭스,103400.0,2.59,279.1,25275.8,-0.7,9.9,-42.6,-50.0,,101.2,-48.6,-42.6,,
232140,와이씨,10810.0,1.8,108.6,9755.2,-45.1,47.1,-36.9,-54.4,,231.9,-68.1,-54.4,,
032820,우리기술,11600.0,-2.2,411.1,22323.8,95.4,43.6,-25.4,-60.4,,178.4,-64.1,-46.2,,
041190,우리기술투자,6060.0,-7.66,123.1,4133.6,-67.2,51.9,2.9,-50.2,,77.6,-41.7,-13.2,,
115440,우리넷,7460.0,11.02,845.9,1043.8,-12.6,29.7,-42.8,-60.1,,231.9,-63.1,-59.5,,
046970,우리로,4955.0,1.83,630.3,3172.9,168.6,41.4,-38.8,-65.1,,206.5,-61.2,-52.3,,
032940,원익,8000.0,5.38,467.4,1853.9,-38.2,79.0,1.3,-46.5,,152.3,-57.7,-29.1,,
240810,원익IPS,111500.0,10.15,1247.7,58606.2,82.3,34.0,3.0,-39.2,,140.2,-37.7,-39.2,,
030530,원익홀딩스,18780.0,1.0,682.7,19541.2,2.5,32.6,-34.0,-61.4,,158.2,-61.3,-45.7,,
084370,유진테크,133300.0,8.92,180.3,32174.1,39.5,37.7,2.8,-35.4,,133.1,-32.9,-35.4,,
424870,이뮨온시아,3000.0,0.14,226.8,3217.4,-55.8,22.2,-54.7,-80.5,,183.0,-64.7,-56.6,,
039030,이오테크닉스,404000.0,4.82,394.2,57655.5,5.5,62.2,-16.6,-34.0,,155.0,-49.5,-34.0,,
