code,name,close,chg,amount_eok,cap_eok,mom_12_1,m1,m3,from_hi52,new_high,box_width,box_drift,over_box,trend,breakout
068270,셀트리온,188900.0,-1.72,887.9,425922.0,0.8,4.9,-0.6,-24.0,,27.0,-3.9,-6.7,,
004170,신세계,414000.0,2.02,398.1,38205.8,134.7,-6.9,-20.5,-46.6,,96.0,-3.5,-46.6,,
055550,신한지주,108900.0,-0.61,884.1,531417.7,38.6,10.8,17.3,-1.0,,19.2,2.9,-0.3,Y,
112610,씨에스윈드,48900.0,-1.33,193.1,20389.9,-17.6,39.5,1.9,-36.4,,98.9,-49.0,-29.8,,
090430,아모레퍼시픽,147200.0,-0.57,455.8,81889.9,-2.9,20.8,27.6,-10.8,,39.6,-0.2,9.6,,
010580,에스엠벡셀,1647.0,23.53,287.8,2330.7,-46.6,22.1,-34.1,-46.2,,85.3,-35.0,-34.1,,
278470,에이피알,464500.0,-1.82,727.0,141141.8,31.8,42.9,16.0,0.0,Y,39.0,-26.5,6.1,,
066970,엘앤에프,146700.0,-0.7,819.8,46258.5,-10.0,123.6,-13.3,-31.1,,224.7,-68.5,-31.1,,
271560,오리온,130000.0,-1.54,119.5,47869.4,28.6,-3.7,-3.1,-11.0,,14.7,-5.3,-9.2,,
316140,우리금융지주,33800.0,-0.44,732.7,250875.8,20.5,5.5,12.5,-17.2,,17.5,-1.8,1.5,Y,Y
105840,우진,13250.0,4.21,203.6,2898.4,-21.7,15.9,-36.1,-57.5,,158.8,-61.4,-53.8,,
000100,유한양행,83700.0,-1.98,130.5,58230.1,-39.6,19.1,0.1,-33.0,,36.3,-18.2,-7.5,,
139480,이마트,74300.0,2.29,103.2,20945.2,2.7,-3.6,-14.7,-41.8,,57.2,-26.5,-37.4,,
007660,이수페타시스,114000.0,-1.43,444.8,80970.4,-12.6,78.1,-10.6,-29.4,,156.1,-60.3,-24.8,,
249420,일동제약,14770.0,5.98,139.2,5043.1,-64.2,21.6,-32.2,-66.7,,113.6,-51.5,-43.1,,
103590,일진전기,71200.0,-3.68,197.4,32426.1,40.8,46.4,-25.8,-50.6,,215.7,-68.3,-50.6,,
317400,자이에스앤디,11570.0,1.69,122.1,4188.5,64.6,111.1,202.9,0.0,Y,145.5,18.9,40.2,,
035720,카카오,36550.0,-3.15,569.1,156822.0,-41.5,3.5,-8.9,-46.0,,42.1,-23.2,-22.4,,
323410,카카오뱅크,21850.0,-0.68,127.1,104489.4,-11.7,3.3,2.1,-23.9,,26.6,-10.7,-12.6,,
192820,코스맥스,300000.0,-3.28,529.0,30076.2,-19.0,62.4,71.3,-1.0,,51.5,-11.1,36.7,,
120110,코오롱인더,59500.0,-0.18,160.6,16500.3,33.0,29.5,-17.6,-41.0,,108.1,-50.9,-37.8,,
021240,코웨이,96900.0,2.15,155.9,70625.9,-9.4,7.0,4.9,-10.9,,16.3,5.2,0.1,,Y
259960,크래프톤,227000.0,-2.06,133.7,97671.9,-18.1,-7.0,-11.2,-33.0,,43.9,-10.2,-22.7,,
039490,키움증권,277500.0,0.18,116.2,71603.3,1.8,8.2,-25.2,-44.0,,88.9,-38.8,-42.7,,
028670,팬오션,5670.0,0.33,208.8,32501.8,26.7,14.3,3.5,-11.1,,33.6,-12.5,-7.4,Y,
047050,포스코인터내셔널,53700.0,-0.73,221.2,95526.1,0.0,10.6,-16.2,-38.5,,91.2,-41.5,-38.5,,
003670,포스코퓨처엠,200500.0,-1.1,519.3,160636.9,-15.9,64.2,-15.8,-32.3,,142.4,-51.2,-32.3,,
103140,풍산,81900.0,2.48,102.4,21971.0,-52.5,41.9,-0.7,-40.6,,73.8,-40.3,-18.3,,
086790,하나금융지주,136300.0,-1.51,623.2,375335.1,35.6,13.2,18.2,-0.4,,24.7,-1.6,-0.4,Y,
352820,하이브,179400.0,0.33,287.1,78195.8,-36.9,5.3,-19.7,-55.6,,58.0,-36.7,-30.3,,
071050,한국금융지주,192200.0,0.84,297.8,107272.5,26.2,4.7,-19.4,-34.3,,60.4,-30.6,-34.1,,
015760,한국전력,31900.0,4.12,1206.4,218909.8,-10.3,-3.6,-18.3,-53.0,,36.5,-25.7,-29.2,,
161890,한국콜마,160100.0,-2.29,611.8,33283.2,22.8,64.4,84.9,-1.0,,52.2,5.1,35.9,,
161390,한국타이어앤테크놀로지,66600.0,-1.83,181.0,79527.8,72.3,1.1,5.7,-13.2,,29.8,5.9,-13.2,Y,
047810,한국항공우주,131000.0,-1.24,241.0,124573.2,8.0,11.5,-22.0,-35.1,,53.2,-32.9,-27.2,,
042700,한미반도체,220500.0,1.66,2013.8,233038.3,83.2,31.6,-24.6,-46.2,,144.3,-55.7,-46.2,,
008930,한미사이언스,44800.0,6.46,477.2,39461.9,-13.4,33.5,41.3,-20.7,,45.8,-8.7,17.7,,
128940,한미약품,492500.0,-0.95,470.5,60339.8,-13.6,53.0,1.4,-21.3,,73.0,-30.0,-8.6,,
009420,한올바이오파마,59700.0,-1.98,118.5,28418.9,27.1,43.2,-4.5,-15.6,,81.3,-15.8,-15.6,,
051600,한전KPS,45800.0,2.32,116.4,21802.5,-11.3,8.4,-10.7,-32.1,,51.2,-29.2,-28.3,,
052690,한전기술,116400.0,16.6,3133.5,54501.7,-2.6,41.3,-14.2,-40.2,,133.2,-57.1,-37.5,,
130660,한전산업,12210.0,4.24,598.2,4326.0,-20.5,31.0,-14.7,-52.4,,123.9,-55.3,-40.7,,
180640,한진칼,133000.0,-0.34,220.2,99075.2,10.7,19.5,22.6,-23.1,,34.1,-3.4,-2.3,,
000880,한화,135500.0,-0.5,132.4,73753.9,23.7,29.2,1.6,-10.2,,51.4,-10.7,-10.2,,
088350,한화생명,5770.0,-0.68,147.1,50809.0,29.4,41.8,16.9,-12.6,,42.5,-16.6,-0.5,,
009830,한화솔루션,33850.0,-1.69,632.1,65556.2,-19.7,48.1,-16.8,-42.1,,118.4,-52.9,-32.2,,
272210,한화시스템,73200.0,-1.27,178.3,131676.8,-8.6,35.1,-30.9,-55.0,,125.5,-54.0,-40.1,,
012450,한화에어로스페이스,1102000.0,-1.15,945.1,529556.1,-23.5,36.0,-8.2,-28.3,,80.9,-41.0,-24.8,,
082740,한화엔진,47450.0,-0.54,260.2,38093.6,-8.0,22.6,-29.2,-47.0,,131.3,-56.1,-47.0,,
042660,한화오션,88000.0,-1.37,587.8,263821.9,-30.3,18.0,-29.1,-41.3,,80.8,-40.4,-34.8,,
000720,현대건설,123300.0,3.55,2250.3,146321.5,54.4,45.7,-12.8,-34.7,,107.2,-48.7,-27.2,,
086280,현대글로비스,207500.0,-3.33,258.3,152250.0,12.0,10.2,-10.9,-28.6,,57.4,-15.0,-26.9,,
064350,현대로템,136200.0,-0.71,294.6,137846.7,-44.3,13.4,-33.9,-49.4,,124.0,-55.2,-49.4,,
012330,현대모비스,453500.0,-3.94,1218.6,372755.4,50.3,1.9,-33.9,-41.0,,78.0,3.1,-41.0,,
069960,현대백화점,95400.0,2.87,229.0,21672.7,33.3,-19.8,-12.6,-53.9,,99.4,1.4,-53.9,,
004310,현대약품,6380.0,23.99,3226.3,3340.8,26.5,29.9,-8.1,-55.5,,89.6,-41.0,-25.7,,
307950,현대오토에버,421500.0,-4.1,236.2,105719.5,121.3,24.7,-43.5,-55.1,,197.3,-29.3,-55.1,,
004020,현대제철,30400.0,1.39,280.5,43836.9,-29.7,24.1,-23.0,-34.6,,88.4,-41.6,-34.1,,
005380,현대차,403500.0,-2.04,1870.4,788317.4,64.4,14.1,-40.4,-46.2,,113.7,-34.9,-46.2,,
005387,현대차2우B,190600.0,-1.01,161.6,64893.1,7.1,6.4,-27.7,-41.1,,65.0,-27.9,-35.5,,
001450,현대해상,50900.0,-1.37,155.2,42879.9,26.4,37.9,46.7,-2.9,,37.0,24.0,23.4,,
008770,호텔신라,44100.0,-1.29,103.1,16523.5,-19.0,1.1,-20.3,-36.5,,54.0,-33.9,-33.2,,
298040,효성중공업,2963000.0,-4.42,1125.6,264257.7,50.0,47.7,-18.9,-35.6,,142.9,-55.2,-35.6,,
093370,후성,13130.0,0.54,461.4,13911.0,22.1,83.1,10.4,-41.4,,223.2,-51.0,-41.4,,
078150,HB테크놀러지,1911.0,3.96,140.1,1893.7,-18.9,16.4,-44.0,-61.5,,210.1,-48.3,-61.5,,
028300,HLB,35600.0,-3.95,195.3,42157.2,-19.5,13.9,-29.5,-47.8,,140.5,-50.8,-42.3,,
403870,HPSP,50200.0,0.0,1487.1,43865.9,-13.0,69.3,-1.4,-39.9,,192.5,-47.5,-39.9,,
095340,ISC,169500.0,-1.61,194.0,38790.6,40.4,52.8,-20.4,-37.5,,140.4,-57.0,-33.8,,
067290,JW신약,2300.0,8.66,2895.5,2179.8,5.8,46.8,51.8,-25.9,,147.6,-8.2,-25.9,,
218410,RFHIC,46900.0,-2.17,239.5,12596.8,26.7,26.6,-49.6,-58.3,,218.7,-64.0,-58.3,,
327260,RF머트리얼즈,36750.0,2.22,297.8,6206.1,17.3,102.5,-54.5,-69.2,,594.0,-84.1,-69.2,,
036540,SFA반도체,5700.0,0.5,235.8,9933.4,1.8,41.4,-36.7,-48.2,,183.4,-54.9,-48.2,,
289080,SV인베스트먼트,2320.0,6.81,309.0,1509.5,-20.7,52.9,-14.2,-49.0,,182.1,-64.4,-45.8,,
198440,강동씨앤엘,1736.0,-2.44,167.5,1171.1,-19.7,77.1,74.5,-28.1,,150.5,-1.4,-28.1,,
098460,고영,28450.0,-3.38,201.6,18517.4,54.8,25.1,-19.9,-34.6,,88.2,-42.1,-33.0,,
053260,금강철강,5330.0,3.9,556.0,1246.8,0.5,23.2,-8.1,-30.0,,57.5,-33.8,-21.7,,
420770,기가비스,112700.0,-3.24,112.5,12485.6,148.0,22.5,-13.8,-41.4,,128.3,-23.1,-41.4,,
212560,네오오토,9040.0,8.16,239.1,1733.0,70.3,-2.6,-35.2,-41.9,,92.0,6.1,-41.9,,
010170,대한광통신,13960.0,1.71,2319.6,21301.5,407.1,87.4,-40.0,-52.0,,306.4,-59.5,-52.0,,
213420,덕산네오룩스,34250.0,-8.1,102.0,7610.8,-44.7,32.2,-14.5,-38.6,,104.6,-49.4,-35.4,,
086450,동국제약,22250.0,-4.18,122.1,9014.4,-8.7,30.6,10.4,-25.6,,43.6,-27.8,-6.3,,
005290,동진쎄미켐,42600.0,-2.05,116.7,20744.8,-16.1,24.2,-26.2,-35.5,,99.1,-43.7,-35.5,,
131970,두산테스나,80200.0,-2.06,214.8,15655.1,39.9,43.5,-47.9,-57.8,,267.0,-60.8,-57.8,,
347850,디앤디파마텍,53500.0,-0.8,258.5,22597.9,-76.3,10.0,-50.2,-83.3,,143.3,-39.0,-51.9,,
277810,레인보우로보틱스,460500.0,-3.35,430.1,84001.4,31.2,12.2,-34.2,-47.7,,135.4,-45.5,-47.6,,
108490,로보티즈,257500.0,-5.8,2659.4,41654.4,11.1,48.5,-12.0,-36.4,,155.7,-49.5,-36.4,,
141080,리가켐바이오,96500.0,-3.25,242.5,33058.3,-41.8,16.4,-37.7,-54.8,,161.2,-57.1,-52.6,,
058470,리노공업,66600.0,0.73,522.7,52510.0,12.4,14.4,-32.8,-47.6,,118.8,-54.3,-44.9,,
100790,미래에셋벤처투자,15600.0,3.16,175.2,8329.3,36.6,42.2,-70.7,-76.9,,540.1,-80.0,-76.9,,
064550,바이오니아,8790.0,-1.8,149.8,2676.5,-58.5,50.3,-4.7,-43.3,,76.7,-43.4,-14.1,,
006910,보성파워텍,7300.0,0.55,329.0,3620.9,13.9,41.7,-25.4,-53.9,,220.8,-65.6,-53.9,,
089970,브이엠,56500.0,-4.31,376.1,13453.0,227.8,-1.1,-7.7,-52.8,,136.6,-9.5,-52.8,,
083650,비에이치아이,62800.0,-2.81,596.5,20361.4,-22.9,74.7,-15.0,-42.6,,189.9,-65.1,-37.4,,
082920,비츠로셀,25800.0,-4.14,103.1,12548.8,-11.5,-1.1,-51.1,-59.8,,161.6,-57.4,-59.8,,
069540,빛과전자,2835.0,30.0,1435.1,4102.0,121.4,59.4,-49.4,-59.4,,319.3,-67.8,-59.4,,
012210,삼미금속,8800.0,-1.67,915.6,2312.1,,77.1,-21.9,-52.4,,221.2,-68.9,-43.0,,
000250,삼천당제약,167900.0,-0.06,135.6,38212.2,-42.5,32.7,-50.3,-85.8,,228.1,-68.3,-59.5,,
079650,서산,5210.0,14.46,1570.0,1536.0,108.0,61.1,324.6,-35.8,,729.4,214.5,-35.8,,
178320,서진시스템,39000.0,-4.37,310.7,22287.6,35.2,32.0,-51.7,-51.7,,189.6,-54.5,-51.7,,
014620,성광벤드,32100.0,3.83,102.0,8631.1,-24.7,28.4,-1.4,-33.5,,95.2,-43.8,-31.6,,
043260,성호전자,16980.0,2.84,368.0,11984.4,1165.7,29.6,-53.5,-68.1,,333.8,-72.7,-67.0,,
490470,세미파이브,15390.0,10.78,665.5,5420.3,,17.1,-61.3,-68.5,,281.0,-73.8,-68.5,,
347700,스피어,21000.0,5.98,258.4,10413.4,36.6,57.1,-49.9,-60.5,,271.8,-68.8,-56.4,,
162300,신스틸,1647.0,16.24,666.5,1024.3,-31.7,16.7,5.3,-26.0,,41.1,-29.1,-16.6,,
257720,실리콘투,54200.0,-1.91,363.0,30329.0,-25.1,56.6,46.3,0.0,Y,48.2,-23.8,20.3,,
222800,심텍,129300.0,1.67,1125.3,46252.6,64.5,88.5,11.3,-17.8,,146.6,-27.7,-17.8,,
025980,아난티,5150.0,-6.22,138.4,4991.5,-63.9,53.3,1.0,-50.9,,128.4,-56.2,-32.6,,
0015N0,아로마티카,10840.0,12.91,277.0,1309.3,,132.4,60.8,-47.1,,108.1,-50.0,11.6,,
124500,아이티센글로벌,35900.0,-8.5,163.8,7239.8,-0.9,92.1,-21.7,-50.1,,235.3,-70.2,-42.0,,
059120,아진엑스텍,6510.0,-1.97,115.2,1278.0,-21.5,6.9,-27.8,-62.0,,212.2,-54.6,-51.7,,
354320,알멕,29800.0,0.67,117.2,2415.9,2.1,38.3,-63.0,-70.6,,363.5,-78.4,-69.5,,
196170,알테오젠,307500.0,-3.15,1834.8,192944.7,-39.4,8.8,-16.8,-45.0,,44.2,-25.1,-20.4,,
041510,에스엠,74800.0,3.5,171.7,18933.9,-49.6,12.1,-7.9,-51.1,,45.6,-31.2,-22.7,,
058610,에스피지,93300.0,-1.51,221.7,20247.9,208.7,14.1,-19.8,-41.0,,127.2,-40.6,-34.4,,
298380,에이비엘바이오,72700.0,-4.08,134.3,38183.4,-32.2,14.8,-36.5,-70.4,,117.9,-54.1,-45.1,,
086520,에코프로,91300.0,-1.7,397.5,110114.5,39.3,35.5,-36.9,-50.6,,141.5,-54.7,-43.9,,
247540,에코프로비엠,120800.0,-1.78,268.7,102526.3,-19.8,30.5,-44.7,-50.9,,156.5,-55.2,-49.1,,
092870,엑시콘,24000.0,-11.48,119.7,3523.7,-25.4,118.2,-20.0,-41.1,,271.8,-71.5,-41.1,,
290650,엘앤씨바이오,53100.0,8.0,114.5,13646.7,-5.8,1.5,-30.0,-55.1,,88.5,-18.0,-45.3,,
122640,예스티,29600.0,5.65,170.5,6278.9,-4.9,67.2,5.7,-25.7,,131.7,-38.0,-25.7,,
046120,오르비텍,4630.0,29.83,456.3,2048.3,8.8,26.5,-45.5,-66.9,,249.2,-70.9,-63.0,,
226950,올릭스,103400.0,1.64,181.6,20873.3,-0.7,9.9,-42.6,-50.0,,101.2,-48.6,-42.6,,
232140,와이씨,10810.0,-3.69,160.3,9427.0,-45.1,47.1,-36.9,-54.4,,231.9,-68.1,-54.4,,
032820,우리기술,11600.0,8.15,1549.2,20405.9,95.4,43.6,-25.4,-60.4,,178.4,-64.1,-46.2,,
041190,우리기술투자,6060.0,-4.48,126.5,4596.5,-67.2,51.9,2.9,-50.2,,77.6,-41.7,-13.2,,
240810,원익IPS,111500.0,-1.53,1016.1,56839.2,82.3,34.0,3.0,-39.2,,140.2,-37.7,-39.2,,
030530,원익홀딩스,18780.0,0.89,1349.1,17417.2,2.5,32.6,-34.0,-61.4,,158.2,-61.3,-45.7,,
084370,유진테크,133300.0,-3.42,177.7,31692.9,39.5,37.7,2.8,-35.4,,133.1,-32.9,-35.4,,
