code,name,close,chg,amount_eok,cap_eok,mom_12_1,m1,m3,from_hi52,new_high,box_width,box_drift,over_box,trend,breakout
005830,DB손해보험,181100.0,0.75,175.0,123337.2,9.6,17.1,28.3,-11.9,,31.6,-2.3,4.7,,
000990,DB하이텍,95000.0,4.6,906.5,57382.6,31.4,26.8,-51.1,-56.9,,209.7,-56.0,-56.9,,
375500,DL이앤씨,72000.0,-2.07,216.3,32928.3,26.6,37.4,-5.9,-29.8,,91.4,-40.7,-28.2,,
078930,GS,127100.0,-0.53,205.5,105250.6,81.6,51.1,71.5,-1.6,,52.5,6.9,33.4,,
006360,GS건설,36300.0,-0.68,467.6,31322.8,20.2,63.5,26.0,-15.8,,77.3,-38.1,-7.8,,
267270,HD건설기계,133300.0,-2.22,250.3,64928.9,27.1,12.7,-14.1,-32.7,,74.8,-40.2,-30.8,,
009540,HD한국조선해양,348500.0,0.44,469.5,239920.9,-16.2,4.0,-16.0,-27.3,,45.0,-21.5,-26.5,,
267250,HD현대,219000.0,1.44,270.5,166675.4,22.1,16.7,-20.5,-29.5,,61.2,-35.9,-27.6,,
443060,HD현대마린솔루션,207500.0,-5.08,222.7,104686.1,-11.6,14.5,-8.2,-26.0,,49.1,-32.9,-23.0,,
322000,HD현대에너지솔루션,142300.0,-6.61,507.4,13283.2,113.3,43.0,-20.7,-41.7,,145.2,-54.3,-41.7,,
267260,HD현대일렉트릭,781000.0,-1.52,394.9,257376.5,1.4,33.3,-25.4,-45.0,,143.6,-55.1,-45.0,,
329180,HD현대중공업,449500.0,-2.07,954.0,472850.3,-11.7,3.6,-36.2,-39.7,,71.7,-34.1,-39.7,,
204320,HL만도,51800.0,-1.87,126.6,22210.7,15.7,32.5,-16.0,-32.6,,96.7,-31.5,-32.6,,
175330,JB금융지주,28350.0,0.49,109.9,57821.8,14.6,8.0,17.6,-24.4,,25.8,-1.6,-1.4,,
105560,KB금융,173300.0,1.49,1197.8,629570.7,38.4,8.2,15.8,-6.9,,24.7,6.1,-6.9,Y,
030200,KT,53400.0,0.19,149.8,133823.5,6.5,-0.7,2.9,-22.5,,19.4,-12.9,-13.3,,
033780,KT&G,178100.0,1.05,299.4,180422.6,34.1,-2.5,-3.0,-5.8,,13.1,3.5,-5.8,,
003550,LG,119400.0,-0.54,152.4,168276.7,27.2,29.5,3.1,-28.0,,79.8,-5.8,-28.0,,
034220,LG디스플레이,9440.0,1.43,217.8,42600.0,-41.4,10.2,-34.5,-43.4,,95.4,-30.6,-43.4,,
051900,LG생활건강,313000.0,1.18,138.5,44776.8,-7.9,19.0,26.2,-6.1,,35.8,4.5,7.2,,
064400,LG씨엔에스,77200.0,-1.56,290.0,67335.7,-10.4,30.2,-11.9,-46.3,,146.9,-11.7,-46.3,,
373220,LG에너지솔루션,378000.0,-3.3,1112.4,823680.0,-14.5,25.8,-14.5,-26.5,,60.7,-32.2,-21.7,,
032640,LG유플러스,14990.0,3.13,190.9,61499.6,-6.3,4.0,-0.5,-15.8,,18.6,-3.9,-9.7,,
011070,LG이노텍,642000.0,-2.44,788.8,122832.3,140.3,40.2,-43.4,-58.0,,260.8,-28.7,-58.0,,
066570,LG전자,216500.0,2.07,1000.5,329841.4,96.2,43.9,-4.0,-44.8,,174.1,3.4,-44.8,,
051910,LG화학,280000.0,-3.18,457.6,182481.2,-17.0,20.4,-18.7,-34.8,,84.7,-42.8,-34.8,,
079550,LIG디펜스앤에어로스페이스,694000.0,-2.55,982.5,159500.0,22.3,11.9,-18.9,-32.0,,61.6,-34.8,-30.7,,
006260,LS,311500.0,-0.92,290.1,100620.0,50.0,27.9,-34.5,-43.7,,147.4,-56.1,-43.7,,
010120,LS ELECTRIC,207500.0,-1.18,571.2,313500.0,-42.8,26.7,-15.8,-76.6,,111.9,-48.9,-34.9,,
229640,LS에코에너지,46100.0,-0.99,147.7,18344.3,-7.0,30.0,-35.3,-50.6,,174.3,-62.3,-50.6,,
035420,NAVER,217000.0,0.1,1217.9,300994.8,-26.6,7.7,5.9,-24.4,,53.1,-6.8,-22.6,,
036570,NC,224500.0,-1.2,105.7,44488.4,0.5,0.9,-21.1,-33.6,,60.6,-14.4,-33.6,,
005940,NH투자증권,26550.0,2.94,145.3,97101.2,32.5,2.3,-12.8,-32.3,,48.2,-27.0,-30.9,,
010060,OCI홀딩스,277500.0,-6.37,797.5,35660.1,91.1,63.1,-23.8,-28.5,,128.1,-50.7,-28.5,,
005490,POSCO홀딩스,338500.0,-1.86,605.6,251195.6,3.6,17.3,-19.4,-36.7,,85.4,-40.1,-36.7,,
010950,S-Oil,150100.0,2.94,516.3,173264.9,95.1,18.8,40.3,-2.3,,62.2,1.6,-0.7,Y,
034730,SK,545000.0,5.5,561.5,416890.5,134.5,11.5,-17.9,-36.5,,83.1,-1.5,-36.5,,
402340,SK스퀘어,1037000.0,4.45,5983.6,1486783.5,331.3,22.0,-16.2,-47.4,,146.6,-19.4,-47.4,,
096770,SK이노베이션,125500.0,3.0,804.9,237857.3,7.8,14.6,7.3,-16.2,,63.9,-20.0,-14.5,,
475150,SK이터닉스,55000.0,-1.38,240.4,17101.6,96.6,26.6,36.5,-32.0,,151.6,-24.3,-32.0,,
017670,SK텔레콤,94200.0,-2.47,669.4,186867.3,44.2,19.8,-2.8,-24.8,,60.1,-19.7,-24.8,,
000660,SK하이닉스,1674000.0,0.59,51537.6,13645597.4,301.4,19.5,-26.9,-42.7,,120.8,-8.6,-42.7,,
000500,가온전선,210000.0,-2.6,1106.4,94841.7,111.8,71.6,-38.4,-62.8,,424.2,-50.4,-62.8,,
010130,고려아연,1277000.0,-0.09,100.3,234403.4,0.7,38.4,-6.4,-39.6,,89.3,-43.2,-26.9,,
017900,광전자,7500.0,5.13,2204.5,6408.6,136.1,66.7,-33.0,-57.8,,213.9,-58.1,-45.3,,
002990,금호건설,16460.0,-2.85,336.2,4828.9,99.5,125.5,305.9,-4.9,,378.2,71.6,-4.9,,
001210,금호전기,12480.0,-4.61,202.6,1296.5,19.8,1129.6,1401.8,0.0,Y,188.8,-5.9,798.5,,
000270,기아,131000.0,-1.56,959.5,468495.6,19.6,8.8,-20.3,-36.4,,49.1,-21.6,-27.0,,
024110,기업은행,20700.0,-0.25,150.1,159485.2,3.6,2.5,1.2,-27.5,,17.5,-7.5,-10.4,,
483650,달바글로벌,220000.0,1.55,271.0,22935.0,61.6,-17.0,8.9,-17.0,,44.0,4.5,-17.0,Y,
353200,대덕전자,112700.0,-1.26,471.4,50355.8,195.3,39.3,-31.6,-41.0,,156.2,-34.9,-41.0,,
047040,대우건설,18190.0,-3.28,947.1,75155.0,233.9,51.3,-28.5,-51.0,,196.4,-65.2,-45.2,,
006340,대원전선,13620.0,-2.52,316.5,10617.3,279.7,23.3,10.2,-24.5,,99.6,-40.5,-24.5,Y,
001440,대한전선,29400.0,-5.56,1147.8,58209.8,47.2,32.4,-38.5,-59.3,,247.6,-65.7,-59.3,,
003490,대한항공,28100.0,-1.54,334.7,106231.6,6.9,13.3,4.1,-6.3,,26.1,0.6,-6.3,,
001520,동양,1075.0,-10.72,143.5,1294.0,48.4,8.6,51.4,-10.0,,118.9,26.7,-5.2,Y,
000150,두산,1263000.0,-1.04,1265.3,231895.7,87.8,26.4,-23.9,-42.7,,144.8,-47.2,-42.7,,
454910,두산로보틱스,71000.0,0.58,141.5,45114.7,-13.8,23.5,-29.3,-57.4,,200.9,-48.6,-57.4,,
034020,두산에너빌리티,82500.0,0.47,1475.1,546398.7,-3.3,35.7,-22.1,-39.5,,126.6,-52.7,-39.5,,
336260,두산퓨얼셀,45150.0,-5.4,424.8,31535.2,-31.0,124.6,-54.2,-55.5,,437.0,-68.8,-55.5,,
192650,드림텍,5770.0,7.33,215.9,5402.7,-39.2,54.7,14.5,-33.4,,82.0,-42.6,-15.0,,
003160,디아이,24200.0,12.74,670.3,10018.2,7.1,46.7,-15.4,-37.5,,115.2,-51.3,-31.7,,
023530,롯데쇼핑,106400.0,-3.44,165.1,30976.2,66.0,-9.2,-29.7,-47.7,,80.7,-18.7,-47.7,,
020150,롯데에너지머티리얼즈,37800.0,-2.13,113.2,21679.3,6.6,56.2,-34.0,-51.8,,224.4,-69.0,-51.8,,
009900,명신산업,7970.0,9.85,130.1,4564.9,-30.4,33.9,-20.5,-45.8,,123.2,-55.0,-40.0,,
006800,미래에셋증권,34700.0,0.95,214.3,173495.2,39.5,13.0,-44.0,-58.6,,177.5,-57.0,-58.6,,
090460,비에이치,18230.0,-5.26,178.3,6563.6,-24.3,37.9,-43.3,-54.7,,206.9,-59.0,-54.7,,
062040,산일전기,196100.0,-3.07,375.7,62817.8,16.3,53.4,-22.5,-41.2,,176.1,-63.8,-41.2,,
028050,삼성E&A,47100.0,0.39,826.7,101920.0,46.4,18.5,-7.3,-26.9,,64.3,-25.5,-26.9,,
006400,삼성SDI,577000.0,-1.48,1546.0,429520.9,76.7,58.5,-14.6,-19.0,,96.7,-49.1,-18.2,,
028260,삼성물산,376500.0,4.7,1142.8,595965.9,51.9,31.9,-5.8,-29.6,,87.4,-8.1,-29.6,,
207940,삼성바이오로직스,1518000.0,0.29,421.9,648999.1,45.4,2.6,10.6,-22.7,,24.6,2.8,-2.0,,
032830,삼성생명,306000.0,2.65,1434.5,582000.0,71.0,15.3,-14.4,-38.4,,88.3,-0.4,-38.4,,
018260,삼성에스디에스,240000.0,2.28,264.5,173713.2,18.4,21.6,-3.4,-33.7,,119.7,19.1,-33.7,,
009150,삼성전기,1458000.0,2.95,8384.3,1067372.9,420.7,41.7,-21.1,-35.8,,158.2,-4.2,-35.8,,
009155,삼성전기우,522000.0,-0.2,154.8,14796.5,320.2,42.6,-11.4,-45.3,,198.1,-14.9,-45.3,,
005930,삼성전자,260000.0,4.98,60534.5,16018803.4,147.6,24.7,-13.2,-28.3,,75.1,-11.0,-28.3,,
005935,삼성전자우,186500.0,6.07,9229.8,1668932.1,130.7,21.6,-2.3,-20.6,,55.6,-11.0,-20.6,,
010140,삼성중공업,20900.0,-0.96,443.9,181280.0,-9.1,7.7,-26.4,-39.2,,75.0,-36.3,-38.4,,
016360,삼성증권,88000.0,3.4,230.5,78762.6,21.7,0.1,-27.2,-41.1,,70.1,-34.5,-41.1,,
000810,삼성화재,665000.0,0.46,305.3,290655.0,27.3,13.3,18.8,-8.9,,54.2,30.5,-8.9,Y,
003230,삼양식품,1531000.0,-1.85,354.7,96121.3,-18.6,25.5,26.4,-6.1,,37.1,-5.5,6.0,,
001820,삼화콘덴서,112700.0,0.97,1784.4,15176.7,95.3,79.2,-27.8,-40.7,,228.9,-15.5,-40.7,,
068270,셀트리온,188900.0,1.11,492.3,421967.6,0.8,4.9,-0.6,-24.0,,27.0,-3.9,-6.7,,
004170,신세계,414000.0,-1.38,160.1,33766.5,134.7,-6.9,-20.5,-46.6,,96.0,-3.5,-46.6,,
055550,신한지주,108900.0,2.72,1139.7,530948.2,38.6,10.8,17.3,-1.0,,19.2,2.9,-0.3,Y,
112610,씨에스윈드,48900.0,-1.95,122.5,21254.4,-17.6,39.5,1.9,-36.4,,98.9,-49.0,-29.8,,
090430,아모레퍼시픽,147200.0,1.12,288.4,84814.5,-2.9,20.8,27.6,-10.8,,39.6,-0.2,9.6,,
010580,에스엠벡셀,1647.0,13.8,400.5,3165.1,-46.6,22.1,-34.1,-46.2,,85.3,-35.0,-34.1,,
278470,에이피알,464500.0,-0.27,489.4,137023.6,31.8,42.9,16.0,0.0,Y,39.0,-26.5,6.1,,
066970,엘앤에프,146700.0,-3.15,517.4,43737.6,-10.0,123.6,-13.3,-31.1,,224.7,-68.5,-31.1,,
316140,우리금융지주,33800.0,0.97,482.0,268558.7,20.5,5.5,12.5,-17.2,,17.5,-1.8,1.5,Y,Y
000100,유한양행,83700.0,-0.4,136.1,55653.5,-39.6,19.1,0.1,-33.0,,36.3,-18.2,-7.5,,
007660,이수페타시스,114000.0,6.36,1355.1,80970.4,-12.6,78.1,-10.6,-29.4,,156.1,-60.3,-24.8,,
103590,일진전기,71200.0,-4.7,302.6,34810.3,40.8,46.4,-25.8,-50.6,,215.7,-68.3,-50.6,,
035720,카카오,36550.0,-1.04,380.4,147076.0,-41.5,3.5,-8.9,-46.0,,42.1,-23.2,-22.4,,
323410,카카오뱅크,21850.0,-1.71,140.6,95901.2,-11.7,3.3,2.1,-23.9,,26.6,-10.7,-12.6,,
