code,name,close,chg,amount_eok,cap_eok,mom_12_1,m1,m3,from_hi52,new_high,box_width,box_drift,over_box,trend,breakout
000660,SK하이닉스,1674000.0,-0.41,46473.6,12345321.0,301.4,19.5,-26.9,-42.7,,120.8,-8.6,-42.7,,
000500,가온전선,210000.0,-2.24,284.6,71466.3,111.8,71.6,-38.4,-62.8,,424.2,-50.4,-62.8,,
010130,고려아연,1277000.0,-2.15,145.1,237534.4,0.7,38.4,-6.4,-39.6,,89.3,-43.2,-26.9,,
017900,광전자,7500.0,3.8,3716.9,6176.8,136.1,66.7,-33.0,-57.8,,213.9,-58.1,-45.3,,
002990,금호건설,16460.0,-2.21,213.7,4955.6,99.5,125.5,305.9,-4.9,,378.2,71.6,-4.9,,
001210,금호전기,12480.0,0.28,428.8,1345.6,19.8,1129.6,1401.8,0.0,Y,188.8,-5.9,798.5,,
000270,기아,131000.0,-1.93,588.9,475523.0,19.6,8.8,-20.3,-36.4,,49.1,-21.6,-27.0,,
024110,기업은행,20700.0,-2.63,144.9,162276.2,3.6,2.5,1.2,-27.5,,17.5,-7.5,-10.4,,
483650,달바글로벌,220000.0,-2.68,171.1,20429.8,61.6,-17.0,8.9,-17.0,,44.0,4.5,-17.0,Y,
353200,대덕전자,112700.0,-0.31,572.9,47786.2,195.3,39.3,-31.6,-41.0,,156.2,-34.9,-41.0,,
047040,대우건설,18190.0,1.97,903.3,78606.6,233.9,51.3,-28.5,-51.0,,196.4,-65.2,-45.2,,
006340,대원전선,13620.0,-2.23,135.4,9974.3,279.7,23.3,10.2,-24.5,,99.6,-40.5,-24.5,Y,
001440,대한전선,29400.0,-1.41,265.5,54681.9,47.2,32.4,-38.5,-59.3,,247.6,-65.7,-59.3,,
003490,대한항공,28100.0,-1.68,287.1,108072.7,6.9,13.3,4.1,-6.3,,26.1,0.6,-6.3,,
028100,동아지질,17620.0,5.41,162.4,2097.4,10.3,7.2,16.7,-5.2,,39.9,-9.5,-4.9,,
000150,두산,1263000.0,2.71,734.1,208738.5,87.8,26.4,-23.9,-42.7,,144.8,-47.2,-42.7,,
454910,두산로보틱스,71000.0,0.14,166.2,45049.9,-13.8,23.5,-29.3,-57.4,,200.9,-48.6,-57.4,,
034020,두산에너빌리티,82500.0,-0.92,1888.4,552163.7,-3.3,35.7,-22.1,-39.5,,126.6,-52.7,-39.5,,
336260,두산퓨얼셀,45150.0,7.95,1020.7,33794.8,-31.0,124.6,-54.2,-55.5,,437.0,-68.8,-55.5,,
003160,디아이,24200.0,1.19,108.8,8405.1,7.1,46.7,-15.4,-37.5,,115.2,-51.3,-31.7,,
023530,롯데쇼핑,106400.0,-3.43,201.7,32616.9,66.0,-9.2,-29.7,-47.7,,80.7,-18.7,-47.7,,
020150,롯데에너지머티리얼즈,37800.0,4.7,109.8,20998.6,6.6,56.2,-34.0,-51.8,,224.4,-69.0,-51.8,,
011170,롯데케미칼,59100.0,-1.53,105.0,27547.4,-21.0,8.2,-27.5,-49.9,,95.1,-48.3,-44.5,,
006800,미래에셋증권,34700.0,-3.32,247.8,174038.2,39.5,13.0,-44.0,-58.6,,177.5,-57.0,-58.6,,
090460,비에이치,18230.0,-2.43,167.2,6627.7,-24.3,37.9,-43.3,-54.7,,206.9,-59.0,-54.7,,
062040,산일전기,196100.0,-5.3,705.1,57455.3,16.3,53.4,-22.5,-41.2,,176.1,-63.8,-41.2,,
028050,삼성E&A,47100.0,0.0,679.6,99568.0,46.4,18.5,-7.3,-26.9,,64.3,-25.5,-26.9,,
006400,삼성SDI,577000.0,2.82,2217.8,440802.8,76.7,58.5,-14.6,-19.0,,96.7,-49.1,-18.2,,
006660,삼성공조,12900.0,3.38,159.5,1019.9,-33.3,30.3,-24.9,-27.4,,102.3,-27.5,-27.4,,
028260,삼성물산,376500.0,-3.21,985.5,562721.5,51.9,31.9,-5.8,-29.6,,87.4,-8.1,-29.6,,
207940,삼성바이오로직스,1518000.0,-0.56,355.4,653628.2,45.4,2.6,10.6,-22.7,,24.6,2.8,-2.0,,
032830,삼성생명,306000.0,-4.19,950.6,571000.0,71.0,15.3,-14.4,-38.4,,88.3,-0.4,-38.4,,
018260,삼성에스디에스,240000.0,0.92,244.4,170618.0,18.4,21.6,-3.4,-33.7,,119.7,19.1,-33.7,,
009150,삼성전기,1458000.0,-1.5,4157.3,983716.0,420.7,41.7,-21.1,-35.8,,158.2,-4.2,-35.8,,
005930,삼성전자,260000.0,-0.2,28492.2,14528002.3,147.6,24.7,-13.2,-28.3,,75.1,-11.0,-28.3,,
005935,삼성전자우,186500.0,2.02,7437.0,1501236.5,130.7,21.6,-2.3,-20.6,,55.6,-11.0,-20.6,,
010140,삼성중공업,20900.0,-6.33,845.6,182160.0,-9.1,7.7,-26.4,-39.2,,75.0,-36.3,-38.4,,
016360,삼성증권,88000.0,-0.69,205.2,77601.7,21.7,0.1,-27.2,-41.1,,70.1,-34.5,-41.1,,
000810,삼성화재,665000.0,-2.07,713.8,295119.8,27.3,13.3,18.8,-8.9,,54.2,30.5,-8.9,Y,
003230,삼양식품,1531000.0,-2.52,427.6,96196.6,-18.6,25.5,26.4,-6.1,,37.1,-5.5,6.0,,
001820,삼화콘덴서,112700.0,2.37,1884.5,14812.9,95.3,79.2,-27.8,-40.7,,228.9,-15.5,-40.7,,
068270,셀트리온,188900.0,-0.73,366.5,412895.5,0.8,4.9,-0.6,-24.0,,27.0,-3.9,-6.7,,
004170,신세계,414000.0,-2.13,212.0,34758.3,134.7,-6.9,-20.5,-46.6,,96.0,-3.5,-46.6,,
055550,신한지주,108900.0,-2.09,989.1,526723.2,38.6,10.8,17.3,-1.0,,19.2,2.9,-0.3,Y,
112610,씨에스윈드,48900.0,0.76,259.5,22350.8,-17.6,39.5,1.9,-36.4,,98.9,-49.0,-29.8,,
090430,아모레퍼시픽,147200.0,-1.37,284.4,84229.6,-2.9,20.8,27.6,-10.8,,39.6,-0.2,9.6,,
010580,에스엠벡셀,1647.0,18.72,584.5,3103.9,-46.6,22.1,-34.1,-46.2,,85.3,-35.0,-34.1,,
278470,에이피알,464500.0,-2.03,625.7,135338.9,31.8,42.9,16.0,0.0,Y,39.0,-26.5,6.1,,
066970,엘앤에프,146700.0,0.53,478.4,46665.3,-10.0,123.6,-13.3,-31.1,,224.7,-68.5,-31.1,,
000670,영풍,40000.0,1.1,266.0,9297.4,-26.9,24.6,-22.5,-43.8,,118.1,-52.3,-42.9,,
271560,오리온,130000.0,0.61,163.2,45853.4,28.6,-3.7,-3.1,-11.0,,14.7,-5.3,-9.2,,
316140,우리금융지주,33800.0,-1.36,992.0,267821.9,20.5,5.5,12.5,-17.2,,17.5,-1.8,1.5,Y,Y
000100,유한양행,83700.0,0.25,183.5,58377.3,-39.6,19.1,0.1,-33.0,,36.3,-18.2,-7.5,,
007660,이수페타시스,114000.0,-2.61,450.8,76786.0,-12.6,78.1,-10.6,-29.4,,156.1,-60.3,-24.8,,
035720,카카오,36550.0,-0.43,237.1,152835.0,-41.5,3.5,-8.9,-46.0,,42.1,-23.2,-22.4,,
323410,카카오뱅크,21850.0,-2.08,112.6,100911.0,-11.7,3.3,2.1,-23.9,,26.6,-10.7,-12.6,,
281820,케이씨텍,68400.0,3.3,120.2,13641.3,51.1,17.1,3.3,-41.8,,113.2,-17.1,-41.8,,
192820,코스맥스,300000.0,-1.09,166.5,30984.2,-19.0,62.4,71.3,-1.0,,51.5,-11.1,36.7,,
021240,코웨이,96900.0,1.0,249.1,71828.9,-9.4,7.0,4.9,-10.9,,16.3,5.2,0.1,,Y
039490,키움증권,277500.0,-2.72,215.8,70423.0,1.8,8.2,-25.2,-44.0,,88.9,-38.8,-42.7,,
217590,티엠씨,11280.0,1.49,521.8,3122.6,,16.4,-54.9,-67.4,,254.3,-70.2,-65.5,,
028670,팬오션,5670.0,-5.96,207.9,30363.5,26.7,14.3,3.5,-11.1,,33.6,-12.5,-7.4,Y,
047050,포스코인터내셔널,53700.0,-3.0,258.7,96581.6,0.0,10.6,-16.2,-38.5,,91.2,-41.5,-38.5,,
003670,포스코퓨처엠,200500.0,5.81,773.4,168375.2,-15.9,64.2,-15.8,-32.3,,142.4,-51.2,-32.3,,
086790,하나금융지주,136300.0,-2.27,783.9,372854.6,35.6,13.2,18.2,-0.4,,24.7,-1.6,-0.4,Y,
352820,하이브,179400.0,-1.48,179.1,74617.9,-36.9,5.3,-19.7,-55.6,,58.0,-36.7,-30.3,,
071050,한국금융지주,192200.0,-1.29,214.0,106548.1,26.2,4.7,-19.4,-34.3,,60.4,-30.6,-34.1,,
015760,한국전력,31900.0,-1.88,386.5,201255.7,-10.3,-3.6,-18.3,-53.0,,36.5,-25.7,-29.2,,
161890,한국콜마,160100.0,-1.1,270.9,34109.3,22.8,64.4,84.9,-1.0,,52.2,5.1,35.9,,
161390,한국타이어앤테크놀로지,66600.0,-3.46,139.6,72590.8,72.3,1.1,5.7,-13.2,,29.8,5.9,-13.2,Y,
047810,한국항공우주,131000.0,-3.01,209.1,125742.9,8.0,11.5,-22.0,-35.1,,53.2,-32.9,-27.2,,
003350,한국화장품제조,14970.0,-1.07,132.1,3355.9,-87.9,105.1,69.3,-76.5,,45.3,-23.2,45.5,,
042700,한미반도체,220500.0,-1.11,1184.2,212069.6,83.2,31.6,-24.6,-46.2,,144.3,-55.7,-46.2,,
008930,한미사이언스,44800.0,3.82,110.0,35290.0,-13.4,33.5,41.3,-20.7,,45.8,-8.7,17.7,,
128940,한미약품,492500.0,4.75,886.6,63606.6,-13.6,53.0,1.4,-21.3,,73.0,-30.0,-8.6,,
052690,한전기술,116400.0,4.05,1962.0,54960.4,-2.6,41.3,-14.2,-40.2,,133.2,-57.1,-37.5,,
000880,한화,135500.0,-4.59,121.9,73113.9,23.7,29.2,1.6,-10.2,,51.4,-10.7,-10.2,,
452260,한화갤러리아,2045.0,-7.71,117.6,4759.3,54.2,18.6,-33.4,-43.8,,118.1,-44.8,-43.8,,
088350,한화생명,5770.0,-0.83,178.7,51851.2,29.4,41.8,16.9,-12.6,,42.5,-16.6,-0.5,,
009830,한화솔루션,33850.0,-0.52,336.9,64206.8,-19.7,48.1,-16.8,-42.1,,118.4,-52.9,-32.2,,
272210,한화시스템,73200.0,-7.07,336.9,131676.8,-8.6,35.1,-30.9,-55.0,,125.5,-54.0,-40.1,,
012450,한화에어로스페이스,1102000.0,-6.51,1726.5,548119.0,-23.5,36.0,-8.2,-28.3,,80.9,-41.0,-24.8,,
082740,한화엔진,47450.0,-5.53,273.2,39887.7,-8.0,22.6,-29.2,-47.0,,131.3,-56.1,-47.0,,
042660,한화오션,88000.0,-4.07,648.0,252484.6,-30.3,18.0,-29.1,-41.3,,80.8,-40.4,-34.8,,
000720,현대건설,123300.0,-0.08,532.7,142646.7,54.4,45.7,-12.8,-34.7,,107.2,-48.7,-27.2,,
086280,현대글로비스,207500.0,-1.21,154.1,153375.0,12.0,10.2,-10.9,-28.6,,57.4,-15.0,-26.9,,
064350,현대로템,136200.0,-2.41,284.1,132498.7,-44.3,13.4,-33.9,-49.4,,124.0,-55.2,-49.4,,
012330,현대모비스,453500.0,-1.38,977.0,354342.2,50.3,1.9,-33.9,-41.0,,78.0,3.1,-41.0,,
004310,현대약품,6380.0,1.3,1680.1,3238.4,26.5,29.9,-8.1,-55.5,,89.6,-41.0,-25.7,,
307950,현대오토에버,421500.0,-0.94,110.7,101468.7,121.3,24.7,-43.5,-55.1,,197.3,-29.3,-55.1,,
004020,현대제철,30400.0,6.52,620.3,46906.2,-29.7,24.1,-23.0,-34.6,,88.4,-41.6,-34.1,,
005380,현대차,403500.0,-1.21,1063.5,751461.0,64.4,14.1,-40.4,-46.2,,113.7,-34.9,-46.2,,
005387,현대차2우B,190600.0,-1.03,174.7,60732.3,7.1,6.4,-27.7,-41.1,,65.0,-27.9,-35.5,,
005385,현대차우,189700.0,-1.4,119.1,40963.4,9.3,5.9,-28.4,-41.0,,65.1,-28.2,-35.7,,
001450,현대해상,50900.0,-3.91,174.9,41942.1,26.4,37.9,46.7,-2.9,,37.0,24.0,23.4,,
298040,효성중공업,2963000.0,-4.07,1150.6,250737.1,50.0,47.7,-18.9,-35.6,,142.9,-55.2,-35.6,,
093370,후성,13130.0,4.75,1353.5,15852.3,22.1,83.1,10.4,-41.4,,223.2,-51.0,-41.4,,
028300,HLB,35600.0,6.92,206.7,43222.8,-19.5,13.9,-29.5,-47.8,,140.5,-50.8,-42.3,,
403870,HPSP,50200.0,-0.38,627.9,42713.7,-13.0,69.3,-1.4,-39.9,,192.5,-47.5,-39.9,,
095340,ISC,169500.0,0.78,193.6,38493.9,40.4,52.8,-20.4,-37.5,,140.4,-57.0,-33.8,,
067290,JW신약,2300.0,8.24,1634.0,2062.2,5.8,46.8,51.8,-25.9,,147.6,-8.2,-25.9,,
417200,LS머트리얼즈,11620.0,8.64,292.9,8253.6,-2.5,23.9,-48.1,-62.8,,236.5,-70.3,-61.7,,
332570,PS일렉트로닉스,7570.0,4.22,633.9,3859.0,12.8,11.7,-41.8,-46.6,,187.3,-40.8,-46.6,,
218410,RFHIC,46900.0,-0.5,117.1,13115.0,26.7,26.6,-49.6,-58.3,,218.7,-64.0,-58.3,,
327260,RF머트리얼즈,36750.0,1.23,359.8,8139.9,17.3,102.5,-54.5,-69.2,,594.0,-84.1,-69.2,,
056190,SFA,24000.0,15.43,142.3,10341.7,-24.6,31.6,-12.4,-32.7,,82.7,-44.9,-26.7,,
036540,SFA반도체,5700.0,14.21,1506.4,14143.6,1.8,41.4,-36.7,-48.2,,183.4,-54.9,-48.2,,
098460,고영,28450.0,1.48,202.3,18756.2,54.8,25.1,-19.9,-34.6,,88.2,-42.1,-33.0,,
053260,금강철강,5330.0,-3.95,110.2,1458.3,0.5,23.2,-8.1,-30.0,,57.5,-33.8,-21.7,,
420770,기가비스,112700.0,5.11,181.0,12511.0,148.0,22.5,-13.8,-41.4,,128.3,-23.1,-41.4,,
008830,대동기어,6440.0,0.82,109.5,1179.7,-49.5,-15.7,-61.1,-75.3,,172.9,-61.1,-69.1,,
010170,대한광통신,13960.0,-2.42,715.3,21985.7,407.1,87.4,-40.0,-52.0,,306.4,-59.5,-52.0,,
462860,더즌,2945.0,-1.26,487.2,2253.2,-67.5,77.2,6.1,-47.3,,122.5,-54.9,-19.9,,
131970,두산테스나,80200.0,-10.79,430.9,14379.5,39.9,43.5,-47.9,-57.8,,267.0,-60.8,-57.8,,
203650,드림시큐리티,2125.0,0.18,926.3,2847.7,-55.4,35.4,-39.0,-54.0,,197.0,-46.2,-54.0,,
347850,디앤디파마텍,53500.0,1.3,178.5,21383.2,-76.3,10.0,-50.2,-83.3,,143.3,-39.0,-51.9,,
290550,디케이티,16500.0,7.57,102.2,3438.2,86.2,7.1,-34.5,-50.0,,129.0,-45.7,-50.0,,
042510,라온시큐어,8930.0,14.69,1542.9,1439.3,-39.8,30.9,-18.3,-42.1,,101.9,-44.1,-34.2,,
277810,레인보우로보틱스,460500.0,3.09,357.4,84098.4,31.2,12.2,-34.2,-47.7,,135.4,-45.5,-47.6,,
090360,로보스타,78200.0,4.62,166.3,7722.0,20.5,42.2,0.6,-50.8,,208.9,-28.2,-50.8,,
108490,로보티즈,257500.0,0.0,2327.6,47594.5,11.1,48.5,-12.0,-36.4,,155.7,-49.5,-36.4,,
141080,리가켐바이오,96500.0,-1.18,130.3,30985.3,-41.8,16.4,-37.7,-54.8,,161.2,-57.1,-52.6,,
058470,리노공업,66600.0,-1.23,218.0,49004.2,12.4,14.4,-32.8,-47.6,,118.8,-54.3,-44.9,,
382900,범한퓨얼셀,17270.0,0.0,111.6,2199.0,-56.7,37.3,-44.8,-57.6,,226.9,-65.3,-57.6,,
310210,보로노이,165000.0,-2.68,137.9,26210.8,-31.7,54.3,-42.7,-54.6,,192.7,-65.5,-44.1,,
089970,브이엠,56500.0,1.45,201.2,12873.8,227.8,-1.1,-7.7,-52.8,,136.6,-9.5,-52.8,,
083650,비에이치아이,62800.0,0.93,205.5,20175.7,-22.9,74.7,-15.0,-42.6,,189.9,-65.1,-37.4,,
069540,빛과전자,2835.0,-4.74,796.8,4642.9,121.4,59.4,-49.4,-59.4,,319.3,-67.8,-59.4,,
012210,삼미금속,8800.0,1.04,194.8,2683.2,,77.1,-21.9,-52.4,,221.2,-68.9,-43.0,,
014950,삼익제약,5390.0,26.11,2374.9,1176.9,,30.2,-20.0,-74.7,,147.8,-55.5,-43.5,,
000250,삼천당제약,167900.0,-0.19,100.0,36945.5,-42.5,32.7,-50.3,-85.8,,228.1,-68.3,-59.5,,
437730,삼현,32100.0,29.8,548.0,16709.9,49.6,-6.3,-39.9,-56.1,,128.9,-39.1,-47.3,,
411080,샌즈랩,4170.0,0.0,484.3,1053.5,-65.2,30.3,-37.2,-58.2,,161.9,-61.8,-49.5,,
252990,샘씨엔에스,12900.0,-1.69,146.2,9821.5,46.5,29.9,-5.0,-21.0,,79.9,-35.8,-21.0,,
079650,서산,5210.0,-0.61,108.1,1294.0,108.0,61.1,324.6,-35.8,,729.4,214.5,-35.8,,
178320,서진시스템,39000.0,2.01,137.0,22685.6,35.2,32.0,-51.7,-51.7,,189.6,-54.5,-51.7,,
043260,성호전자,16980.0,-1.93,145.4,12344.2,1165.7,29.6,-53.5,-68.1,,333.8,-72.7,-67.0,,
347700,스피어,21000.0,0.86,128.5,10310.3,36.6,57.1,-49.9,-60.5,,271.8,-68.8,-56.4,,
257720,실리콘투,54200.0,-2.68,299.1,28624.0,-25.1,56.6,46.3,0.0,Y,48.2,-23.8,20.3,,
222800,심텍,129300.0,0.64,500.5,47657.7,64.5,88.5,11.3,-17.8,,146.6,-27.7,-17.8,,
413630,씨피시스템,4040.0,11.52,347.2,1639.6,30.6,2.3,33.1,-28.2,,114.5,-10.9,-3.8,,
0015N0,아로마티카,10840.0,6.8,311.3,1618.6,,132.4,60.8,-47.1,,108.1,-50.0,11.6,,
052710,아모텍,10890.0,0.63,241.1,2972.1,-19.2,4.3,-63.9,-66.6,,212.3,-54.0,-66.6,,
456010,아이씨티케이,15820.0,1.43,371.2,2677.1,-23.5,36.5,-49.5,-56.5,,227.8,-52.9,-56.5,,
124500,아이티센글로벌,35900.0,-4.98,159.9,7077.4,-0.9,92.1,-21.7,-50.1,,235.3,-70.2,-42.0,,
059120,아진엑스텍,6510.0,4.9,114.3,1294.5,-21.5,6.9,-27.8,-62.0,,212.2,-54.6,-51.7,,
158430,아톤,4670.0,29.84,675.5,1544.8,-58.6,34.6,-29.3,-52.9,,159.4,-57.6,-48.1,,
196170,알테오젠,307500.0,0.0,732.2,181103.3,-39.4,8.8,-16.8,-45.0,,44.2,-25.1,-20.4,,
0011A0,액스비스,8580.0,-3.48,246.5,1139.6,,18.5,-57.8,-81.3,,281.2,-73.8,-68.0,,
389500,에스비비테크,37950.0,5.77,148.9,2748.7,12.5,42.7,-51.7,-64.3,,323.9,-62.1,-64.3,,
488280,에스투더블유,10420.0,-0.2,134.1,1660.6,-75.0,23.0,-54.7,-72.3,,271.4,-69.5,-65.0,,
443670,에스피소프트,3740.0,0.0,255.4,1219.7,-59.3,42.7,-12.2,-44.8,,121.0,-54.3,-35.3,,
058610,에스피지,93300.0,13.34,1716.5,22798.3,208.7,14.1,-19.8,-41.0,,127.2,-40.6,-34.4,,
475580,에이럭스,7490.0,9.69,155.2,1049.1,-49.6,25.9,-18.5,-48.1,,112.7,-53.0,-40.2,,
298380,에이비엘바이오,72700.0,-8.63,578.2,33200.6,-32.2,14.8,-36.5,-70.4,,117.9,-54.1,-45.1,,
086520,에코프로,91300.0,3.56,542.8,114595.1,39.3,35.5,-36.9,-50.6,,141.5,-54.7,-43.9,,
247540,에코프로비엠,120800.0,2.98,249.5,104678.6,-19.8,30.5,-44.7,-50.9,,156.5,-55.2,-49.1,,
356680,엑스게이트,11810.0,2.03,2074.2,5009.4,10.8,35.3,-49.9,-57.1,,231.9,-44.7,-57.1,,
036220,오상헬스케어,6910.0,10.58,320.1,1031.7,-59.7,16.5,-3.2,-60.4,,71.6,-33.8,-25.3,,
226950,올릭스,103400.0,8.19,446.3,24638.8,-0.7,9.9,-42.6,-50.0,,101.2,-48.6,-42.6,,
232140,와이씨,10810.0,2.46,142.4,9582.9,-45.1,47.1,-36.9,-54.4,,231.9,-68.1,-54.4,,
032820,우리기술,11600.0,-4.62,671.6,22824.8,95.4,43.6,-25.4,-60.4,,178.4,-64.1,-46.2,,
041190,우리기술투자,6060.0,0.54,111.7,4476.8,-67.2,51.9,2.9,-50.2,,77.6,-41.7,-13.2,,
046970,우리로,4955.0,-1.11,310.5,3116.0,168.6,41.4,-38.8,-65.1,,206.5,-61.2,-52.3,,
032940,원익,8000.0,2.11,393.3,1759.3,-38.2,79.0,1.3,-46.5,,152.3,-57.7,-29.1,,
240810,원익IPS,111500.0,-1.54,596.1,53206.9,82.3,34.0,3.0,-39.2,,140.2,-37.7,-39.2,,
030530,원익홀딩스,18780.0,14.38,2520.2,19348.1,2.5,32.6,-34.0,-61.4,,158.2,-61.3,-45.7,,
101730,위메이드맥스,4295.0,-3.85,122.2,4190.2,-53.7,38.5,1.4,-47.0,,116.1,-47.8,-25.4,,
084370,유진테크,133300.0,-2.5,108.0,29538.8,39.5,37.7,2.8,-35.4,,133.1,-32.9,-35.4,,
039030,이오테크닉스,404000.0,4.32,386.3,55006.8,5.5,62.2,-16.6,-34.0,,155.0,-49.5,-34.0,,
041830,인바디,60200.0,2.82,175.9,7859.4,68.0,21.9,28.6,-15.0,,109.1,57.3,-2.9,Y,
064290,인텍플러스,33350.0,2.23,165.1,5941.0,27.9,41.9,-16.9,-35.6,,133.3,-29.2,-35.6,,
071200,인피니트헬스케어,9920.0,14.5,290.4,3159.3,,32.8,28.5,-7.4,,48.9,0.7,7.5,,
204270,제이앤티씨,20000.0,-2.96,169.9,12321.7,-50.8,69.5,-9.9,-32.1,,103.8,-41.3,-12.5,,
080220,제주반도체,78200.0,-2.41,467.2,23696.7,199.8,41.9,-28.7,-41.6,,167.5,-11.6,-41.6,,
036930,주성엔지니어링,177000.0,-6.41,3059.5,89615.6,270.9,52.5,-14.9,-29.3,,154.8,-22.4,-29.3,,
263860,지니언스,16880.0,-1.65,235.1,1732.4,-57.2,46.7,5.6,-41.4,,52.2,-25.8,-3.7,,
119850,지엔씨에너지,46100.0,-2.61,179.5,7969.5,-10.6,61.2,91.3,-16.8,,148.2,-19.7,1.2,,
456160,지투지바이오,41350.0,9.18,307.6,5737.2,-88.4,71.2,-34.2,-82.4,,271.2,-73.1,-51.5,,
