code,name,close
095570,AJ네트웍스,5190.0
006840,AK홀딩스,8130.0
027410,BGF,5150.0
282330,BGF리테일,133600.0
138930,BNK금융지주,17660.0
001460,BYC,47400.0
001465,BYC우,30050.0
001040,CJ,195600.0
079160,CJ CGV,4760.0
00104K,CJ4우(전환),169600.0
000120,CJ대한통운,104400.0
011150,CJ씨푸드,2685.0
011155,CJ씨푸드1우,12980.0
001045,CJ우,84900.0
097950,CJ제일제당,229000.0
097955,CJ제일제당 우,134600.0
000480,CR홀딩스,4915.0
000590,CS홀딩스,76800.0
012030,DB,1690.0
005830,DB손해보험,167800.0
016610,DB증권,13160.0
000990,DB하이텍,94400.0
001530,DI동일,22000.0
000210,DL,66800.0
000215,DL우,28850.0
375500,DL이앤씨,95200.0
37550L,DL이앤씨2우(전환),56900.0
37550K,DL이앤씨우,33150.0
007340,DN오토모티브,36350.0
004840,DRB동일,5370.0
155660,DSR,4230.0
069730,DSR제강,5210.0
017860,DS단석,18800.0
092780,DYP,4425.0
017940,E1,96700.0
365550,ESR켄달스퀘어리츠,4480.0
383220,F&F,63000.0
007700,F&F홀딩스,18420.0
114090,GKL,11380.0
078930,GS,68600.0
006360,GS건설,37400.0
001250,GS글로벌,3760.0
007070,GS리테일,21550.0
078935,GS우,53800.0
499790,GS피앤엘,43650.0
012630,HDC,27100.0
039570,HDC랩스,8100.0
089470,HDC현대EP,5120.0
294870,HDC현대산업개발,22100.0
267270,HD건설기계,160900.0
009540,HD한국조선해양,389500.0
267250,HD현대,251000.0
443060,HD현대마린솔루션,176800.0
071970,HD현대마린엔진,79300.0
322000,HD현대에너지솔루션,171400.0
267260,HD현대일렉트릭,980000.0
329180,HD현대중공업,484500.0
097230,HJ중공업,25900.0
014790,HL D&I,3515.0
003580,HLB글로벌,2060.0
204320,HL만도,50900.0
060980,HL홀딩스,41750.0
011200,HMM,20650.0
035000,HS애드,8210.0
002460,HS화성,12630.0
487570,HS효성,54800.0
298050,HS효성첨단소재,212500.0
175330,JB금융지주,30550.0
234080,JW생명과학,12670.0
001060,JW중외제약,29200.0
001067,JW중외제약2우B,56100.0
001065,JW중외제약우,26450.0
096760,JW홀딩스,3940.0
008970,KBI동양철관,1847.0
105560,KB금융,156000.0
415640,KB발해인프라,9940.0
432320,KB스타리츠,2240.0
002380,KCC,518000.0
344820,KCC글라스,25400.0
009070,KCTC,6070.0
092220,KEC,1466.0
003620,KG모빌리티,3525.0
016380,KG스틸,5420.0
001390,KG케미칼,5510.0
001940,KISCO홀딩스,26200.0
025000,KPX케미칼,50000.0
092230,KPX홀딩스,82200.0
000040,KR모터스,413.0
044450,KSS해운,11330.0
030200,KT,61000.0
033780,KT&G,158500.0
058850,KTcs,2615.0
058860,KTis,2775.0
093050,LF,24850.0
003550,LG,91800.0
034220,LG디스플레이,12110.0
051900,LG생활건강,247000.0
051905,LG생활건강우,106900.0
064400,LG씨엔에스,61400.0
373220,LG에너지솔루션,406000.0
003555,LG우,68000.0
032640,LG유플러스,16130.0
011070,LG이노텍,347000.0
066570,LG전자,116700.0
066575,LG전자우,52600.0
037560,LG헬로비전,2275.0
051910,LG화학,344500.0
051915,LG화학우,166000.0
079550,LIG넥스원,833000.0
006260,LS,287000.0
000680,LS네트웍스,3180.0
229640,LS에코에너지,45400.0
108320,LX세미콘,51100.0
001120,LX인터내셔널,46150.0
108670,LX하우시스,28800.0
108675,LX하우시스우,15730.0
383800,LX홀딩스,8160.0
38380K,LX홀딩스1우,8140.0
023150,MH에탄올,4520.0
035420,NAVER,201500.0
181710,NHN,37150.0
400760,NH올원리츠,3330.0
005940,NH투자증권,33850.0
005945,NH투자증권우,25400.0
338100,NH프라임리츠,4700.0
034310,NICE,13620.0
030190,NICE평가정보,15220.0
008260,NI스틸,3580.0
004250,NPC,3925.0
004255,NPC우,2375.0
456040,OCI,92600.0
010060,OCI홀딩스,197200.0
178920,PI첨단소재,22600.0
001340,PKC,6840.0
005490,POSCO홀딩스,362500.0
010950,S-Oil,112100.0
010955,S-Oil우,54700.0
034120,SBS,15080.0
003080,SB성보,2615.0
005090,SGC에너지,52300.0
001380,SG글로벌,1137.0
004060,SG세계물산,486.0
001770,SHD,16280.0
002360,SH에너지화학,410.0
009160,SIMPAC,5350.0
033530,SJG세종,7520.0
123700,SJM,3605.0
025530,SJM홀딩스,3630.0
034730,SK,342000.0
011790,SKC,96100.0
018670,SK가스,243000.0
001740,SK네트웍스,5440.0
006120,SK디스커버리,54600.0
006125,SK디스커버리우,40000.0
210980,SK디앤디,12850.0
395400,SK리츠,6340.0
302440,SK바이오사이언스,41750.0
326030,SK바이오팜,99200.0
402340,SK스퀘어,578000.0
361610,SK아이이테크놀로지,22350.0
100090,SK오션플랜트,26600.0
03473K,SK우,256000.0
096770,SK이노베이션,120400.0
096775,SK이노베이션우,70100.0
475150,SK이터닉스,57900.0
285130,SK케미칼,54300.0
28513K,SK케미칼우,26200.0
017670,SK텔레콤,89000.0
000660,SK하이닉스,1033000.0
003570,SNT다이내믹스,50700.0
064960,SNT모티브,34300.0
100840,SNT에너지,55800.0
036530,SNT홀딩스,59300.0
005610,SPC삼립,49500.0
465770,STX그린로지스,5940.0
077970,STX엔진,35000.0
002820,SUN&L,2380.0
084870,TBH글로벌,2050.0
002710,TCC스틸,14830.0
069260,TKG휴켐스,17600.0
007980,TP,1830.0
002900,TYM,6810.0
024070,WISCOM,2015.0
037270,YG PLUS,5140.0
139130,iM금융지주,17060.0
000500,가온전선,106600.0
000860,강남제비스코,14240.0
035250,강원랜드,16740.0
011420,갤럭시아에스엠,1765.0
002100,경농,9620.0
009450,경동나비엔,65000.0
267290,경동도시가스,22450.0
012320,경동인베스트,57900.0
000050,경방,9220.0
214390,경보제약,7000.0
012610,경인양행,4110.0
009140,경인전자,22950.0
013580,계룡건설,27250.0
012200,계양전기,6460.0
012205,계양전기우,9200.0
002140,고려산업,2645.0
010130,고려아연,1585000.0
002240,고려제강,21050.0
