code,name,close
095570,AJ네트웍스,4710.0
006840,AK홀딩스,7860.0
027410,BGF,4000.0
282330,BGF리테일,111900.0
138930,BNK금융지주,17640.0
001460,BYC,43600.0
001465,BYC우,26300.0
001040,CJ,187600.0
079160,CJ CGV,4850.0
00104K,CJ4우(전환),165000.0
000120,CJ대한통운,110500.0
011150,CJ씨푸드,2555.0
011155,CJ씨푸드1우,14350.0
001045,CJ우,84200.0
097950,CJ제일제당,190300.0
097955,CJ제일제당 우,128700.0
000480,CR홀딩스,4690.0
000590,CS홀딩스,77300.0
012030,DB,1699.0
005830,DB손해보험,175500.0
016610,DB증권,12700.0
000990,DB하이텍,77300.0
001530,DI동일,20200.0
000210,DL,40150.0
000215,DL우,22550.0
375500,DL이앤씨,41650.0
37550L,DL이앤씨2우(전환),33450.0
37550K,DL이앤씨우,22100.0
007340,DN오토모티브,23350.0
004840,DRB동일,5500.0
155660,DSR,3770.0
069730,DSR제강,3910.0
017860,DS단석,15610.0
092780,DYP,4200.0
017940,E1,93000.0
365550,ESR켄달스퀘어리츠,4105.0
383220,F&F,62400.0
007700,F&F홀딩스,17630.0
114090,GKL,12250.0
078930,GS,61400.0
006360,GS건설,18750.0
001250,GS글로벌,2370.0
007070,GS리테일,18660.0
078935,GS우,50700.0
499790,GS피앤엘,45300.0
012630,HDC,22600.0
039570,HDC랩스,8090.0
089470,HDC현대EP,5150.0
294870,HDC현대산업개발,20450.0
267270,HD건설기계,118300.0
009540,HD한국조선해양,379000.0
267250,HD현대,261500.0
443060,HD현대마린솔루션,159100.0
071970,HD현대마린엔진,72100.0
322000,HD현대에너지솔루션,77800.0
267260,HD현대일렉트릭,871000.0
329180,HD현대중공업,511000.0
097230,HJ중공업,19340.0
014790,HL D&I,3165.0
003580,HLB글로벌,1767.0
204320,HL만도,48000.0
060980,HL홀딩스,40700.0
011200,HMM,20500.0
035000,HS애드,8170.0
002460,HS화성,12300.0
487570,HS효성,53200.0
298050,HS효성첨단소재,195300.0
015360,INVENI,71200.0
175330,JB금융지주,28300.0
234080,JW생명과학,12200.0
001060,JW중외제약,30050.0
001067,JW중외제약2우B,57500.0
001065,JW중외제약우,26400.0
096760,JW홀딩스,3670.0
008970,KBI동양철관,1459.0
105560,KB금융,137700.0
415640,KB발해인프라,9760.0
432320,KB스타리츠,3105.0
002380,KCC,495000.0
344820,KCC글라스,26000.0
009070,KCTC,5830.0
092220,KEC,1150.0
003620,KG모빌리티,3280.0
016380,KG스틸,5330.0
001390,KG케미칼,4570.0
001940,KISCO홀딩스,23000.0
025000,KPX케미칼,50000.0
092230,KPX홀딩스,76100.0
000040,KR모터스,352.0
044450,KSS해운,10530.0
030200,KT,54900.0
033780,KT&G,151600.0
058850,KTcs,2505.0
058860,KTis,2695.0
093050,LF,20000.0
003550,LG,91300.0
034220,LG디스플레이,11000.0
051900,LG생활건강,225000.0
051905,LG생활건강우,106000.0
064400,LG씨엔에스,57900.0
373220,LG에너지솔루션,347500.0
003555,LG우,68800.0
032640,LG유플러스,14580.0
011070,LG이노텍,246000.0
066570,LG전자,109000.0
066575,LG전자우,50100.0
037560,LG헬로비전,2130.0
051910,LG화학,307000.0
051915,LG화학우,148300.0
079550,LIG넥스원,619000.0
006260,LS,233000.0
010120,LS ELECTRIC,626000.0
000680,LS네트웍스,2945.0
229640,LS에코에너지,37950.0
108320,LX세미콘,47200.0
001120,LX인터내셔널,38500.0
108670,LX하우시스,27900.0
108675,LX하우시스우,15550.0
383800,LX홀딩스,7800.0
38380K,LX홀딩스1우,7820.0
023150,MH에탄올,3990.0
035420,NAVER,208000.0
181710,NHN,33200.0
400760,NH올원리츠,3060.0
005940,NH투자증권,28800.0
005945,NH투자증권우,22050.0
338100,NH프라임리츠,4570.0
034310,NICE,13220.0
030190,NICE평가정보,15630.0
008260,NI스틸,3350.0
004250,NPC,3570.0
004255,NPC우,2310.0
456040,OCI,73800.0
010060,OCI홀딩스,120600.0
178920,PI첨단소재,16620.0
001340,PKC,5810.0
005490,POSCO홀딩스,321500.0
010950,S-Oil,126500.0
010955,S-Oil우,58300.0
034120,SBS,16490.0
003080,SB성보,2620.0
005090,SGC에너지,39100.0
001380,SG글로벌,1341.0
004060,SG세계물산,570.0
001770,SHD,16250.0
002360,SH에너지화학,550.0
009160,SIMPAC,4800.0
033530,SJG세종,7650.0
123700,SJM,3405.0
025530,SJM홀딩스,3465.0
034730,SK,330000.0
011790,SKC,88000.0
018670,SK가스,217500.0
001740,SK네트웍스,5000.0
006120,SK디스커버리,50400.0
006125,SK디스커버리우,35800.0
210980,SK디앤디,12160.0
395400,SK리츠,5440.0
302440,SK바이오사이언스,41400.0
326030,SK바이오팜,97500.0
402340,SK스퀘어,507000.0
361610,SK아이이테크놀로지,20500.0
100090,SK오션플랜트,15250.0
03473K,SK우,236000.0
096770,SK이노베이션,109000.0
096775,SK이노베이션우,69900.0
475150,SK이터닉스,21550.0
001510,SK증권,1485.0
001515,SK증권우,2740.0
285130,SK케미칼,54800.0
28513K,SK케미칼우,25600.0
017670,SK텔레콤,70300.0
000660,SK하이닉스,849000.0
003570,SNT다이내믹스,48000.0
064960,SNT모티브,31200.0
100840,SNT에너지,35850.0
036530,SNT홀딩스,52700.0
005610,SPC삼립,49450.0
465770,STX그린로지스,8350.0
077970,STX엔진,26100.0
002820,SUN&L,2150.0
084870,TBH글로벌,1780.0
002710,TCC스틸,11930.0
069260,TKG휴켐스,16900.0
007980,TP,1734.0
002900,TYM,5950.0
024070,WISCOM,1830.0
037270,YG PLUS,5640.0
139130,iM금융지주,16280.0
000500,가온전선,87600.0
000860,강남제비스코,15410.0
035250,강원랜드,17370.0
011420,갤럭시아에스엠,1602.0
002100,경농,8960.0
009450,경동나비엔,55100.0
267290,경동도시가스,21700.0
012320,경동인베스트,79700.0
000050,경방,8450.0
214390,경보제약,5210.0
012610,경인양행,3685.0
009140,경인전자,20200.0
013580,계룡건설,24200.0
012200,계양전기,6780.0
012205,계양전기우,5530.0
002140,고려산업,2870.0
010130,고려아연,1632000.0
002240,고려제강,20650.0
009290,광동제약,7630.0
017040,광명전기,1200.0
017900,광전자,1763.0
037710,광주신세계,35150.0
030610,교보증권,11600.0
339770,교촌에프앤비,4090.0
007690,국도화학,34250.0
002720,국제약품,4690.0
083420,그린케미칼,5100.0
014530,극동유화,5990.0
014280,금강공업,4655.0
014285,금강공업우,6460.0
008870,금비,45600.0
002990,금호건설,4150.0
002995,금호건설우,13300.0
011780,금호석유화학,120700.0
011785,금호석유화학우,59200.0
214330,금호에이치티,472.0
001210,금호전기,770.0
073240,금호타이어,5690.0
092440,기신정기,2185.0
000270,기아,156700.0
024110,기업은행,22400.0
013700,까뮤이앤씨,1164.0
004540,깨끗한나라,1802.0
004545,깨끗한나라우,10020.0
001260,남광토건,7690.0
008350,남선알미늄,1206.0
008355,남선알미우,12310.0
004270,남성,697.0
003920,남양유업,46050.0
003925,남양유업우,32150.0
025860,남해화학,7010.0
005720,넥센,6330.0
005725,넥센우,4460.0
002350,넥센타이어,7560.0
002355,넥센타이어1우B,4095.0
092790,넥스틸,9910.0
251270,넷마블,45750.0
090350,노루페인트,7700.0
090355,노루페인트우,12070.0
000320,노루홀딩스,21200.0
000325,노루홀딩스우,27700.0
006280,녹십자,138700.0
005250,녹십자홀딩스,13730.0
005257,녹십자홀딩스2우,22600.0
004370,농심,387000.0
072710,농심홀딩스,87900.0
058730,다스코,2920.0
030210,다올투자증권,4100.0
023590,다우기술,44150.0
145210,다이나믹디자인,323.0
483650,달바글로벌,141500.0
019680,대교,1510.0
019685,대교우B,1046.0
006370,대구백화점,4230.0
008060,대덕,10550.0
00806K,대덕1우,9100.0
353200,대덕전자,49900.0
35320K,대덕전자1우,14100.0
000490,대동,9200.0
005750,대림바스,4620.0
006570,대림통상,1914.0
001680,대상,20400.0
001685,대상우,16680.0
084690,대상홀딩스,8900.0
084695,대상홀딩스우,12640.0
128820,대성산업,9130.0
117580,대성에너지,13580.0
016710,대성홀딩스,8650.0
0030R0,대신밸류리츠,4320.0
003540,대신증권,36050.0
003547,대신증권2우B,22450.0
003545,대신증권우,23700.0
009190,대양금속,1105.0
014160,대영포장,940.0
047040,대우건설,7550.0
003090,대웅,22050.0
069620,대웅제약,156000.0
000430,대원강업,3775.0
006340,대원전선,5000.0
006345,대원전선우,3725.0
003220,대원제약,10240.0
024890,대원화성,734.0
002880,대유에이텍,920.0
012800,대창,1298.0
015230,대창단조,6010.0
001070,대한방직,6300.0
006650,대한유화,133600.0
001440,대한전선,26050.0
084010,대한제강,10620.0
001790,대한제당,2660.0
001795,대한제당우,2290.0
001130,대한제분,143100.0
439260,대한조선,92200.0
003490,대한항공,23200.0
003495,대한항공우,22600.0
005880,대한해운,2230.0
003830,대한화섬,116900.0
016090,대현,1615.0
069460,대호에이엘,517.0
475560,더본코리아,20800.0
192080,더블유게임즈,47300.0
012510,더존비즈온,118400.0
004830,덕성,4230.0
004835,덕성우,5680.0
145720,덴티움,44100.0
002150,도화엔지니어링,5930.0
460850,동국씨엠,5260.0
460860,동국제강,8200.0
001230,동국홀딩스,8550.0
023450,동남합성,30500.0
004140,동방,2510.0
007590,동방아그로,5760.0
005960,동부건설,7900.0
005965,동부건설우,17840.0
026960,동서,24650.0
102260,동성케미컬,3990.0
000640,동아쏘시오홀딩스,105400.0
170900,동아에스티,46900.0
028100,동아지질,16300.0
001520,동양,831.0
001527,동양2우B,8420.0
084670,동양고속,40100.0
082640,동양생명,6700.0
001525,동양우,4255.0
018500,동원금속,1400.0
006040,동원산업,37600.0
030720,동원수산,5550.0
014820,동원시스템즈,22900.0
014825,동원시스템즈우,15900.0
111380,동인기연,13620.0
163560,동일고무벨트,6350.0
004890,동일산업,37100.0
002690,동일제강,1527.0
000020,동화약품,5660.0
000150,두산,963000.0
000157,두산2우B,410000.0
454910,두산로보틱스,80600.0
241560,두산밥캣,53100.0
034020,두산에너빌리티,80600.0
000155,두산우,467000.0
336260,두산퓨얼셀,32750.0
33626K,두산퓨얼셀1우,6460.0
33626L,두산퓨얼셀2우B,8650.0
016740,두올,4050.0
192650,드림텍,6480.0
024090,디씨엠,11900.0
003160,디아이,27100.0
092200,디아이씨,8090.0
377190,디앤디플랫폼리츠,2935.0
013570,디와이,4415.0
024900,디와이덕양,1885.0
210540,디와이파워,12870.0
032350,롯데관광개발,18990.0
089860,롯데렌탈,31750.0
330590,롯데리츠,4320.0
000400,롯데손해보험,1918.0
023530,롯데쇼핑,92100.0
020150,롯데에너지머티리얼즈,33250.0
280360,롯데웰푸드,113700.0
286940,롯데이노베이트,19950.0
004000,롯데정밀화학,41950.0
004990,롯데지주,29600.0
00499K,롯데지주우,27750.0
005300,롯데칠성,121000.0
005305,롯데칠성우,81500.0
011170,롯데케미칼,71800.0
071840,롯데하이마트,7620.0
027740,마니커,768.0
357430,마스턴프리미어리츠,1474.0
088980,맥쿼리인프라,11110.0
094800,맵스리얼티,6270.0
138040,메리츠금융지주,109800.0
090370,메타랩스,1417.0
118000,메타케어,302.0
017180,명문제약,1710.0
009900,명신산업,8600.0
317450,명인제약,57200.0
012690,모나리자,1961.0
005360,모나미,1627.0
070960,모나용평,2865.0
009680,모토닉,9970.0
009580,무림P&P,2365.0
009200,무림페이퍼,1936.0
033920,무학,9000.0
008420,문배철강,2010.0
025560,미래산업,12070.0
007120,미래아이앤지,1140.0
396690,미래에셋글로벌리츠,2450.0
357250,미래에셋맵스리츠,2415.0
085620,미래에셋생명,10440.0
006800,미래에셋증권,56500.0
00680K,미래에셋증권2우B,18360.0
006805,미래에셋증권우,19850.0
081660,미스토홀딩스,47000.0
002840,미원상사,130000.0
268280,미원에스씨,125000.0
107590,미원홀딩스,68700.0
134380,미원화학,106900.0
003650,미창석유,122500.0
377740,바이오노트,5110.0
003610,방림,5230.0
035150,백산,12620.0
007210,벽산,1796.0
002760,보락,1074.0
003850,보령,8750.0
000890,보해양조,446.0
003000,부광약품,4430.0
001270,부국증권,67900.0
001275,부국증권우,31000.0
026940,부국철강,1890.0
011390,부산산업,70600.0
006740,블루산업개발,533.0
002070,비비안,470.0
100220,비상교육,4850.0
090460,비에이치,15130.0
005180,빙그레,74000.0
003960,사조대림,32850.0
008040,사조동아원,1054.0
007160,사조산업,51300.0
014710,사조씨푸드,7330.0
006090,사조오양,8000.0
062040,산일전기,128000.0
028050,삼성E&A,30900.0
448730,삼성FN리츠,4855.0
006400,삼성SDI,351000.0
006405,삼성SDI우,202000.0
006660,삼성공조,10950.0
