code,name,close
095570,AJ네트웍스,4970.0
006840,AK홀딩스,7850.0
027410,BGF,4330.0
282330,BGF리테일,121700.0
138930,BNK금융지주,18480.0
001460,BYC,45000.0
001465,BYC우,26800.0
001040,CJ,193000.0
079160,CJ CGV,5000.0
00104K,CJ4우(전환),167100.0
000120,CJ대한통운,114400.0
011150,CJ씨푸드,2695.0
011155,CJ씨푸드1우,15680.0
001045,CJ우,88400.0
097950,CJ제일제당,203000.0
097955,CJ제일제당 우,129400.0
000480,CR홀딩스,4940.0
000590,CS홀딩스,79000.0
012030,DB,1741.0
005830,DB손해보험,179100.0
016610,DB증권,13970.0
000990,DB하이텍,85700.0
001530,DI동일,22750.0
000210,DL,44850.0
000215,DL우,24050.0
375500,DL이앤씨,47250.0
37550L,DL이앤씨2우(전환),35450.0
37550K,DL이앤씨우,24600.0
007340,DN오토모티브,35800.0
004840,DRB동일,5420.0
155660,DSR,4095.0
069730,DSR제강,4895.0
017860,DS단석,19830.0
092780,DYP,4540.0
017940,E1,98500.0
365550,ESR켄달스퀘어리츠,4310.0
383220,F&F,62200.0
007700,F&F홀딩스,18320.0
114090,GKL,12210.0
078930,GS,64200.0
006360,GS건설,22000.0
001250,GS글로벌,2500.0
007070,GS리테일,19560.0
078935,GS우,54300.0
499790,GS피앤엘,50400.0
012630,HDC,24450.0
039570,HDC랩스,8530.0
089470,HDC현대EP,5230.0
294870,HDC현대산업개발,20850.0
267270,HD건설기계,125800.0
009540,HD한국조선해양,420000.0
267250,HD현대,268500.0
443060,HD현대마린솔루션,176900.0
071970,HD현대마린엔진,80200.0
322000,HD현대에너지솔루션,126000.0
267260,HD현대일렉트릭,931000.0
329180,HD현대중공업,587000.0
097230,HJ중공업,26150.0
014790,HL D&I,3120.0
003580,HLB글로벌,2010.0
204320,HL만도,52500.0
060980,HL홀딩스,45500.0
011200,HMM,20850.0
035000,HS애드,8770.0
002460,HS화성,12670.0
487570,HS효성,58300.0
298050,HS효성첨단소재,219000.0
015360,INVENI,76700.0
175330,JB금융지주,29450.0
234080,JW생명과학,13080.0
001060,JW중외제약,31600.0
001067,JW중외제약2우B,55600.0
001065,JW중외제약우,27600.0
096760,JW홀딩스,4220.0
008970,KBI동양철관,1760.0
105560,KB금융,150700.0
415640,KB발해인프라,9980.0
432320,KB스타리츠,2620.0
002380,KCC,530000.0
344820,KCC글라스,25750.0
009070,KCTC,6550.0
092220,KEC,1416.0
003620,KG모빌리티,3495.0
016380,KG스틸,5650.0
001390,KG케미칼,5210.0
001940,KISCO홀딩스,24400.0
025000,KPX케미칼,49500.0
092230,KPX홀딩스,79000.0
000040,KR모터스,381.0
044450,KSS해운,10480.0
030200,KT,60000.0
033780,KT&G,155500.0
058850,KTcs,2605.0
058860,KTis,2800.0
093050,LF,21350.0
003550,LG,91000.0
034220,LG디스플레이,11580.0
051900,LG생활건강,243000.0
051905,LG생활건강우,104200.0
064400,LG씨엔에스,66600.0
373220,LG에너지솔루션,380500.0
003555,LG우,70300.0
032640,LG유플러스,15800.0
011070,LG이노텍,255500.0
066570,LG전자,114500.0
066575,LG전자우,52600.0
037560,LG헬로비전,2295.0
051910,LG화학,307500.0
051915,LG화학우,152600.0
079550,LIG넥스원,705000.0
006260,LS,263000.0
010120,LS ELECTRIC,762000.0
000680,LS네트웍스,3240.0
229640,LS에코에너지,44400.0
108320,LX세미콘,50500.0
001120,LX인터내셔널,45000.0
108670,LX하우시스,28750.0
108675,LX하우시스우,15760.0
383800,LX홀딩스,8170.0
38380K,LX홀딩스1우,8560.0
023150,MH에탄올,4330.0
035420,NAVER,224000.0
181710,NHN,39500.0
400760,NH올원리츠,3280.0
005940,NH투자증권,32400.0
005945,NH투자증권우,26500.0
338100,NH프라임리츠,4655.0
034310,NICE,14500.0
030190,NICE평가정보,16930.0
008260,NI스틸,3510.0
004250,NPC,3750.0
004255,NPC우,2360.0
456040,OCI,86400.0
010060,OCI홀딩스,165000.0
178920,PI첨단소재,24100.0
001340,PKC,6720.0
005490,POSCO홀딩스,342500.0
010950,S-Oil,106500.0
010955,S-Oil우,53800.0
034120,SBS,16760.0
003080,SB성보,2620.0
005090,SGC에너지,54600.0
001380,SG글로벌,1382.0
004060,SG세계물산,535.0
001770,SHD,17680.0
002360,SH에너지화학,403.0
009160,SIMPAC,4950.0
033530,SJG세종,8580.0
123700,SJM,3580.0
025530,SJM홀딩스,3630.0
034730,SK,340000.0
011790,SKC,99000.0
018670,SK가스,230000.0
001740,SK네트웍스,5380.0
006120,SK디스커버리,58700.0
006125,SK디스커버리우,40250.0
210980,SK디앤디,13300.0
395400,SK리츠,6110.0
302440,SK바이오사이언스,43700.0
326030,SK바이오팜,98900.0
402340,SK스퀘어,587000.0
361610,SK아이이테크놀로지,22100.0
100090,SK오션플랜트,18870.0
03473K,SK우,247500.0
096770,SK이노베이션,110900.0
096775,SK이노베이션우,70300.0
475150,SK이터닉스,40650.0
001510,SK증권,1730.0
001515,SK증권우,2900.0
285130,SK케미칼,57800.0
28513K,SK케미칼우,27250.0
017670,SK텔레콤,79700.0
000660,SK하이닉스,970000.0
003570,SNT다이내믹스,49950.0
064960,SNT모티브,33100.0
100840,SNT에너지,42250.0
036530,SNT홀딩스,59500.0
005610,SPC삼립,52500.0
465770,STX그린로지스,7690.0
077970,STX엔진,34200.0
002820,SUN&L,2345.0
084870,TBH글로벌,1999.0
002710,TCC스틸,14090.0
069260,TKG휴켐스,19010.0
007980,TP,1891.0
002900,TYM,6730.0
024070,WISCOM,1948.0
037270,YG PLUS,6250.0
139130,iM금융지주,16580.0
000500,가온전선,102000.0
000860,강남제비스코,15370.0
035250,강원랜드,18100.0
011420,갤럭시아에스엠,1781.0
002100,경농,9720.0
009450,경동나비엔,63000.0
267290,경동도시가스,22000.0
012320,경동인베스트,77500.0
000050,경방,9360.0
214390,경보제약,5490.0
012610,경인양행,4105.0
009140,경인전자,22350.0
013580,계룡건설,24950.0
012200,계양전기,7180.0
012205,계양전기우,5690.0
002140,고려산업,2810.0
010130,고려아연,1612000.0
002240,고려제강,21300.0
009290,광동제약,9070.0
017040,광명전기,1145.0
017900,광전자,2080.0
037710,광주신세계,38550.0
030610,교보증권,12700.0
339770,교촌에프앤비,4260.0
007690,국도화학,36050.0
002720,국제약품,5060.0
083420,그린케미칼,5620.0
014530,극동유화,3860.0
014280,금강공업,4990.0
014285,금강공업우,6770.0
008870,금비,45150.0
002990,금호건설,4815.0
002995,금호건설우,13840.0
011780,금호석유화학,122900.0
011785,금호석유화학우,59300.0
214330,금호에이치티,425.0
001210,금호전기,805.0
073240,금호타이어,5790.0
092440,기신정기,2235.0
000270,기아,167300.0
024110,기업은행,23200.0
013700,까뮤이앤씨,1234.0
004540,깨끗한나라,1939.0
004545,깨끗한나라우,10200.0
001260,남광토건,8630.0
008350,남선알미늄,1674.0
008355,남선알미우,14040.0
004270,남성,775.0
003920,남양유업,56200.0
003925,남양유업우,44950.0
025860,남해화학,8900.0
005720,넥센,6820.0
005725,넥센우,4495.0
002350,넥센타이어,7250.0
002355,넥센타이어1우B,4295.0
092790,넥스틸,11960.0
251270,넷마블,54800.0
090350,노루페인트,8500.0
090355,노루페인트우,13300.0
000320,노루홀딩스,23100.0
000325,노루홀딩스우,30650.0
006280,녹십자,148300.0
005250,녹십자홀딩스,14040.0
005257,녹십자홀딩스2우,24150.0
004370,농심,372500.0
072710,농심홀딩스,95800.0
058730,다스코,3480.0
030210,다올투자증권,4080.0
023590,다우기술,49000.0
145210,다이나믹디자인,230.0
483650,달바글로벌,153500.0
019680,대교,1653.0
019685,대교우B,1019.0
006370,대구백화점,4585.0
008060,대덕,12920.0
00806K,대덕1우,10870.0
353200,대덕전자,67200.0
35320K,대덕전자1우,17270.0
000490,대동,10000.0
005750,대림바스,5500.0
006570,대림통상,2100.0
001680,대상,20500.0
001685,대상우,17030.0
084690,대상홀딩스,9630.0
084695,대상홀딩스우,14670.0
128820,대성산업,7960.0
117580,대성에너지,10310.0
016710,대성홀딩스,8800.0
0030R0,대신밸류리츠,4355.0
003540,대신증권,39700.0
003547,대신증권2우B,25200.0
003545,대신증권우,26400.0
009190,대양금속,1223.0
014160,대영포장,1037.0
047040,대우건설,12110.0
003090,대웅,24150.0
069620,대웅제약,165000.0
000430,대원강업,3975.0
006340,대원전선,5670.0
006345,대원전선우,4080.0
003220,대원제약,10600.0
024890,대원화성,779.0
002880,대유에이텍,935.0
012800,대창,1328.0
015230,대창단조,6350.0
001070,대한방직,6650.0
006650,대한유화,132300.0
001440,대한전선,29550.0
084010,대한제강,11980.0
001790,대한제당,2715.0
001795,대한제당우,2380.0
001130,대한제분,147900.0
439260,대한조선,97200.0
003490,대한항공,24850.0
003495,대한항공우,23900.0
005880,대한해운,2370.0
003830,대한화섬,123400.0
016090,대현,1649.0
069460,대호에이엘,586.0
475560,더본코리아,21600.0
192080,더블유게임즈,50500.0
012510,더존비즈온,119100.0
004830,덕성,4650.0
004835,덕성우,6080.0
145720,덴티움,53000.0
002150,도화엔지니어링,6340.0
460850,동국씨엠,5680.0
460860,동국제강,9200.0
001230,동국홀딩스,9840.0
023450,동남합성,30800.0
004140,동방,2710.0
007590,동방아그로,5850.0
005960,동부건설,7750.0
005965,동부건설우,18500.0
026960,동서,25500.0
102260,동성케미컬,4060.0
000640,동아쏘시오홀딩스,104000.0
170900,동아에스티,43850.0
028100,동아지질,16410.0
001520,동양,834.0
001527,동양2우B,8600.0
084670,동양고속,44900.0
082640,동양생명,8490.0
001525,동양우,4315.0
018500,동원금속,1635.0
006040,동원산업,40100.0
030720,동원수산,5900.0
014820,동원시스템즈,25150.0
014825,동원시스템즈우,16390.0
111380,동인기연,14300.0
163560,동일고무벨트,6910.0
004890,동일산업,39400.0
002690,동일제강,1495.0
000020,동화약품,6030.0
000150,두산,1110000.0
000157,두산2우B,444500.0
454910,두산로보틱스,89200.0
241560,두산밥캣,59000.0
034020,두산에너빌리티,104400.0
000155,두산우,503000.0
336260,두산퓨얼셀,42500.0
33626K,두산퓨얼셀1우,8010.0
33626L,두산퓨얼셀2우B,10290.0
016740,두올,4785.0
192650,드림텍,6930.0
024090,디씨엠,12250.0
003160,디아이,35650.0
092200,디아이씨,9410.0
377190,디앤디플랫폼리츠,3140.0
013570,디와이,4915.0
024900,디와이덕양,2020.0
210540,디와이파워,13600.0
032350,롯데관광개발,21600.0
089860,롯데렌탈,32200.0
330590,롯데리츠,4690.0
000400,롯데손해보험,2055.0
023530,롯데쇼핑,103500.0
020150,롯데에너지머티리얼즈,36800.0
280360,롯데웰푸드,112500.0
286940,롯데이노베이트,22650.0
004000,롯데정밀화학,51100.0
004990,롯데지주,30500.0
00499K,롯데지주우,30850.0
005300,롯데칠성,120000.0
005305,롯데칠성우,80600.0
011170,롯데케미칼,70200.0
071840,롯데하이마트,7900.0
027740,마니커,824.0
357430,마스턴프리미어리츠,1488.0
001080,만호제강,4915.0
088980,맥쿼리인프라,11340.0
094800,맵스리얼티,6820.0
138040,메리츠금융지주,111200.0
090370,메타랩스,1395.0
118000,메타케어,241.0
017180,명문제약,1862.0
009900,명신산업,10540.0
317450,명인제약,59800.0
012690,모나리자,2125.0
005360,모나미,1750.0
070960,모나용평,3080.0
009680,모토닉,11020.0
009580,무림P&P,2400.0
009200,무림페이퍼,1954.0
033920,무학,9190.0
008420,문배철강,2235.0
025560,미래산업,13540.0
007120,미래아이앤지,2395.0
396690,미래에셋글로벌리츠,2500.0
357250,미래에셋맵스리츠,2435.0
085620,미래에셋생명,17500.0
006800,미래에셋증권,69100.0
00680K,미래에셋증권2우B,21050.0
006805,미래에셋증권우,23100.0
081660,미스토홀딩스,48750.0
002840,미원상사,137700.0
268280,미원에스씨,125900.0
107590,미원홀딩스,65600.0
134380,미원화학,110400.0
003650,미창석유,114100.0
377740,바이오노트,5370.0
003610,방림,5490.0
035150,백산,13690.0
007210,벽산,1868.0
002760,보락,1219.0
003850,보령,9410.0
000890,보해양조,430.0
003000,부광약품,6070.0
001270,부국증권,77600.0
001275,부국증권우,37200.0
026940,부국철강,1977.0
011390,부산산업,76200.0
006740,블루산업개발,560.0
002070,비비안,385.0
100220,비상교육,5260.0
090460,비에이치,18480.0
005180,빙그레,78200.0
003960,사조대림,33250.0
008040,사조동아원,1123.0
007160,사조산업,53300.0
014710,사조씨푸드,7470.0
006090,사조오양,8220.0
062040,산일전기,139800.0
028050,삼성E&A,31650.0
448730,삼성FN리츠,5450.0
006400,삼성SDI,389000.0
006405,삼성SDI우,223000.0
006660,삼성공조,11820.0
028260,삼성물산,279500.0
02826K,삼성물산우B,177000.0
