code,name,close
095570,AJ네트웍스,5130.0
006840,AK홀딩스,8520.0
027410,BGF,5150.0
282330,BGF리테일,132800.0
138930,BNK금융지주,19190.0
001460,BYC,49950.0
001465,BYC우,32800.0
001040,CJ,211000.0
079160,CJ CGV,4870.0
00104K,CJ4우(전환),179500.0
000120,CJ대한통운,107200.0
011150,CJ씨푸드,2765.0
011155,CJ씨푸드1우,13090.0
001045,CJ우,88100.0
097950,CJ제일제당,236500.0
097955,CJ제일제당 우,138700.0
000480,CR홀딩스,5080.0
000590,CS홀딩스,78400.0
012030,DB,2025.0
005830,DB손해보험,172600.0
016610,DB증권,13870.0
000990,DB하이텍,126700.0
001530,DI동일,23900.0
000210,DL,65100.0
000215,DL우,29450.0
375500,DL이앤씨,95500.0
37550L,DL이앤씨2우(전환),57600.0
37550K,DL이앤씨우,32300.0
007340,DN오토모티브,41600.0
004840,DRB동일,5510.0
155660,DSR,4495.0
069730,DSR제강,5530.0
017860,DS단석,20250.0
092780,DYP,4860.0
017940,E1,96400.0
365550,ESR켄달스퀘어리츠,4510.0
383220,F&F,67100.0
007700,F&F홀딩스,19320.0
114090,GKL,12080.0
078930,GS,71000.0
006360,GS건설,38050.0
001250,GS글로벌,3395.0
007070,GS리테일,23600.0
078935,GS우,55000.0
499790,GS피앤엘,49400.0
012630,HDC,27150.0
039570,HDC랩스,8170.0
089470,HDC현대EP,5360.0
267270,HD건설기계,164900.0
009540,HD한국조선해양,413000.0
267250,HD현대,255000.0
443060,HD현대마린솔루션,195700.0
071970,HD현대마린엔진,90400.0
322000,HD현대에너지솔루션,162900.0
267260,HD현대일렉트릭,1087000.0
329180,HD현대중공업,524000.0
097230,HJ중공업,27150.0
014790,HL D&I,3585.0
003580,HLB글로벌,2320.0
204320,HL만도,52600.0
060980,HL홀딩스,42500.0
011200,HMM,21000.0
035000,HS애드,8550.0
002460,HS화성,13330.0
487570,HS효성,55400.0
298050,HS효성첨단소재,219500.0
015360,INVENI,16060.0
294870,IPARK현대산업개발,23100.0
175330,JB금융지주,31300.0
234080,JW생명과학,12950.0
001060,JW중외제약,30700.0
001067,JW중외제약2우B,54400.0
001065,JW중외제약우,26350.0
096760,JW홀딩스,4275.0
008970,KBI동양철관,1922.0
105560,KB금융,160900.0
415640,KB발해인프라,9960.0
432320,KB스타리츠,2270.0
002380,KCC,554000.0
344820,KCC글라스,28250.0
009070,KCTC,6200.0
092220,KEC,1223.0
003620,KG모빌리티,4225.0
016380,KG스틸,5770.0
001390,KG케미칼,5840.0
001940,KISCO홀딩스,27500.0
025000,KPX케미칼,52300.0
092230,KPX홀딩스,86200.0
000040,KR모터스,460.0
044450,KSS해운,12130.0
030200,KT,62800.0
033780,KT&G,171500.0
058850,KTcs,2705.0
058860,KTis,2870.0
093050,LF,26250.0
003550,LG,93500.0
034220,LG디스플레이,14470.0
051900,LG생활건강,251500.0
051905,LG생활건강우,111100.0
064400,LG씨엔에스,65200.0
373220,LG에너지솔루션,429000.0
003555,LG우,68600.0
032640,LG유플러스,17410.0
011070,LG이노텍,409500.0
066570,LG전자,124500.0
066575,LG전자우,53600.0
037560,LG헬로비전,2380.0
051910,LG화학,365500.0
051915,LG화학우,175600.0
079550,LIG디펜스앤에어로스페이스,921000.0
006260,LS,332000.0
010120,LS ELECTRIC,184200.0
000680,LS네트웍스,3490.0
229640,LS에코에너지,57000.0
108320,LX세미콘,54400.0
001120,LX인터내셔널,50400.0
108670,LX하우시스,31200.0
108675,LX하우시스우,16070.0
383800,LX홀딩스,8500.0
38380K,LX홀딩스1우,8560.0
023150,MH에탄올,4930.0
035420,NAVER,213500.0
036570,NC,267500.0
181710,NHN,43700.0
400760,NH올원리츠,3420.0
005940,NH투자증권,35150.0
005945,NH투자증권우,27200.0
338100,NH프라임리츠,4835.0
034310,NICE,13630.0
030190,NICE평가정보,15770.0
008260,NI스틸,3780.0
004250,NPC,4000.0
004255,NPC우,2390.0
456040,OCI,96800.0
