구분,순위,code,name,close,chg_pct,amount_eok,volume,cap_eok,공시
거래대금,1,000660,SK하이닉스,1613000.0,-4.73,41841.4,2568478,11782841.8,
거래대금,2,005930,삼성전자,250500.0,-4.02,38250.6,15176841,14644927.9,
거래대금,3,196170,알테오젠,298500.0,-0.83,6856.2,2219578,207920.6,
거래대금,4,009150,삼성전기,1400000.0,-2.1,6697.5,474646,1045711.7,
거래대금,5,402340,SK스퀘어,982000.0,-7.97,5379.1,538084,1295493.7,
거래대금,6,002990,금호건설,17100.0,3.64,3562.8,20237350,6371.5,
거래대금,7,005935,삼성전자우,185500.0,-2.52,3493.6,1874336,1488398.6,
거래대금,8,005380,현대차,378000.0,-5.62,3113.4,818127,773984.4,
거래대금,9,006400,삼성SDI,538000.0,-5.45,2534.3,462183,433550.2,
거래대금,10,105560,KB금융,169100.0,-1.23,2401.3,1402814,599777.0,
거래대금,11,950260,인제니아테라퓨틱스(Reg.S),17250.0,-10.58,2018.9,10417819,8529.2,
거래대금,12,012330,현대모비스,415500.0,-6.31,1939.6,463596,373204.5,
거래대금,13,036930,주성엔지니어링,173700.0,0.4,1797.8,1020234,80737.7,
거래대금,14,067290,JW신약,3100.0,3.68,1793.0,55797861,1737.2,
거래대금,15,055550,신한지주,110500.0,-0.54,1746.2,1563468,518742.5,
거래대금,16,096770,SK이노베이션,131500.0,-2.81,1555.2,1160194,222304.4,
거래대금,17,373220,LG에너지솔루션,347500.0,-5.31,1487.6,423643,813150.0,
거래대금,18,034020,두산에너빌리티,76600.0,-5.9,1478.9,1902865,490669.8,
거래대금,19,001820,삼화콘덴서,111500.0,-0.89,1445.9,1236218,11590.4,
거래대금,20,336260,두산퓨얼셀,38700.0,-12.74,1373.1,3410589,25346.1,
거래대금,21,387690,레메디,16780.0,15.8,1367.8,8129115,1279.6,
거래대금,22,086790,하나금융지주,134900.0,-1.82,1276.2,934031,370122.1,
거래대금,23,267260,HD현대일렉트릭,711000.0,-7.54,1260.8,174705,256295.1,
거래대금,24,028260,삼성물산,373000.0,-4.48,1244.8,326797,604885.1,
거래대금,25,000270,기아,124400.0,-5.18,1212.9,969533,485673.8,
거래대금,26,035420,NAVER,209000.0,-2.79,1116.8,532940,317839.9,
거래대금,27,066570,LG전자,200500.0,-2.91,1096.0,545922,326583.7,
거래대금,28,329180,HD현대중공업,422000.0,-6.84,1069.4,250192,442936.4,
거래대금,29,001210,금호전기,13300.0,1.76,1058.2,7870787,1646.0,
거래대금,30,024060,흥구석유,11570.0,13.32,1056.9,9160951,1735.5,
거래대금,31,298040,효성중공업,2765000.0,-5.18,1038.4,37015,257823.8,
거래대금,32,004310,현대약품,7570.0,-8.69,1019.2,12337071,2422.4,
거래대금,33,017670,SK텔레콤,91400.0,-3.38,977.7,1068134,196318.1,
거래대금,34,128940,한미약품,474000.0,-3.66,948.5,194645,60724.1,
거래대금,35,012450,한화에어로스페이스,1025000.0,-3.12,945.7,91966,528524.9,
거래대금,36,009540,HD한국조선해양,329500.0,-6.79,940.5,282760,233197.4,
거래대금,37,011070,LG이노텍,567000.0,-3.9,930.1,163340,134192.5,
거래대금,38,003490,대한항공,28900.0,0.52,920.7,3210624,106415.8,
거래대금,39,010170,대한광통신,13570.0,1.95,907.2,6762337,21099.4,
거래대금,40,316140,우리금융지주,34500.0,-0.14,892.4,2562831,254191.4,
상승률,1,465770,STX그린로지스,3925.0,29.97,328.4,9046547,283.3,투자유의안내
상승률,2,033340,좋은사람들,625.0,29.94,187.6,32518626,605.9,
상승률,3,228340,동양파일,3885.0,29.93,99.1,2699460,777.0,
상승률,4,079650,서산,6790.0,29.83,540.0,8789897,1358.0,
상승률,5,216080,제테마,6180.0,21.65,104.4,1733302,2304.3,임원ㆍ주요주주특정증권등소유상황보고서 | 임원ㆍ주요주주특정증권등소유상황보고서
상승률,6,091590,남화토건,8030.0,20.93,455.5,5687738,942.7,
상승률,7,026040,제이에스티나,2615.0,17.53,115.3,4449368,431.6,
상승률,8,387690,레메디,16780.0,15.8,1367.8,8129115,1279.6,
상승률,9,210980,SK디앤디,4220.0,15.62,276.4,6280574,785.7,유상증자신주발행가액(안내공시) | [기재정정]투자설명서
상승률,10,003160,디아이,30600.0,14.82,890.4,2942808,8659.8,
상승률,11,004710,한솔테크닉스,7580.0,14.16,148.1,2029327,4026.5,
상승률,12,443670,에스피소프트,4350.0,13.87,699.9,15702689,1044.5,
상승률,13,249420,일동제약,16490.0,13.72,656.7,3844701,5217.1,
상승률,14,024850,HLB이노베이션,15690.0,13.61,84.6,551652,4982.1,
상승률,15,024060,흥구석유,11570.0,13.32,1056.9,9160951,1735.5,
상승률,16,159010,아스플로,24100.0,12.62,190.9,782163,3213.7,
상승률,17,368600,아이씨에이치,1077.0,12.07,135.3,12169619,277.8,
상승률,18,092870,엑시콘,31050.0,11.69,308.4,1019544,4052.3,
상승률,19,044490,태웅,37250.0,11.69,535.4,1405635,7452.7,
상승률,20,048770,TPC로보틱스,3200.0,11.3,92.3,2741011,502.3,
상승률,21,058730,다스코,3940.0,10.52,584.3,14580630,797.9,
상승률,22,396300,세아메카닉스,5720.0,10.0,435.4,7668032,1515.2,
상승률,23,095340,ISC,170500.0,8.53,348.6,209757,36141.0,
상승률,24,425420,티에프이,48500.0,8.5,73.5,152385,5988.4,
상승률,25,232140,와이씨,12050.0,7.88,627.8,5157000,9886.5,
상승률,26,253590,네오셈,11550.0,7.44,136.4,1183439,5066.9,
상승률,27,900270,헝셩그룹,3760.0,7.43,64.1,1687722,192.2,
상승률,28,090470,제이스로보틱스,4950.0,7.38,92.1,1638580,865.1,
상승률,29,180640,한진칼,139100.0,7.16,167.7,122145,92866.3,
상승률,30,111710,남화산업,3400.0,6.75,72.2,2017109,700.0,
상승률,31,417840,저스템,15030.0,6.52,227.0,1540863,3437.3,
상승률,32,045390,대아티아이,3770.0,6.35,391.2,10287226,2656.8,
상승률,33,064290,인텍플러스,33800.0,5.96,133.0,392190,4379.7,
상승률,34,192650,드림텍,6210.0,5.61,53.4,857580,4091.6,
상승률,35,218410,RFHIC,47500.0,5.56,348.8,737328,12623.3,
상승률,36,252990,샘씨엔에스,13530.0,4.97,88.6,662460,8147.5,
상승률,37,131290,티에스이,234000.0,4.93,378.6,165311,25883.7,
상승률,38,005090,SGC에너지,54400.0,4.62,133.1,250839,7838.7,
상승률,39,138610,나이벡,16050.0,4.56,60.3,357504,1824.5,
상승률,40,175330,JB금융지주,30550.0,4.44,206.5,674966,56982.4,
거래량,1,067290,JW신약,3100.0,3.68,1793.0,55797861,1737.2,
거래량,2,033340,좋은사람들,625.0,29.94,187.6,32518626,605.9,
거래량,3,003280,흥아해운,1712.0,1.36,425.5,24279536,4116.1,
거래량,4,002990,금호건설,17100.0,3.64,3562.8,20237350,6371.5,
거래량,5,443670,에스피소프트,4350.0,13.87,699.9,15702689,1044.5,
