구분,순위,code,name,close,chg_pct,amount_eok,volume,cap_eok,공시
거래대금,1,000660,SK하이닉스,1693000.0,1.14,46064.2,2727724,12367235.7,
거래대금,2,005930,삼성전자,261000.0,0.38,39754.2,15319615,15258787.2,
거래대금,3,009150,삼성전기,1430000.0,-1.92,8560.2,595818,1068119.9,
거래대금,4,402340,SK스퀘어,1067000.0,2.89,4824.3,461669,1407629.1,
거래대금,5,005935,삼성전자우,190300.0,2.04,3805.7,2015205,1526912.4,
거래대금,6,006400,삼성SDI,569000.0,-1.39,3370.0,579230,458531.7,
거래대금,7,105560,KB금융,171200.0,-1.21,3334.6,1949667,607225.4,
거래대금,8,096770,SK이노베이션,135300.0,7.81,3190.6,2364790,228728.4,
거래대금,9,011070,LG이노텍,590000.0,-8.1,2339.7,392919,139635.9,
거래대금,10,001210,금호전기,13070.0,4.73,2208.0,16252776,1617.5,
거래대금,11,055550,신한지주,111100.0,2.02,2062.4,1856782,521559.2,
거래대금,12,086790,하나금융지주,137400.0,0.81,1542.6,1124738,376981.3,
거래대금,13,005380,현대차,400500.0,-0.74,1533.2,383747,820054.9,
거래대금,14,080220,제주반도체,77400.0,-1.02,1528.3,1918078,26658.8,
거래대금,15,004310,현대약품,8290.0,29.94,1498.5,19592352,2652.8,
거래대금,16,066970,엘앤에프,131200.0,-10.57,1490.2,1076697,53378.3,
거래대금,17,066570,LG전자,206500.0,-4.62,1479.7,716877,336356.8,
거래대금,18,950260,인제니아테라퓨틱스(Reg.S),19290.0,9.35,1438.8,7720682,9537.9,
거래대금,19,012330,현대모비스,443500.0,-2.21,1275.5,287607,398354.3,
거래대금,20,090460,비에이치,22000.0,20.68,1271.5,6024977,7416.5,
거래대금,21,373220,LG에너지솔루션,367000.0,-2.91,1242.6,330966,858780.0,
거래대금,22,034020,두산에너빌리티,81400.0,-1.33,1236.4,1522827,521416.8,
거래대금,23,012450,한화에어로스페이스,1058000.0,-3.99,1211.8,113852,545540.8,
거래대금,24,028260,삼성물산,390500.0,3.72,1157.6,300801,633264.4,
거래대금,25,278470,에이피알,432500.0,-6.89,1127.7,252080,161920.0,
거래대금,26,047040,대우건설,16820.0,-7.53,1076.5,6292742,69114.7,
거래대금,27,000270,기아,131200.0,0.15,1067.1,813483,512221.9,
거래대금,28,002990,금호건설,16500.0,0.24,1059.5,6464860,6147.9,
거래대금,29,005490,POSCO홀딩스,341000.0,0.74,1046.5,303526,270213.6,
거래대금,30,067290,JW신약,2990.0,30.0,1030.6,37241103,1675.5,
거래대금,31,267260,HD현대일렉트릭,769000.0,-1.54,1007.9,133074,277202.5,
거래대금,32,034730,SK,586000.0,7.52,952.6,166124,424865.8,
거래대금,33,032830,삼성생명,309500.0,1.14,936.3,306643,619000.0,
거래대금,34,403870,HPSP,51000.0,1.59,873.5,1734635,41973.0,
거래대금,35,196170,알테오젠,301000.0,-2.11,846.8,281391,209662.0,
거래대금,36,298040,효성중공업,2916000.0,-1.59,825.4,28437,271903.8,
거래대금,37,035420,NAVER,215000.0,-0.92,824.1,382061,326964.5,
거래대금,38,003670,포스코퓨처엠,191300.0,-4.59,821.4,424790,170154.1,
거래대금,39,330350,위더스제약,8320.0,5.85,814.2,9375642,1098.2,
거래대금,40,042700,한미반도체,215000.0,-2.49,805.1,375771,204921.2,
상승률,1,067290,JW신약,2990.0,30.0,1030.6,37241103,1675.5,
상승률,2,014990,인디에프,4010.0,29.98,98.1,2625568,602.4,대규모기업집단현황공시[분기별공시(개별회사용)]
상승률,3,004310,현대약품,8290.0,29.94,1498.5,19592352,2652.8,
상승률,4,320000,한울반도체,11500.0,29.94,62.5,564760,795.1,"[기재정정]주요사항보고서(유상증자결정) | 전환가액의조정              (제3회차,제4회차)"
상승률,5,014950,삼익제약,6830.0,26.72,407.6,6253571,687.6,
상승률,6,064550,바이오니아,11000.0,25.14,566.6,5502757,2839.1,
상승률,7,198440,강동씨앤엘,2135.0,22.98,770.2,35320452,1300.9,
상승률,8,033340,좋은사람들,481.0,22.39,106.7,22790505,466.3,
상승률,9,0039P0,매드업,9180.0,20.79,636.3,6996657,1726.5,
상승률,10,090460,비에이치,22000.0,20.68,1271.5,6024977,7416.5,
상승률,11,308080,바이젠셀,7280.0,20.33,183.6,2449508,1492.3,
상승률,12,089790,제이티,4870.0,20.25,78.0,1571948,502.4,
상승률,13,403850,더핑크퐁컴퍼니,13670.0,16.64,97.8,737691,1961.8,
