구분,순위,code,name,close,chg_pct,amount_eok,volume,cap_eok,공시
거래대금,1,000660,SK하이닉스,1697000.0,-6.35,68412.1,4001549,12396455.4,
거래대금,2,005930,삼성전자,249000.0,-4.05,44512.1,17776098,14557233.7,
거래대금,3,009150,삼성전기,1337000.0,-4.5,6377.0,477611,998654.7,
거래대금,4,005935,삼성전자우,183400.0,-5.12,5934.6,3204588,1471548.8,
거래대금,5,402340,SK스퀘어,1000000.0,-8.17,5300.7,523897,1319240.0,
거래대금,6,069540,빛과전자,4325.0,11.76,3452.2,80463488,4873.9,
거래대금,7,356680,엑스게이트,17200.0,7.1,2919.1,16673818,4909.5,
거래대금,8,034020,두산에너빌리티,87000.0,-4.19,2836.3,3232566,557288.2,
거래대금,9,017900,광전자,10270.0,30.0,2725.7,28971832,5950.8,
거래대금,10,001820,삼화콘덴서,139200.0,1.31,2334.1,1684170,14469.8,
거래대금,11,012450,한화에어로스페이스,1137000.0,5.18,2205.2,196309,586275.9,
거래대금,12,105560,KB금융,181600.0,2.08,1982.2,1105336,644112.9,
거래대금,13,010170,대한광통신,14490.0,2.4,1948.3,13441477,22529.9,
거래대금,14,005380,현대차,371500.0,-2.88,1889.2,511452,760675.1,
거래대금,15,036930,주성엔지니어링,206000.0,-1.44,1852.4,892311,95751.1,
거래대금,16,006400,삼성SDI,532000.0,-2.39,1782.4,332982,428715.0,
거래대금,17,316140,우리금융지주,36850.0,4.99,1708.4,4712956,271505.8,
거래대금,18,024060,흥구석유,14660.0,0.34,1644.1,10720465,2199.0,
거래대금,19,014950,삼익제약,9270.0,17.19,1486.8,16132692,933.3,
거래대금,20,329180,HD현대중공업,479000.0,0.0,1405.7,293780,502764.3,
거래대금,21,032830,삼성생명,298000.0,-3.09,1299.8,438994,596000.0,
거래대금,22,096770,SK이노베이션,136700.0,-5.59,1286.0,934659,231095.2,
거래대금,23,108490,로보티즈,324500.0,0.31,1206.8,372812,47594.5,
거래대금,24,052690,한전기술,138200.0,-9.08,1177.8,834438,52820.0,
거래대금,25,042700,한미반도체,225000.0,-2.6,1170.8,514707,214452.5,
거래대금,26,000990,DB하이텍,111300.0,5.2,1151.1,1033938,48420.6,
거래대금,27,203650,드림시큐리티,2795.0,6.68,1112.6,38346026,2842.6,
거래대금,28,028260,삼성물산,358500.0,-2.32,1084.4,304928,581370.8,
거래대금,29,093370,후성,14110.0,6.01,1077.2,7649885,15133.7,
거래대금,30,055550,신한지주,114600.0,1.51,1047.6,920219,537990.0,
거래대금,31,196170,알테오젠,260000.0,-2.99,1047.5,403038,181103.3,
거래대금,32,010140,삼성중공업,22100.0,3.27,1030.9,4705935,194480.0,
거래대금,33,066570,LG전자,198200.0,-0.65,1017.6,515974,322837.4,
거래대금,34,046970,우리로,7190.0,0.0,1015.7,13693654,3151.0,
거래대금,35,000150,두산,1255000.0,-7.45,1011.6,80245,203232.6,
거래대금,36,086790,하나금융지주,140800.0,2.18,995.6,714372,381525.6,
거래대금,37,278470,에이피알,369000.0,-0.81,965.6,261332,138146.8,
거래대금,38,003230,삼양식품,1310000.0,2.5,939.9,72267,98682.5,
거래대금,39,004310,현대약품,9990.0,1.73,919.5,8999394,3196.8,
거래대금,40,047040,대우건설,18760.0,-5.68,912.4,4830380,77086.3,
상승률,1,017900,광전자,10270.0,30.0,2725.7,28971832,5950.8,
상승률,2,071200,인피니트헬스케어,11310.0,30.0,63.3,559978,2759.2,
상승률,3,000670,영풍,49950.0,29.91,303.3,612720,9196.1,
상승률,4,062970,한국첨단소재,2585.0,29.9,114.1,4618094,778.7,
상승률,5,101730,위메이드맥스,5200.0,29.84,220.7,4545640,4357.8,
상승률,6,072950,빛샘전자,11240.0,26.29,699.2,6495327,905.1,
상승률,7,411080,샌즈랩,6900.0,25.23,883.0,12870934,1053.5,
상승률,8,005160,동국산업,3125.0,23.03,147.7,4698344,1695.1,
상승률,9,042510,라온시큐어,11300.0,20.47,618.9,5506473,1255.0,
상승률,10,003200,일신방직,12250.0,18.59,97.3,816519,2812.6,
상승률,11,217590,티엠씨,12770.0,17.37,882.8,6987241,3076.8,
상승률,12,014950,삼익제약,9270.0,17.19,1486.8,16132692,933.3,
상승률,13,134580,탑코미디어,4140.0,15.32,67.4,1637127,2040.8,
상승률,14,263860,지니언스,19400.0,14.45,533.7,2792121,1761.4,
상승률,15,0015N0,아로마티카,12050.0,13.79,570.5,4707902,1515.5,
상승률,16,256840,한국비엔씨,2940.0,13.73,415.5,14224047,2010.8,
상승률,17,201490,미투온,3110.0,13.5,109.1,3682656,1017.7,
상승률,18,150900,파수AI,4265.0,12.98,62.5,1435030,499.2,
상승률,19,251970,펌텍코리아,59100.0,11.93,140.9,243012,7328.4,
상승률,20,391710,코닉오토메이션,1204.0,11.79,60.8,4572959,513.2,
상승률,21,069540,빛과전자,4325.0,11.76,3452.2,80463488,4873.9,
상승률,22,020120,키다리스튜디오,9000.0,11.11,61.0,696218,3335.7,
상승률,23,441270,파인엠텍,9210.0,11.1,538.2,5901808,3887.1,
상승률,24,480370,씨케이솔루션,1954.0,9.65,107.6,5248785,634.7,
상승률,25,430690,한싹,3080.0,8.83,65.8,2100897,335.6,
상승률,26,0220W0,한화머시너리앤서비스홀딩스,6790.0,8.47,511.6,7539792,5738.6,
상승률,27,052400,코나아이,37950.0,8.43,181.3,464618,5526.8,
상승률,28,006490,프리티,2590.0,8.37,55.0,2016401,459.6,
상승률,29,443670,에스피소프트,5080.0,7.51,456.5,9065310,1219.7,
상승률,30,115440,우리넷,8890.0,7.11,489.5,5239052,959.6,
상승률,31,356680,엑스게이트,17200.0,7.1,2919.1,16673818,4909.5,
상승률,32,036540,SFA반도체,7530.0,6.96,521.4,6972922,12383.9,
상승률,33,459550,알트,2405.0,6.89,151.9,6190103,606.6,
상승률,34,203650,드림시큐리티,2795.0,6.68,1112.6,38346026,2842.6,
상승률,35,023530,롯데쇼핑,119400.0,6.61,247.3,208987,33776.8,
상승률,36,049080,기가레인,8750.0,6.45,141.7,1561624,742.7,
상승률,37,112040,위메이드,16600.0,6.07,229.6,1403646,5635.4,
상승률,38,104620,노랑풍선,3340.0,6.03,126.2,3555237,561.5,
