구분,순위,code,name,close,chg_pct,amount_eok,volume,cap_eok,공시
거래량,14,140430,카티스,3315.0,17.14,323.9,9688253,354.4,
거래량,15,158430,아톤,6020.0,-4.6,573.0,9610157,1473.8,
거래량,16,356680,엑스게이트,17090.0,-2.62,1674.5,9423253,4878.1,
거래량,17,115440,우리넷,9670.0,11.02,845.9,8527379,1043.8,
거래량,18,046970,우리로,7240.0,1.83,630.3,8518324,3172.9,
거래량,19,036540,SFA반도체,8920.0,3.72,732.8,8402346,14669.9,
거래량,20,457370,한켐,9730.0,19.24,741.5,7738465,784.9,
거래량,21,452280,한선엔지니어링,13000.0,21.61,966.8,7604178,2502.2,
거래량,22,067290,JW신약,3500.0,-4.89,261.6,7321373,1961.3,
거래량,23,228340,동양파일,3940.0,13.87,284.0,7095556,788.0,
거래량,24,100130,동국S&C,1448.0,6.0,103.0,6920129,827.4,
거래량,25,332570,PS일렉트로닉스,8460.0,0.71,555.5,6295165,3886.6,
거래량,26,424870,이뮨온시아,3520.0,0.14,226.8,5986367,3217.4,
거래량,27,443670,에스피소프트,5290.0,4.13,310.3,5848132,1270.2,
거래량,28,217590,티엠씨,13160.0,1.54,735.3,5486581,3170.8,
거래량,29,043260,성호전자,18560.0,10.41,991.6,5424566,13629.3,
거래량,30,050890,쏠리드,9110.0,4.11,494.7,5398685,5534.9,
거래량,31,093370,후성,14530.0,-1.69,747.3,5087839,15584.2,
거래량,32,406820,뷰티스킨,2540.0,29.86,115.1,4728268,359.1,단일판매ㆍ공급계약체결
거래량,33,388790,라이콤,4850.0,10.48,233.2,4587446,1484.8,
거래량,34,001210,금호전기,11060.0,2.41,510.3,4547485,1378.0,
거래량,35,032940,원익,10190.0,5.38,467.4,4523590,1853.9,
거래량,36,040300,YTN,2390.0,-9.3,117.8,4425959,1139.5,
거래량,37,003280,흥아해운,1816.0,0.78,78.9,4333685,4366.1,
거래량,38,100590,머큐리,4825.0,6.75,213.7,4304324,827.0,
거래량,39,417200,LS머트리얼즈,12760.0,4.59,547.1,4248531,8632.5,
거래량,40,462860,더즌,2565.0,-18.31,107.7,4067001,1840.6,
