구분,순위,code,name,close,chg_pct,amount_eok,volume,cap_eok,공시
거래대금,27,079550,LIG디펜스앤에어로스페이스,708000.0,6.31,1009.6,142536,155760.0,
거래대금,28,010140,삼성중공업,21500.0,6.44,979.2,4575584,189200.0,
거래대금,29,042370,비츠로테크,11440.0,30.0,956.6,8927607,2997.3,단일판매ㆍ공급계약체결(자회사의 주요경영사항)
거래대금,30,086790,하나금융지주,137500.0,0.59,953.9,690903,372583.6,
거래대금,31,007660,이수페타시스,106000.0,-1.49,947.4,857217,77813.8,
거래대금,32,055550,신한지주,113300.0,1.07,945.9,835752,531887.1,
거래대금,33,298040,효성중공업,2861000.0,1.96,925.5,32504,266775.3,
거래대금,34,000990,DB하이텍,124500.0,-0.4,914.1,723420,54163.2,
거래대금,35,128940,한미약품,515000.0,2.59,912.9,175609,65976.6,
거래대금,36,001820,삼화콘덴서,137600.0,-4.38,896.5,637323,14303.5,
거래대금,37,319400,현대무벡스,21600.0,1.89,874.0,4506684,24057.2,
거래대금,38,072950,빛샘전자,13340.0,-1.4,866.6,6281324,1074.2,
거래대금,39,278470,에이피알,353000.0,0.0,854.8,240494,132156.7,
거래대금,40,000500,가온전선,260500.0,4.41,796.3,307025,77570.7,
상승률,1,042370,비츠로테크,11440.0,30.0,956.6,8927607,2997.3,단일판매ㆍ공급계약체결(자회사의 주요경영사항)
상승률,2,051630,진양화학,1775.0,29.94,75.7,4478564,376.3,
상승률,3,478340,나라스페이스테크놀로지,13850.0,29.92,189.1,1387435,1602.5,
상승률,4,457370,한켐,12640.0,29.91,1706.2,15274807,1019.7,
상승률,5,078350,한양디지텍,22350.0,25.49,514.7,2398704,3407.1,
상승률,6,209640,와이제이링크,3820.0,23.62,253.9,6741063,1086.5,
상승률,7,480370,씨케이솔루션,2080.0,23.08,50.9,2485856,675.6,
상승률,8,051160,지어소프트,11980.0,20.77,507.1,4229915,1853.8,유상증자결정(종속회사의주요경영사항)
상승률,9,201490,미투온,4635.0,20.7,3385.1,75950952,1516.7,최대주주변경을수반하는주식양수도계약체결 | 주식등의대량보유상황보고서(일반)
상승률,10,321370,센서뷰,1686.0,20.69,581.1,34127694,1190.7,
상승률,11,347700,스피어,23750.0,16.71,1355.0,5876594,12243.4,[기재정정]단일판매ㆍ공급계약체결
상승률,12,043260,성호전자,21600.0,16.38,3184.9,14763339,16297.6,
상승률,13,321820,아티스트컴퍼니,3920.0,15.63,88.3,2678816,611.2,
상승률,14,355150,코스텍시스,21950.0,14.92,84.2,394618,1711.5,
상승률,15,950260,인제니아테라퓨틱스(Reg.S),17930.0,14.28,654.8,3685975,8865.4,
상승률,16,295310,에이치브이엠,60700.0,13.88,382.8,643835,7529.6,
상승률,17,488900,비츠로넥스텍,12130.0,13.68,108.0,918076,3514.8,
상승률,18,420570,제이투케이바이오,9740.0,13.65,57.5,585937,569.5,
상승률,19,274090,켄코아에어로스페이스,11530.0,13.26,307.9,2578948,1588.2,
상승률,20,200470,에이팩트,7000.0,13.09,237.8,3414819,3067.6,
상승률,21,396270,넥스트칩,2405.0,12.91,157.0,6238874,790.9,
상승률,22,272210,한화시스템,77500.0,12.65,1044.9,1369632,146412.5,
상승률,23,003780,진양산업,4525.0,12.14,50.2,1119219,588.2,
상승률,24,432470,케이엔에스,10890.0,11.35,213.3,1960702,955.2,
상승률,25,290550,디케이티,18720.0,11.1,130.1,701482,3744.2,
상승률,26,330860,네패스아크,26200.0,10.78,135.0,519946,3192.2,
상승률,27,456010,아이씨티케이,20500.0,10.69,353.1,1755006,2973.0,
상승률,28,372910,한컴라이프케어,2190.0,10.61,91.9,4183593,606.1,
상승률,29,082740,한화엔진,53000.0,10.3,1117.5,2133515,44227.0,
상승률,30,027360,아주IB투자,3855.0,10.14,1045.3,27191260,4670.2,
상승률,31,354320,알멕,38400.0,10.03,89.6,239783,2454.3,
상승률,32,003010,혜인,9880.0,10.02,73.2,738047,1256.0,
상승률,33,412350,레이저쎌,5210.0,9.68,69.1,1288479,760.8,
상승률,34,160980,싸이맥스,25000.0,9.65,65.6,266255,2731.1,
상승률,35,417010,나노팀,6720.0,9.27,88.5,1320536,1355.6,
상승률,36,039200,오스코텍,37450.0,9.02,82.4,223870,14327.7,
상승률,37,033640,네패스,26750.0,8.74,154.2,585859,6168.3,
상승률,38,119850,지엔씨에너지,51300.0,8.34,708.3,1357005,8438.3,
상승률,39,417030,니어스랩,28800.0,8.07,93.1,324367,1663.9,
상승률,40,483650,달바글로벌,172700.0,7.87,412.5,240326,21632.3,
거래량,1,201490,미투온,4635.0,20.7,3385.1,75950952,1516.7,최대주주변경을수반하는주식양수도계약체결 | 주식등의대량보유상황보고서(일반)
거래량,2,321370,센서뷰,1686.0,20.69,581.1,34127694,1190.7,
거래량,3,027360,아주IB투자,3855.0,10.14,1045.3,27191260,4670.2,
거래량,4,010170,대한광통신,16130.0,0.19,3731.1,22966293,25079.8,
거래량,5,004310,현대약품,10500.0,5.32,1866.9,17058943,3360.0,
거래량,6,457370,한켐,12640.0,29.91,1706.2,15274807,1019.7,
거래량,7,043260,성호전자,21600.0,16.38,3184.9,14763339,16297.6,
거래량,8,069540,빛과전자,4095.0,-7.14,542.2,12951743,4614.7,
거래량,9,232830,아이티센피엔에스,3485.0,0.14,451.8,12766429,576.2,
거래량,10,289080,SV인베스트먼트,2655.0,5.57,328.7,12090757,1596.7,
거래량,11,005930,삼성전자,252500.0,-0.39,30047.8,11827514,14761853.5,
거래량,12,251270,넷마블,34150.0,0.0,3769.2,11237286,28398.6,
거래량,13,005160,동국산업,3670.0,5.16,409.7,10982776,1990.8,
거래량,14,067290,JW신약,3560.0,1.71,393.0,10833154,1994.9,
거래량,15,142280,녹십자엠에스,3300.0,7.67,314.3,9000456,790.8,
거래량,16,042370,비츠로테크,11440.0,30.0,956.6,8927607,2997.3,단일판매ㆍ공급계약체결(자회사의 주요경영사항)
거래량,17,209640,와이제이링크,3820.0,23.62,253.9,6741063,1086.5,
거래량,18,072950,빛샘전자,13340.0,-1.4,866.6,6281324,1074.2,
거래량,19,396270,넥스트칩,2405.0,12.91,157.0,6238874,790.9,
거래량,20,017900,광전자,10250.0,-2.01,649.9,6223062,5939.2,
거래량,21,347700,스피어,23750.0,16.71,1355.0,5876594,12243.4,[기재정정]단일판매ㆍ공급계약체결
거래량,22,088350,한화생명,6010.0,2.91,328.2,5377383,52198.7,
거래량,23,443670,에스피소프트,5670.0,7.18,299.1,5302461,1361.4,
거래량,24,192650,드림텍,7660.0,7.74,401.7,5175929,5046.9,
거래량,25,032820,우리기술,13330.0,3.17,684.8,5118997,23032.2,
거래량,26,406820,뷰티스킨,2310.0,-9.06,125.5,5024271,326.5,
거래량,27,010140,삼성중공업,21500.0,6.44,979.2,4575584,189200.0,
거래량,28,319400,현대무벡스,21600.0,1.89,874.0,4506684,24057.2,
거래량,29,051630,진양화학,1775.0,29.94,75.7,4478564,376.3,
거래량,30,014950,삼익제약,10490.0,2.44,462.6,4429572,1056.1,
거래량,31,062970,한국첨단소재,3080.0,-8.74,136.0,4318294,927.8,
거래량,32,005690,파미셀,11580.0,-0.43,518.1,4266339,6948.5,
거래량,33,051160,지어소프트,11980.0,20.77,507.1,4229915,1853.8,유상증자결정(종속회사의주요경영사항)
거래량,34,372910,한컴라이프케어,2190.0,10.61,91.9,4183593,606.1,
거래량,35,093370,후성,14810.0,1.93,624.2,4180683,15884.5,
거래량,36,036540,SFA반도체,8650.0,-3.03,355.4,4052496,14225.8,
거래량,37,317850,대모,6300.0,6.6,273.5,4008235,524.4,
거래량,38,950260,인제니아테라퓨틱스(Reg.S),17930.0,14.28,654.8,3685975,8865.4,
거래량,39,047040,대우건설,18490.0,-0.43,681.2,3651576,75976.8,
거래량,40,217590,티엠씨,13770.0,4.64,498.9,3615834,3317.8,
