구분,순위,code,name,close,chg_pct,amount_eok,volume,cap_eok,공시
상승률,35,457550,우진엔텍,14360.0,6.85,56.6,391044,1338.2,
상승률,36,289080,SV인베스트먼트,2510.0,6.81,309.0,11749511,1509.5,
상승률,37,491000,리브스메드,36050.0,6.81,98.0,272031,9104.5,
상승률,38,024060,흥구석유,11990.0,6.77,593.1,5090847,1798.5,
상승률,39,004770,써니전자,2160.0,6.67,60.1,2881322,767.0,
상승률,40,008930,한미사이언스,57700.0,6.46,477.2,818252,39461.9,
거래량,1,067290,JW신약,3890.0,8.66,2895.5,73476289,2179.8,
거래량,2,069540,빛과전자,3640.0,30.0,1435.1,41821438,4102.0,
거래량,3,008290,원풍물산,248.0,-17.06,111.5,37174555,50.5,
거래량,4,386380,스카이랩스,29750.0,-2.62,11391.7,32633779,5581.7,
거래량,5,004310,현대약품,10440.0,23.99,3226.3,32236610,3340.8,
거래량,6,047040,대우건설,19970.0,8.47,5477.4,27026812,82058.3,
거래량,7,162300,신스틸,2470.0,16.24,666.5,26698351,1024.3,
거래량,8,005930,삼성전자,269500.0,-0.19,62367.4,22716517,15755720.8,
거래량,9,079650,서산,7680.0,14.46,1570.0,20527433,1536.0,
거래량,10,010170,대한광통신,13700.0,1.71,2319.6,16490355,21301.5,
거래량,11,033340,좋은사람들,607.0,-6.47,102.4,15903142,588.5,
거래량,12,459550,알트,2705.0,1.88,443.6,15777315,682.2,
거래량,13,017900,광전자,8180.0,15.37,1205.1,14512685,4739.8,
거래량,14,010580,에스엠벡셀,2095.0,23.53,287.8,13939426,2330.7,최대주주등소유주식변동신고서 | 주식등의대량보유상황보고서(일반)
거래량,15,014950,삼익제약,8750.0,-0.34,1181.2,13200499,880.9,
거래량,16,032820,우리기술,11810.0,8.15,1549.2,12953855,20405.9,
거래량,17,368600,아이씨에이치,1105.0,11.17,139.8,11965263,285.0,
거래량,18,289080,SV인베스트먼트,2510.0,6.81,309.0,11749511,1509.5,
거래량,19,388050,지투파워,11040.0,5.54,1340.1,11718928,2065.5,
거래량,20,452190,한빛레이저,4500.0,10.7,519.5,11239573,1076.4,
거래량,21,475040,스트라드비젼,3350.0,19.22,361.1,10800304,1803.1,
거래량,22,228340,동양파일,4295.0,-0.35,401.1,9127671,859.0,
거래량,23,012210,삼미금속,10030.0,-1.67,915.6,8783293,2312.1,
거래량,24,198440,강동씨앤엘,1922.0,-2.44,167.5,8414374,1171.1,
거래량,25,053260,금강철강,6660.0,3.9,556.0,7817621,1246.8,
거래량,26,046120,오르비텍,6050.0,29.83,456.3,7816413,2048.3,
거래량,27,078150,HB테크놀러지,1995.0,3.96,140.1,6768837,1893.7,
거래량,28,002990,금호건설,15650.0,-2.86,937.6,5908024,5831.2,
거래량,29,030530,원익홀딩스,22550.0,0.89,1349.1,5811594,17417.2,
거래량,30,034020,두산에너빌리티,89500.0,1.82,5271.7,5754041,573302.2,
거래량,31,008970,KBI동양철관,1191.0,4.2,68.7,5555669,1235.9,
거래량,32,365660,레몬헬스케어,5010.0,7.86,284.3,5529516,674.1,
거래량,33,051980,중앙첨단소재,1083.0,7.65,60.8,5345346,1203.1,
거래량,34,189860,서전기전,5750.0,29.8,292.0,5310197,557.7,
거래량,35,001210,금호전기,12310.0,-2.92,629.9,5107703,1523.5,
거래량,36,024060,흥구석유,11990.0,6.77,593.1,5090847,1798.5,
거래량,37,033790,피노,7870.0,-16.81,421.6,4988207,6557.4,
거래량,38,130660,한전산업,13270.0,4.24,598.2,4371558,4326.0,
거래량,39,006910,보성파워텍,7370.0,0.55,329.0,4308437,3620.9,
거래량,40,000660,SK하이닉스,1793000.0,0.56,76691.3,4164618,13097728.1,
