구분,순위,code,name,close,chg_pct,amount_eok,volume,cap_eok,공시
거래량,21,043260,성호전자,26950.0,0.37,1502.9,5476915,20334.3,
거래량,22,005935,삼성전자우,211500.0,1.68,11450.4,5382337,1697015.1,
거래량,23,950260,인제니아테라퓨틱스(Reg.S),23450.0,9.07,1162.6,5185167,11594.8,
거래량,24,069540,빛과전자,3930.0,-4.38,205.0,5129014,4428.8,
거래량,25,386380,스카이랩스,23950.0,-5.15,1180.5,4740256,4493.5,
거래량,26,393210,토마토시스템,3315.0,30.0,137.9,4435367,517.6,임원ㆍ주요주주특정증권등소유상황보고서
거래량,27,049470,비트플래닛,3180.0,15.43,145.2,4410725,748.7,
거래량,28,088350,한화생명,5650.0,-2.25,241.3,4271060,49071.9,
거래량,29,201490,미투온,3725.0,-8.14,164.4,4270918,1219.0,
거래량,30,017900,광전자,10200.0,-7.78,431.6,4148459,5910.3,
거래량,31,067290,JW신약,3200.0,-1.23,127.7,3954562,1793.2,
거래량,32,299170,더블유에스아이,1545.0,29.94,58.2,3851327,641.3,
거래량,33,067310,하나마이크론,45650.0,1.9,1767.0,3844529,30353.1,
거래량,34,203650,드림시큐리티,2690.0,0.19,104.4,3785438,2735.9,
거래량,35,001510,SK증권,2335.0,-1.89,83.3,3492728,5400.7,
거래량,36,033170,시그네틱스,2900.0,3.76,106.5,3404683,497.2,
거래량,37,000660,SK하이닉스,1840000.0,-1.5,61714.7,3271767,13441059.5,
거래량,38,462860,더즌,2970.0,-4.19,100.6,3250164,2131.5,
거래량,39,027360,아주IB투자,3970.0,-0.75,124.0,3114178,4809.5,
거래량,40,034020,두산에너빌리티,86500.0,1.41,2611.1,3019059,554085.4,
