구분,순위,code,name,close,chg_pct,amount_eok,volume,cap_eok,공시
거래대금,1,000660,SK하이닉스,1783000.0,8.26,61131.5,3480094,13024678.9,
거래대금,2,005930,삼성전자,270000.0,5.68,49001.1,18314016,15784952.2,
거래대금,3,009150,삼성전기,1454000.0,3.78,7885.7,548317,1086046.3,
거래대금,4,386380,스카이랩스,30550.0,30.0,7804.4,29477563,5731.8,주식등의대량보유상황보고서(약식)
거래대금,5,005935,삼성전자우,199600.0,4.18,7783.2,3937232,1601532.9,
거래대금,6,402340,SK스퀘어,1125000.0,8.07,6033.7,543798,1484145.0,
거래대금,7,034020,두산에너빌리티,87900.0,10.98,5319.3,6221607,563053.2,
거래대금,8,066570,LG전자,214000.0,6.2,3662.6,1672760,348573.1,
거래대금,9,108490,로보티즈,301500.0,-0.99,2431.3,766217,44221.1,
거래대금,10,036930,주성엔지니어링,187200.0,4.99,2130.7,1142367,87012.7,
거래대금,11,067290,JW신약,3580.0,9.65,2064.0,56595457,2006.1,
거래대금,12,006400,삼성SDI,541000.0,-1.28,1967.4,362006,435967.7,
거래대금,13,042700,한미반도체,240500.0,4.57,1774.3,732981,229225.8,
거래대금,14,012210,삼미금속,10200.0,22.16,1740.0,17285844,2351.3,
거래대금,15,336260,두산퓨얼셀,49900.0,13.8,1694.2,3298077,32681.4,
거래대금,16,005380,현대차,393000.0,2.48,1685.3,431118,804698.0,
거래대금,17,047040,대우건설,18410.0,9.26,1666.1,9386445,75648.1,
거래대금,18,003230,삼양식품,1330000.0,-6.14,1537.7,116246,100189.1,
거래대금,19,298040,효성중공업,2965000.0,8.53,1469.7,50834,276472.8,
거래대금,20,030530,원익홀딩스,22350.0,-0.67,1399.3,6139238,17262.7,
거래대금,21,196170,알테오젠,286000.0,-0.87,1378.7,481793,199213.7,
거래대금,22,403870,HPSP,53300.0,4.92,1368.2,2590181,43865.9,
거래대금,23,387690,레메디,18140.0,15.17,1308.8,7214866,1383.3,
거래대금,24,000150,두산,1271000.0,11.3,1256.6,101468,205823.6,
거래대금,25,035420,NAVER,218000.0,2.11,1226.8,564721,331526.8,
거래대금,26,012450,한화에어로스페이스,1039000.0,-1.52,1198.4,115095,535743.7,
거래대금,27,000500,가온전선,234500.0,10.61,1197.0,511647,69828.5,
거래대금,28,010060,OCI홀딩스,222000.0,-2.42,1163.2,523246,41447.9,
거래대금,29,278470,에이피알,384000.0,-2.54,1131.4,292843,143762.5,
거래대금,30,105560,KB금융,175900.0,2.27,1129.7,645124,623895.7,
거래대금,31,052690,한전기술,122300.0,13.66,1095.5,912549,46743.1,
거래대금,32,028260,삼성물산,384000.0,4.63,1057.7,278019,622723.5,
거래대금,33,004310,현대약품,8420.0,5.91,1028.4,11901951,2694.4,
거래대금,34,329180,HD현대중공업,449000.0,2.86,1012.3,228821,471275.9,
거래대금,35,000720,현대건설,126900.0,6.02,1011.1,812263,141310.5,
거래대금,36,0039P0,매드업,9340.0,14.18,977.7,10244859,1756.6,
거래대금,37,003490,대한항공,30350.0,0.5,966.0,3184473,111755.0,
거래대금,38,066970,엘앤에프,114500.0,-5.61,951.1,794428,46583.9,
거래대금,39,011070,LG이노텍,586000.0,4.27,941.2,160393,138689.2,
거래대금,40,0155E0,해치텍,14650.0,16.64,930.7,6219487,803.9,
상승률,1,386380,스카이랩스,30550.0,30.0,7804.4,29477563,5731.8,주식등의대량보유상황보고서(약식)
상승률,2,212560,네오오토,11880.0,29.98,158.6,1438839,1602.2,[기재정정]기업설명회(IR)개최 | [기재정정]기업설명회(IR)개최
상승률,3,014950,삼익제약,8780.0,29.88,343.2,4267743,883.9,
상승률,4,161580,필옵틱스,33500.0,29.84,321.6,1025064,7853.2,
상승률,5,012210,삼미금속,10200.0,22.16,1740.0,17285844,2351.3,
상승률,6,214330,금호에이치티,7130.0,20.64,85.6,1217113,745.6,
상승률,7,156100,엘앤케이바이오,5090.0,20.05,58.2,1132584,1137.7,
