code,name,market,close,chg,amount_eok,cap_eok,turnover_pct
000660,SK하이닉스,KOSPI,2650000.0,0.84,135221.08237,18886612.6725,0.72
005930,삼성전자,KOSPI,334000.0,3.41,97244.0212675,19526570.55072,0.5
0193T0,KODEX SK하이닉스단일종목레버리지,ETF,34505.0,2.51,43069.56071869,58175.43,74.03
009150,삼성전기,KOSPI,2184000.0,7.16,28643.213655,1631310.32064,1.76
402340,SK스퀘어,KOSPI,1697000.0,3.48,25306.68448,2239333.81042,1.13
069500,KODEX 200,ETF,138580.0,1.59,23556.35656446,290532.97,8.11
0195S0,TIGER SK하이닉스단일종목레버리지,ETF,29140.0,2.19,22292.87875578,33103.04,67.34
0193W0,KODEX 삼성전자단일종목레버리지,ETF,24445.0,6.03,21710.00631116,34834.125,62.32
122630,KODEX 레버리지,ETF,202385.0,1.85,21573.31044112,86519.5875,24.93
0197X0,SOL SK하이닉스선물단일종목인버스2X,ETF,7285.0,-2.02,15356.10669325,2200.07,697.98
0195R0,TIGER 삼성전자단일종목레버리지,ETF,22590.0,6.83,10628.64573275,17981.64,59.11
005935,삼성전자우,KOSPI,212000.0,0.71,9245.7837892,1701026.95036,0.54
0167A0,SOL AI반도체TOP2플러스,ETF,26670.0,4.47,8559.42080283,81850.23,10.46
114800,KODEX 인버스,ETF,902.0,-1.1,7804.59077894,8928.898,87.41
233740,KODEX 코스닥150레버리지,ETF,10735.0,-1.69,7216.93996611,36445.325,19.8
252670,KODEX 200선물인버스2X,ETF,69.0,-2.82,6966.9442724,9128.355,76.32
036930,주성엔지니어링,KOSDAQ,201000.0,13.82,6417.2278825,93427.05321,6.87
396500,TIGER 반도체TOP10,ETF,51050.0,1.95,6210.30545816,128518.375,4.83
229200,KODEX 코스닥150,ETF,16565.0,-0.87,5374.68789354,48767.36,11.02
240810,원익IPS,KOSDAQ,168100.0,5.72,5205.629682,82510.037581,6.31
360750,TIGER 미국S&P500,ETF,28640.0,1.11,5073.14038455,200379.76,2.53
395160,KODEX AI반도체TOP2플러스,ETF,57930.0,3.34,4598.19700712,51152.19,8.99
102110,TIGER 200,ETF,138670.0,1.42,4435.39925275,119741.545,3.7
0164H0,한국제16호스팩,KOSDAQ,1941.0,-2.95,4178.26965158,131.0175,3189.09
005380,현대차,KOSPI,495000.0,-0.4,3901.8841225,1013550.9417,0.38
379800,KODEX 미국S&P500,ETF,26115.0,1.14,3686.41632938,99511.2075,3.7
459580,KODEX CD금리액티브(합성),ETF,1073440.0,0.01,3683.10295305,69894.89872,5.27
091160,KODEX 반도체,ETF,173450.0,2.57,3614.74762582,71548.125,5.05
028260,삼성물산,KOSPI,468500.0,-0.53,3422.687925,759755.116985,0.45
487240,KODEX AI전력핵심설비,ETF,42650.0,4.41,3417.1154971,35314.2,9.68
475150,SK이터닉스,KOSPI,51700.0,3.4,3384.71195325,17612.641068,19.22
002990,금호건설,KOSPI,11190.0,29.97,3119.4909786,4169.3910906,74.82
034730,SK,KOSPI,834000.0,6.24,3069.51163,604672.54302,0.51
403870,HPSP,KOSDAQ,54000.0,0.56,2891.70706,44442.0,6.51
006400,삼성SDI,KOSPI,487000.0,-4.88,2796.5609525,392451.5311,0.71
066570,LG전자,KOSPI,203000.0,3.2,2763.852347,330655.81514,0.84
086520,에코프로,KOSDAQ,106600.0,-9.66,2607.109662,144737.378032,1.8
010120,LS ELECTRIC,KOSPI,238000.0,6.25,2513.77247,357000.0,0.7
373220,LG에너지솔루션,KOSPI,362000.0,-9.61,2479.901845,847080.0,0.29
080220,제주반도체,KOSDAQ,103900.0,7.22,2439.433248,35786.103487,6.82
011070,LG이노텍,KOSPI,981000.0,7.21,2422.52726,232174.31967,1.04
105560,KB금융,KOSPI,159000.0,3.45,2411.0935485,563953.49706,0.43
395270,HANARO Fn K-반도체,ETF,81470.0,3.24,2386.80289122,56092.095,4.26
353200,대덕전자,KOSPI,153600.0,16.28,2351.558788,75904.3968,3.1
