code,name,market,close,chg,amount_eok,cap_eok,turnover_pct
005930,삼성전자,KOSPI,79700.0,-0.99,16725.47819584,4717951.423834,0.35
000660,SK하이닉스,KOSPI,353000.0,0.0,15460.50743059,2569848.34845,0.6
064260,다날,KOSDAQ,11090.0,21.6,9554.45362615,7646.448536,124.95
108490,로보티즈,KOSDAQ,136200.0,21.5,9507.556907,18006.40272,52.8
064350,현대로템,KOSPI,230000.0,9.0,5991.27826044,251027.2739,2.39
122630,KODEX 레버리지,ETF,29850.0,-0.73,5419.44406558,22775.55,23.8
069500,KODEX 200,ETF,47485.0,-0.37,5062.59586774,79822.285,6.34
226950,올릭스,KOSDAQ,100100.0,18.46,4963.527893,20126.830724,24.66
466100,클로봇,KOSDAQ,29150.0,4.48,4471.0871825,7218.8922685,61.94
035420,NAVER,KOSPI,234000.0,-1.89,3737.3904475,367035.17292,1.02
012450,한화에어로스페이스,KOSPI,1022000.0,-0.1,3726.60454884,526977.95822,0.71
488280,에스투더블유,KOSDAQ,23950.0,81.44,3714.21820125,2535.815462,146.47
035720,카카오,KOSPI,67000.0,3.55,3361.321837,296324.58835,1.13
090360,로보스타,KOSDAQ,48300.0,9.77,3122.67108975,4709.25,66.31
252670,KODEX 200선물인버스2X,ETF,1076.0,0.84,3036.37942682,17177.264,17.68
034020,두산에너빌리티,KOSPI,60800.0,0.33,2965.4012205,389461.176768,0.76
005380,현대차,KOSPI,214000.0,-2.06,2783.9135375,438181.61924,0.64
097230,HJ중공업,KOSPI,29150.0,0.52,2562.67169025,24274.4529115,10.56
298040,효성중공업,KOSPI,1424000.0,2.45,2046.558845,132781.56352,1.54
459580,KODEX CD금리액티브(합성),ETF,1075005.0,0.01,2030.67940541,87968.734155,2.31
055550,신한지주,KOSPI,69800.0,1.16,1914.7838565,338875.463932,0.57
290650,엘앤씨바이오,KOSDAQ,54300.0,-11.27,1878.506697,13368.03555,14.05
233740,KODEX 코스닥150레버리지,ETF,10125.0,1.81,1872.12036793,17192.25,10.89
229200,KODEX 코스닥150,ETF,14300.0,0.67,1807.44731354,13220.35,13.67
006400,삼성SDI,KOSPI,203000.0,-2.87,1750.55016,163588.6259,1.07
196170,알테오젠,KOSDAQ,472500.0,-0.21,1734.979395,252621.9738,0.69
005935,삼성전자우,KOSPI,64200.0,-0.47,1724.27199317,523855.734288,0.33
298380,에이비엘바이오,KOSDAQ,108300.0,7.98,1706.0939495,59104.827885,2.89
476060,온코닉테라퓨틱스,KOSDAQ,45100.0,10.67,1685.8589005,4989.77831,33.79
042660,한화오션,KOSPI,111700.0,0.63,1655.06911,342263.761098,0.48
277810,레인보우로보틱스,KOSDAQ,310000.0,4.73,1648.706935,60139.5598,2.74
272210,한화시스템,KOSPI,59600.0,0.85,1631.716002,112595.955844,1.45
086280,현대글로비스,KOSPI,178000.0,-5.12,1610.6301463,133500.0,1.21
402340,SK스퀘어,KOSPI,216500.0,3.84,1569.68397,286950.95757,0.55
000270,기아,KOSPI,101600.0,-0.49,1564.9679265,400089.89832,0.39
034730,SK,KOSPI,227000.0,-1.3,1542.759025,164581.13581,0.94
105560,KB금융,KOSPI,116500.0,-0.77,1529.5341665,444403.349995,0.34
064400,LG씨엔에스,KOSPI,71300.0,0.85,1481.1672145,69079.680924,2.14
003230,삼양식품,KOSPI,1554000.0,-1.96,1425.03552,117063.0531,1.22
201490,미투온,KOSDAQ,6400.0,6.14,1378.11059335,1944.965888,70.86
079550,LIG넥스원,KOSPI,513000.0,0.79,1347.617605,112860.0,1.19
403870,HPSP,KOSDAQ,33150.0,8.33,1335.83206725,27679.775292,4.83
317830,에스피시스템스,KOSDAQ,10420.0,7.53,1260.25523645,1122.6318356,112.26
347850,디앤디파마텍,KOSDAQ,165900.0,0.48,1253.01763,17951.539641,6.98
047810,한국항공우주,KOSPI,109900.0,2.33,1237.871803,107125.142593,1.16
360750,TIGER 미국S&P500,ETF,22970.0,0.53,1224.98507041,95371.44,1.28
028260,삼성물산,KOSPI,196400.0,-0.15,1216.102797,333833.932416,0.36
249420,일동제약,KOSPI,30050.0,7.9,1213.05147775,9507.294726,12.76
278470,에이피알,KOSPI,223500.0,3.0,1186.3492575,83657.513925,1.42
000150,두산,KOSPI,596000.0,0.0,1183.20109,98482.0566,1.2
012330,현대모비스,KOSPI,308000.0,-2.84,1177.0232725,282728.88952,0.42
456160,지투지바이오,KOSDAQ,234000.0,9.86,1164.735165,12555.72396,9.28
005490,POSCO홀딩스,KOSPI,283000.0,-0.53,1162.3689725,229040.25416,0.51
128940,한미약품,KOSPI,360500.0,8.42,1103.3136225,46183.622555,2.39
267260,HD현대일렉트릭,KOSPI,582000.0,-2.02,1071.20712813,209794.3257,0.51
009150,삼성전기,KOSPI,197700.0,1.65,1039.500184,147669.436992,0.7
008770,호텔신라,KOSPI,54700.0,3.21,1022.532755,21468.722187,4.76
060250,NHN KCP,KOSDAQ,16190.0,14.82,1014.9436933,6502.0029209,15.61
051910,LG화학,KOSPI,291000.0,-3.32,1005.2396325,205423.71813,0.49
487230,KODEX 미국AI전력핵심인프라,ETF,17440.0,1.69,998.06586502,10725.6,9.31
316140,우리금융지주,KOSPI,26850.0,2.87,995.40531275,199385.8180185,0.5
062970,한국첨단소재,KOSDAQ,4340.0,0.0,984.99805651,856.5779012,114.99
003670,포스코퓨처엠,KOSPI,141300.0,1.22,982.5564955,125681.00886,0.78
396500,TIGER 반도체TOP10,ETF,14250.0,0.74,981.83110095,8585.625,11.44
090710,휴림로봇,KOSDAQ,3500.0,-0.85,980.25663641,4181.001895,23.45
062040,산일전기,KOSPI,118900.0,-1.0,969.867226,36199.3428,2.68
042700,한미반도체,KOSPI,93300.0,-1.06,949.2598675,88926.2826,1.07
066570,LG전자,KOSPI,79100.0,-3.77,940.537763,128843.132117,0.73
015760,한국전력,KOSPI,35550.0,-2.6,939.88869425,228218.2293735,0.41
086790,하나금융지주,KOSPI,90700.0,0.11,937.950909,258244.567323,0.36
207940,삼성바이오로직스,KOSPI,1024000.0,-0.49,933.67438,728821.76,0.13
160190,하이젠알앤엠,KOSDAQ,47100.0,5.84,909.189085,14548.248,6.25
329180,HD현대중공업,KOSPI,493000.0,-1.3,906.488705,437651.46188,0.21
007660,이수페타시스,KOSPI,77300.0,-1.02,905.2360755,56745.326287,1.6
114800,KODEX 인버스,ETF,3170.0,0.32,899.9814996,8118.37,11.09
012510,더존비즈온,KOSPI,90000.0,4.17,864.1043825,27344.5056,3.16
010140,삼성중공업,KOSPI,21450.0,0.0,842.28244975,188760.0,0.45
379800,KODEX 미국S&P500,ETF,21085.0,0.5,841.70571847,53144.7425,1.58
381170,TIGER 미국테크TOP10 INDXX,ETF,28400.0,0.34,808.50062795,35769.8,2.26
102110,TIGER 200,ETF,47505.0,-0.35,804.55121806,31875.855,2.52
071970,HD현대마린엔진,KOSPI,86000.0,-2.16,803.1133835,29172.4857,2.75
439580,블루엠텍,KOSDAQ,6320.0,8.78,794.2659309,2117.8739016,37.5
462860,더즌,KOSDAQ,5130.0,12.5,779.95078095,3678.8978817,21.2
068270,셀트리온,KOSPI,170800.0,1.36,778.13911,394444.075032,0.2
214450,파마리서치,KOSDAQ,597000.0,-1.81,761.395695,62026.19856,1.23
100090,SK오션플랜트,KOSPI,25450.0,0.0,752.75998425,15315.895512,4.91
356890,싸이버원,KOSDAQ,4550.0,18.49,744.53878834,543.8990375,136.89
032820,우리기술,KOSDAQ,4060.0,4.77,742.84056739,6720.5446336,11.05
251340,KODEX 코스닥150선물인버스,ETF,3200.0,-0.78,742.3951306,2563.2,28.96
450140,코오롱모빌리티그룹,KOSPI,9700.0,-26.07,734.67985655,6089.39325,12.06
141080,리가켐바이오,KOSDAQ,153400.0,3.86,725.8314145,56160.258492,1.29
352820,하이브,KOSPI,289500.0,-1.53,719.2281075,120582.820815,0.6
377300,카카오페이,KOSPI,56500.0,2.73,717.9477265,76344.18538,0.94
019170,신풍제약,KOSPI,14260.0,8.36,693.2073794,7555.659574,9.17
091160,KODEX 반도체,ETF,45150.0,0.44,673.6477899,8014.125,8.41
