code,name,market,close,chg,amount_eok,cap_eok,turnover_pct
005930,삼성전자,KOSPI,97500.0,-0.61,22526.45721374,5771646.97395,0.39
000660,SK하이닉스,KOSPI,479000.0,-1.34,20244.089584,3487131.32835,0.58
122630,KODEX 레버리지,ETF,38095.0,0.37,11476.4479345,25752.22,44.56
069500,KODEX 200,ETF,53815.0,0.21,9172.63415109,101629.6275,9.03
252670,KODEX 200선물인버스2X,ETF,829.0,-0.24,7772.00345864,15212.15,51.09
090710,휴림로봇,KOSDAQ,6330.0,5.85,7343.5680944,7561.6405701,97.12
034020,두산에너빌리티,KOSPI,80000.0,-0.37,5721.476436,512448.9168,1.12
005380,현대차,KOSPI,256500.0,3.43,5229.6806125,525203.66979,1.0
042660,한화오션,KOSPI,120700.0,6.16,5188.6991365,369840.966558,1.4
005070,코스모신소재,KOSPI,56800.0,13.15,4559.14577775,18466.109408,24.69
042700,한미반도체,KOSPI,149600.0,0.2,4459.3629375,142587.0512,3.13
035720,카카오,KOSPI,62300.0,5.95,4280.7456365,275564.199974,1.55
005935,삼성전자우,KOSPI,77700.0,2.24,4037.5713645,634012.313928,0.64
054540,삼영엠텍,KOSDAQ,18090.0,23.06,3990.7972388,2351.7,169.7
466920,SOL 조선TOP3플러스,ETF,35425.0,6.19,3922.5302943,18367.8625,21.36
097230,HJ중공업,KOSPI,27900.0,8.35,3868.16972825,23233.524399,16.65
086520,에코프로,KOSDAQ,75900.0,-2.32,3623.6507555,103054.099368,3.52
035420,NAVER,KOSPI,254500.0,-1.36,3392.750885,399189.96371,0.85
015760,한국전력,KOSPI,43850.0,3.91,2875.43708625,281501.2477645,1.02
075580,세진중공업,KOSPI,23800.0,15.53,2856.4011825,13530.170528,21.11
329180,HD현대중공업,KOSPI,563000.0,9.96,2738.62801,499792.64308,0.55
215100,로보로보,KOSDAQ,9610.0,0.73,2506.9695504,1955.4864294,128.2
006400,삼성SDI,KOSPI,259000.0,-0.58,2469.2683,208716.5227,1.18
233740,KODEX 코스닥150레버리지,ETF,10505.0,-0.61,2464.73499911,17112.645,14.4
012450,한화에어로스페이스,KOSPI,974000.0,2.2,2422.80831068,502227.52574,0.48
114800,KODEX 인버스,ETF,2795.0,0.0,2401.76694657,7677.865,31.28
052690,한전기술,KOSPI,106000.0,10.19,2314.7445275,40513.2,5.71
102110,TIGER 200,ETF,53865.0,0.21,2274.86914015,37005.255,6.15
003670,포스코퓨처엠,KOSPI,201000.0,2.81,2213.160193,178781.9022,1.24
010140,삼성중공업,KOSPI,23700.0,4.87,2186.47526475,208560.0,1.05
459580,KODEX CD금리액티브(합성),ETF,1074855.0,0.01,2165.15012094,89036.68878,2.43
247540,에코프로비엠,KOSDAQ,159800.0,-0.31,2114.732809,156286.547712,1.35
411060,ACE KRX금현물,ETF,29425.0,-0.49,2097.04965031,26541.35,7.9
373220,LG에너지솔루션,KOSPI,437000.0,1.04,2038.1731625,1022580.0,0.2
108490,로보티즈,KOSDAQ,186700.0,-5.71,2036.4306685,24682.78552,8.25
091160,KODEX 반도체,ETF,54550.0,-1.08,2036.18218197,12355.575,16.48
000270,기아,KOSPI,115800.0,1.14,2027.5496255,456007.97466,0.44
396500,TIGER 반도체TOP10,ETF,17525.0,-0.96,1975.86629015,12101.0125,16.33
047770,코데즈컴바인,KOSDAQ,3480.0,14.29,1947.93716697,1316.9225496,147.92
005690,파미셀,KOSPI,13470.0,3.38,1933.98983035,8084.2850508,23.92
010620,HD현대미포,KOSPI,224000.0,10.89,1931.9871775,89470.41376,2.16
380550,뉴로핏,KOSDAQ,22450.0,-0.44,1897.91330075,2593.8925315,73.17
000150,두산,KOSPI,749000.0,3.74,1836.391905,123763.52415,1.48
014940,오리엔탈정공,KOSDAQ,11500.0,13.64,1799.27672585,5240.971015,34.33
437730,삼현,KOSDAQ,32000.0,7.38,1797.45211075,10146.42144,17.72
462330,KODEX 2차전지산업레버리지,ETF,1542.0,1.05,1720.65448861,4943.652,34.81
096770,SK이노베이션,KOSPI,124700.0,4.61,1703.02221,210808.826636,0.81
064820,케이프,KOSDAQ,15860.0,23.33,1687.3239143,4901.0140608,34.43
0064K0,KODEX 금액티브,ETF,13015.0,2.84,1684.9208503,2233.374,75.44
007660,이수페타시스,KOSPI,81100.0,-1.46,1671.842446,59534.876609,2.81
148020,RISE 200,ETF,54260.0,0.24,1664.3331083,18448.4,9.02
305720,KODEX 2차전지산업,ETF,14730.0,0.55,1648.23168675,14273.37,11.55
009540,HD한국조선해양,KOSPI,438500.0,3.54,1629.091825,310340.11366,0.52
229200,KODEX 코스닥150,ETF,14625.0,-0.17,1554.14212706,12146.0625,12.8
028300,HLB,KOSDAQ,45800.0,11.17,1457.4942925,60205.958564,2.42
360750,TIGER 미국S&P500,ETF,23895.0,1.25,1436.75541495,104206.095,1.38
402340,SK스퀘어,KOSPI,256000.0,-2.29,1403.2826425,339304.59648,0.41
009150,삼성전기,KOSPI,216000.0,1.65,1301.943155,161338.38336,0.81
125490,한라캐스트,KOSDAQ,12460.0,-2.96,1299.94285365,4548.1930592,28.58
068270,셀트리온,KOSPI,178700.0,0.9,1295.4605715,412688.268198,0.31
062040,산일전기,KOSPI,128500.0,-5.79,1284.419257,39122.082,3.28
466100,클로봇,KOSDAQ,40250.0,-5.52,1257.5382785,9967.7671975,12.62
051910,LG화학,KOSPI,346000.0,-0.43,1243.9642525,244249.50678,0.51
006800,미래에셋증권,KOSPI,24000.0,-4.95,1220.79077225,136875.93792,0.89
005490,POSCO홀딩스,KOSPI,295000.0,0.17,1220.13909,238752.2084,0.51
494670,TIGER 조선TOP10,ETF,27815.0,6.8,1146.04060227,6925.935,16.55
010120,LS ELECTRIC,KOSPI,311000.0,-2.66,1134.501055,93300.0,1.22
395270,HANARO Fn K-반도체,ETF,17805.0,-0.48,1119.25468325,4976.4975,22.49
098460,고영,KOSDAQ,17040.0,1.49,1105.8361194,11698.770252,9.45
105560,KB금융,KOSPI,116500.0,-1.44,1100.2785625,444403.349995,0.25
082740,한화엔진,KOSPI,47750.0,3.35,1073.059401,39846.010305,2.69
251340,KODEX 코스닥150선물인버스,ETF,3135.0,0.48,1073.00289521,2555.025,42.0
475150,SK이터닉스,KOSPI,20900.0,-11.44,1050.386631,7054.594778,14.89
133690,TIGER 미국나스닥100,ETF,159230.0,1.35,1039.14619527,63580.539,1.63
278470,에이피알,KOSPI,231500.0,-1.28,1034.37728,86651.966325,1.19
033530,SJG세종,KOSPI,8790.0,17.2,1028.11148885,2445.4624719,42.04
377300,카카오페이,KOSPI,53100.0,3.91,1019.6652805,71757.811782,1.42
196170,알테오젠,KOSDAQ,443000.0,0.11,994.86824,237030.64084,0.42
207940,삼성바이오로직스,KOSPI,1144000.0,0.79,979.669245,814230.56,0.12
003230,삼양식품,KOSPI,1320000.0,-4.42,976.55467,99435.798,0.98
066570,LG전자,KOSPI,89200.0,-1.98,956.944513,145294.657204,0.66
494310,KODEX 반도체레버리지,ETF,24345.0,-1.78,954.73238291,2410.155,39.61
102970,KODEX 증권,ETF,15395.0,-2.35,950.47710773,4187.44,22.7
033340,좋은사람들,KOSDAQ,2450.0,8.17,926.75862492,2375.288671,39.02
066970,엘앤에프,KOSPI,113700.0,-0.96,921.5686525,41291.489838,2.23
449450,PLUS K방산,ETF,54240.0,2.64,920.96194591,12448.08,7.4
071050,한국금융지주,KOSPI,173300.0,-1.37,901.1246255,96573.144136,0.93
450080,에코프로머티,KOSPI,64700.0,-1.97,892.17438,45246.278328,1.97
064350,현대로템,KOSPI,211500.0,0.24,881.8688925,230835.949695,0.38
012330,현대모비스,KOSPI,308500.0,0.0,862.188795,283187.86499,0.3
160190,하이젠알앤엠,KOSDAQ,56200.0,-6.49,859.342263,17359.056,4.95
348370,엔켐,KOSDAQ,86400.0,4.1,850.714284,18807.07248,4.52
0117V0,TIGER 코리아AI전력기기TOP3플러스,ETF,10250.0,-0.68,849.38683596,338.25,251.11
277810,레인보우로보틱스,KOSDAQ,339500.0,-3.96,848.2293325,65862.51791,1.29
487230,KODEX 미국AI전력핵심인프라,ETF,19830.0,-1.95,840.01607531,10837.095,7.75
056080,유진로봇,KOSDAQ,13780.0,-3.37,838.00552225,5169.1745456,16.21
237690,에스티팜,KOSDAQ,94900.0,-10.22,835.6308255,19641.72821,4.25
364980,TIGER 2차전지TOP10,ETF,9550.0,1.65,820.09014877,5429.175,15.11
267260,HD현대일렉트릭,KOSPI,678000.0,-0.44,814.75436,244399.5753,0.33
462010,TIGER 2차전지소재Fn,ETF,5265.0,0.19,795.4876265,6562.8225,12.12
083650,비에이치아이,KOSDAQ,48700.0,-3.37,793.90893825,15069.910625,5.27
090360,로보스타,KOSDAQ,66900.0,-4.84,790.100562,6522.75,12.11
048550,SM C&C,KOSDAQ,1468.0,14.33,787.04380504,1419.7706216,55.43
298040,효성중공업,KOSPI,1681000.0,1.27,779.759275,156745.65188,0.5
214450,파마리서치,KOSDAQ,567000.0,-5.81,779.630705,58909.30416,1.32
055550,신한지주,KOSPI,73900.0,-0.67,776.6596095,358780.756226,0.22
107600,새빗켐,KOSDAQ,35500.0,1.87,764.77288625,1998.66917,38.26
030530,원익홀딩스,KOSDAQ,25250.0,-2.7,761.746212,19502.5902025,3.91
103590,일진전기,KOSPI,42950.0,-5.71,756.185502,20480.875005,3.69
226950,올릭스,KOSDAQ,90800.0,3.3,753.4213295,18264.222964,4.13
000720,현대건설,KOSPI,58500.0,3.36,750.01296,65143.122525,1.15
413630,씨피시스템,KOSDAQ,3455.0,29.89,747.77703451,1258.8854283,59.4
487240,KODEX AI전력핵심설비,ETF,19635.0,-0.66,746.64792962,5340.72,13.98
222800,심텍,KOSDAQ,51100.0,2.3,734.6070955,17462.299267,4.21
028260,삼성물산,KOSPI,204500.0,-1.68,725.79693,347602.03248,0.21
379800,KODEX 미국S&P500,ETF,21945.0,1.25,714.24098836,59745.2625,1.2
003160,디아이,KOSPI,21550.0,-3.79,713.156392,6098.65,11.69
100090,SK오션플랜트,KOSPI,22100.0,5.74,702.88806775,13807.666509,5.09
011070,LG이노텍,KOSPI,222500.0,3.49,685.2856725,52659.313075,1.3
089010,켐트로닉스,KOSDAQ,31650.0,-2.01,659.44089475,5027.395509,13.12
047810,한국항공우주,KOSPI,100500.0,3.08,651.391482,97962.482535,0.66
488770,KODEX 머니마켓액티브,ETF,104060.0,0.0,647.89823857,88868.2806,0.73
333430,일승,KOSDAQ,8620.0,10.23,646.13704195,2648.6455914,24.39
091230,TIGER 반도체,ETF,57580.0,-0.22,641.70468915,3604.508,17.8
456160,지투지바이오,KOSDAQ,159000.0,-3.93,641.3017765,8617.03998,7.44
356860,티엘비,KOSDAQ,66500.0,2.47,630.9868325,6538.69895,9.65
071970,HD현대마린엔진,KOSPI,94800.0,7.36,617.075146,32157.57726,1.92
305540,TIGER 2차전지테마,ETF,18435.0,0.99,609.09758689,11365.1775,5.36
187660,현대ADM,KOSDAQ,3450.0,7.98,605.15548075,1736.4830145,34.85
042670,HD현대인프라코어,KOSPI,15830.0,5.32,604.2975098,29895.1509754,2.02
353200,대덕전자,KOSPI,31550.0,-4.1,578.8818995,15591.0398375,3.71
086790,하나금융지주,KOSPI,88300.0,-0.11,573.5741435,245761.693762,0.23
034730,SK,KOSPI,226000.0,0.67,573.316885,163856.10878,0.35
0072R0,TIGER KRX금현물,ETF,13995.0,-0.71,563.61037165,7214.4225,7.81
352820,하이브,KOSPI,281000.0,2.0,563.5574575,117042.39257,0.48
091180,KODEX 자동차,ETF,21345.0,1.43,560.0617938,5507.01,10.17
0079X0,ACE BYD밸류체인액티브,ETF,12830.0,2.89,545.9337909,263.015,207.57
060280,큐렉소,KOSDAQ,11680.0,6.76,542.8436649,4799.310832,11.31
006260,LS,KOSPI,198900.0,0.86,533.5423845,63051.3,0.85
