code,name,market,close,chg,amount_eok,cap_eok,turnover_pct
005930,삼성전자,KOSPI,91600.0,-1.82,33120.1100325,5422388.336552,0.61
000660,SK하이닉스,KOSPI,411500.0,-0.84,17236.573975,2995729.731975,0.58
122630,KODEX 레버리지,ETF,32715.0,-2.02,12499.05206591,24667.11,50.67
034020,두산에너빌리티,KOSPI,75800.0,-2.32,9217.270095,485545.348668,1.9
069500,KODEX 200,ETF,49855.0,-1.01,9196.23895029,95347.6875,9.64
252670,KODEX 200선물인버스2X,ETF,971.0,2.21,8067.46117422,16942.979,47.62
108490,로보티즈,KOSDAQ,185300.0,-3.54,6874.6424415,24497.69768,28.06
466100,클로봇,KOSDAQ,42000.0,6.73,6552.719611,10401.14838,63.0
090360,로보스타,KOSDAQ,62900.0,29.82,6018.3663455,6132.75,98.13
035420,NAVER,KOSPI,258000.0,-1.71,5435.3553625,404679.80604,1.34
042700,한미반도체,KOSPI,128700.0,0.55,4218.0751605,122666.8014,3.44
042660,한화오션,KOSPI,103100.0,-5.76,4028.6559915,315912.209214,1.28
317450,명인제약,KOSPI,109700.0,11.94,3427.693244,16016.2,21.4
373220,LG에너지솔루션,KOSPI,385000.0,6.94,3280.48896,900900.0,0.36
319400,현대무벡스,KOSDAQ,10430.0,19.2,3161.41998555,11616.5208677,27.21
012450,한화에어로스페이스,KOSPI,933000.0,-6.04,3035.842705,481086.53133,0.63
003280,흥아해운,KOSPI,1863.0,8.63,2933.05246667,4479.11586837,65.48
005935,삼성전자우,KOSPI,72300.0,-1.36,2875.6893135,589949.682072,0.49
091160,KODEX 반도체,ETF,50880.0,-2.6,2874.47378726,10481.28,27.42
233740,KODEX 코스닥150레버리지,ETF,9590.0,-3.18,2838.94677907,15535.8,18.27
010130,고려아연,KOSPI,1386000.0,20.21,2797.766195,268097.62518,1.04
003670,포스코퓨처엠,KOSPI,166700.0,5.71,2768.464878,148273.34874,1.87
114800,KODEX 인버스,ETF,3020.0,1.0,2729.60288212,8054.34,33.89
396500,TIGER 반도체TOP10,ETF,16255.0,-1.66,2727.61224587,7973.0775,34.21
459580,KODEX CD금리액티브(합성),ETF,1074320.0,0.01,2505.02829946,89899.0976,2.79
102110,TIGER 200,ETF,49875.0,-1.02,2406.38359294,33890.0625,7.1
006400,삼성SDI,KOSPI,220000.0,4.51,2397.2867825,177288.166,1.35
411060,ACE KRX금현물,ETF,30825.0,4.49,2370.1636364,25677.225,9.23
007660,이수페타시스,KOSPI,74300.0,1.23,2270.446354,54543.049717,4.16
015760,한국전력,KOSPI,37700.0,5.6,2014.19877475,242020.457029,0.83
360750,TIGER 미국S&P500,ETF,23530.0,0.0,1978.41469689,100214.27,1.97
005380,현대차,KOSPI,223000.0,2.06,1969.5405525,456609.81818,0.43
196170,알테오젠,KOSDAQ,446000.0,0.45,1916.415975,238635.81448,0.8
125490,한라캐스트,KOSDAQ,8420.0,-4.32,1901.8227805,3073.4980384,61.88
030530,원익홀딩스,KOSDAQ,20900.0,-7.93,1848.13669265,16142.738029,11.45
090710,휴림로봇,KOSDAQ,3645.0,2.97,1840.51790418,4354.21483065,42.27
456010,아이씨티케이,KOSDAQ,16500.0,4.63,1821.8456507,2214.41154,82.27
082740,한화엔진,KOSPI,43700.0,-7.42,1766.80510925,36466.401054,4.85
356680,엑스게이트,KOSDAQ,8620.0,8.02,1763.0346934,2460.4490104,71.65
229200,KODEX 코스닥150,ETF,13940.0,-1.66,1611.40829602,11340.19,14.21
277810,레인보우로보틱스,KOSDAQ,337000.0,-2.03,1573.3657725,65377.52146,2.41
305720,KODEX 2차전지산업,ETF,12500.0,4.95,1568.02052794,12487.5,12.56
226950,올릭스,KOSDAQ,99500.0,7.8,1548.276861,20014.209085,7.74
437730,삼현,KOSDAQ,28300.0,1.62,1521.2340105,8973.241461,16.95
148020,RISE 200,ETF,50260.0,-0.98,1512.33748014,17264.31,8.76
064350,현대로템,KOSPI,202000.0,-3.81,1512.19512,220467.43186,0.69
010140,삼성중공업,KOSPI,21200.0,-4.72,1493.23776475,186560.0,0.8
047400,유니온머티리얼,KOSPI,2230.0,0.9,1481.19460231,936.6,158.15
103590,일진전기,KOSPI,40400.0,2.54,1479.23834275,19264.89756,7.68
466920,SOL 조선TOP3플러스,ETF,31770.0,-4.08,1457.81022456,16822.215,8.67
066570,LG전자,KOSPI,83000.0,2.47,1443.574832,135195.70121,1.07
