code,name,market,close,chg,amount_eok,cap_eok,turnover_pct
005930,삼성전자,KOSPI,104100.0,3.58,35912.85130855,6162343.076802,0.58
000660,SK하이닉스,KOSPI,568000.0,1.79,27646.13878496,4135053.4332,0.67
122630,KODEX 레버리지,ETF,43510.0,0.6,17028.62642864,32654.255,52.15
069500,KODEX 200,ETF,57445.0,0.35,13662.72704953,103401.0,13.21
042660,한화오션,KOSPI,141000.0,6.9,9541.172461,432042.88554,2.21
252670,KODEX 200선물인버스2X,ETF,719.0,-0.55,9346.31190234,14597.857,64.03
034020,두산에너빌리티,KOSPI,89700.0,-6.95,9312.17619,574583.347962,1.62
005380,현대차,KOSPI,265000.0,2.71,8084.4301325,542608.0799,1.49
272210,한화시스템,KOSPI,63000.0,14.55,6494.3470915,119019.21507,5.46
108490,로보티즈,KOSDAQ,222500.0,7.75,6265.4467285,29415.746,21.3
005935,삼성전자우,KOSPI,82500.0,3.25,6234.81543215,673179.0978,0.93
006400,삼성SDI,KOSPI,325500.0,-1.66,5977.85083,262305.90015,2.28
032820,우리기술,KOSDAQ,5240.0,5.22,4305.17786828,8712.6497084,49.41
010140,삼성중공업,KOSPI,30300.0,1.0,3982.55738425,266640.0,1.49
373220,LG에너지솔루션,KOSPI,486500.0,-5.35,3613.6290375,1138410.0,0.32
035420,NAVER,KOSPI,255500.0,-3.58,3596.973365,400758.49009,0.9
114800,KODEX 인버스,ETF,2605.0,-0.19,3471.64381465,7570.13,45.86
102110,TIGER 200,ETF,57465.0,0.3,3386.95151435,40627.755,8.34
035720,카카오,KOSPI,63500.0,-6.2,3361.9322645,280872.01763,1.2
347850,디앤디파마텍,KOSDAQ,222000.0,11.78,3334.8311785,24101.02818,13.84
466920,SOL 조선TOP3플러스,ETF,39420.0,1.41,3301.60830091,19000.44,17.38
000270,기아,KOSPI,116200.0,0.35,3290.3315815,457583.13174,0.72
042700,한미반도체,KOSPI,143500.0,3.84,3185.4122375,136773.007,2.33
233740,KODEX 코스닥150레버리지,ETF,11325.0,-1.95,2940.25931618,16172.1,18.18
066970,엘앤에프,KOSPI,124700.0,-15.17,2820.6002285,45286.268978,6.23
086520,에코프로,KOSDAQ,89200.0,-4.19,2628.808989,121112.327584,2.17
459580,KODEX CD금리액티브(합성),ETF,1073515.0,0.02,2565.75812057,87723.35174,2.92
352820,하이브,KOSPI,324500.0,5.02,2454.1133525,136608.08139,1.8
360750,TIGER 미국S&P500,ETF,24370.0,-0.81,2326.00385607,108543.98,2.14
097230,HJ중공업,KOSPI,29050.0,-4.13,2311.5964435,26230.797432,8.81
103590,일진전기,KOSPI,59100.0,11.72,2307.4034015,28182.06549,8.19
396500,TIGER 반도체TOP10,ETF,18775.0,1.76,2231.75534651,16662.8125,13.39
003670,포스코퓨처엠,KOSPI,220000.0,-6.18,2145.997025,195681.684,1.1
091160,KODEX 반도체,ETF,58480.0,1.02,1903.76509807,14239.88,13.37
267260,HD현대일렉트릭,KOSPI,885000.0,3.87,1873.04665,319017.14475,0.59
005490,POSCO홀딩스,KOSPI,319500.0,-2.29,1863.41389072,258580.78164,0.72
395270,HANARO Fn K-반도체,ETF,19220.0,1.16,1835.9494636,6477.14,28.35
336260,두산퓨얼셀,KOSPI,43900.0,3.05,1809.0968395,28751.745714,6.29
051910,LG화학,KOSPI,405000.0,-2.88,1793.92875798,285898.98915,0.63
067310,하나마이크론,KOSDAQ,30800.0,11.59,1788.94058375,20411.760292,8.76
009150,삼성전기,KOSPI,225000.0,-3.02,1768.9286375,168060.816,1.05
462330,KODEX 2차전지산업레버리지,ETF,1913.0,-8.9,1756.88410233,5851.867,30.02
449450,PLUS K방산,ETF,59600.0,3.11,1714.19770463,12665.0,13.53
090360,로보스타,KOSDAQ,86700.0,1.52,1670.8429645,8453.25,19.77
136150,원일티엔아이,KOSDAQ,23900.0,6.46,1654.20709275,2003.06617,82.58
196170,알테오젠,KOSDAQ,472000.0,1.18,1618.3355075,252547.31936,0.64
278470,에이피알,KOSPI,253500.0,6.07,1616.8361025,94886.710425,1.7
402340,SK스퀘어,KOSPI,281000.0,2.18,1608.4905625,372439.81098,0.43
456010,아이씨티케이,KOSDAQ,19950.0,10.96,1601.7075133,2677.424862,59.82
305720,KODEX 2차전지산업,ETF,16500.0,-4.32,1590.31338925,16302.0,9.76
003230,삼양식품,KOSPI,1322000.0,6.27,1588.806015,99586.4583,1.6
382900,범한퓨얼셀,KOSDAQ,36750.0,0.82,1569.7066055,3219.6675,48.75
487240,KODEX AI전력핵심설비,ETF,24785.0,3.46,1553.42289373,7311.575,21.25
381170,TIGER 미국테크TOP10 INDXX,ETF,31405.0,-0.19,1543.34441422,40700.88,3.79
062040,산일전기,KOSPI,158900.0,1.4,1532.8946845,48377.4228,3.17
007660,이수페타시스,KOSPI,107600.0,-0.37,1520.8102825,78988.319644,1.93
379800,KODEX 미국S&P500,ETF,22320.0,-0.71,1515.21099008,62217.0,2.44
012450,한화에어로스페이스,KOSPI,994000.0,0.1,1504.41667,512540.20594,0.29
247540,에코프로비엠,KOSDAQ,162600.0,-5.3,1490.596267,159024.985344,0.94
329180,HD현대중공업,KOSPI,594000.0,-0.17,1474.99207,527312.30904,0.28
229200,KODEX 코스닥150,ETF,15225.0,-0.65,1465.90271747,12530.175,11.7
000720,현대건설,KOSPI,68900.0,-6.26,1463.235707,76724.122085,1.91
466100,클로봇,KOSDAQ,40950.0,4.73,1438.676746,10234.2809205,14.06
010120,LS ELECTRIC,KOSPI,439500.0,4.64,1410.251365,131850.0,1.07
009540,HD한국조선해양,KOSPI,461500.0,-0.11,1395.6342275,326617.93034,0.43
