code,name,market,close,chg,amount_eok,cap_eok,turnover_pct
005930,삼성전자,KOSPI,107500.0,3.27,57442.54696496,6363610.76615,0.9
000660,SK하이닉스,KOSPI,559000.0,-1.58,18771.66443996,4069533.22035,0.46
122630,KODEX 레버리지,ETF,44535.0,2.36,11466.59339362,33779.7975,33.95
069500,KODEX 200,ETF,58145.0,1.22,10745.66883173,104661.0,10.27
005380,현대차,KOSPI,290000.0,9.43,10388.61881,593797.5214,1.75
277810,레인보우로보틱스,KOSDAQ,436500.0,24.01,8507.225835,84680.38017,10.05
035420,NAVER,KOSPI,267500.0,4.7,7640.8866575,419580.80665,1.82
252670,KODEX 200선물인버스2X,ETF,702.0,-2.36,5460.39661759,14329.926,38.1
347850,디앤디파마텍,KOSDAQ,278000.0,25.23,5363.720475,30180.56682,17.77
042660,한화오션,KOSPI,137600.0,-2.41,5344.555123,421624.830144,1.27
005935,삼성전자우,KOSPI,84400.0,2.3,5133.8431425,688682.616416,0.75
034020,두산에너빌리티,KOSPI,88700.0,-1.11,4641.284239,568177.736502,0.82
001440,대한전선,KOSPI,24200.0,14.96,4186.905839,45120.2466,9.28
000270,기아,KOSPI,119900.0,3.18,3659.66692735,472153.33473,0.78
108490,로보티즈,KOSDAQ,220500.0,-0.9,3261.4175725,29151.3348,11.19
006400,삼성SDI,KOSPI,322000.0,-1.08,3240.6059725,259485.4066,1.25
226950,올릭스,KOSDAQ,118500.0,15.5,2766.4950955,23836.017855,11.61
307950,현대오토에버,KOSPI,203500.0,26.08,2751.1647625,55807.80337,4.93
102110,TIGER 200,ETF,58110.0,1.12,2585.0069073,41083.77,6.29
196170,알테오젠,KOSDAQ,488500.0,3.5,2582.675695,261375.77438,0.99
032830,삼성생명,KOSPI,154300.0,-1.97,2547.70976,308600.0,0.83
007660,이수페타시스,KOSPI,113900.0,5.86,2378.4979155,83613.100441,2.84
373220,LG에너지솔루션,KOSPI,473000.0,-2.77,2374.5269825,1106820.0,0.21
459580,KODEX CD금리액티브(합성),ETF,1073595.0,0.01,2247.35067932,87729.88902,2.56
035720,카카오,KOSPI,65100.0,2.52,2231.66094133,287949.107838,0.78
128940,한미약품,KOSPI,425000.0,8.83,2209.7529375,54446.71175,4.06
402340,SK스퀘어,KOSPI,260000.0,-7.47,2191.15803,344606.2308,0.64
466100,클로봇,KOSDAQ,40600.0,-0.85,2171.349939,10146.808434,21.4
233740,KODEX 코스닥150레버리지,ETF,11580.0,2.25,2164.95990169,17219.46,12.57
009150,삼성전기,KOSPI,245000.0,8.89,2161.03107,182999.5552,1.18
360750,TIGER 미국S&P500,ETF,24280.0,-0.37,2140.03513587,108058.14,1.98
381620,제닉스로보틱스,KOSDAQ,18330.0,15.65,2079.13473075,2404.514736,86.47
272210,한화시스템,KOSPI,59900.0,-4.92,2034.3354705,113162.714011,1.8
454910,두산로보틱스,KOSPI,78000.0,9.7,2031.657339,50559.5844,4.02
051910,LG화학,KOSPI,397500.0,-1.85,1975.0708925,280604.563425,0.7
014950,삼익제약,KOSDAQ,18300.0,-14.08,1886.44276385,1678.368579,112.4
