code,name,market,close,chg,amount_eok,cap_eok,turnover_pct
000660,SK하이닉스,KOSPI,1842000.0,-11.53,104165.07905142,13127977.5633,0.79
005930,삼성전자,KOSPI,255000.0,-8.77,69393.69046582,14908010.4504,0.47
0193T0,KODEX SK하이닉스단일종목레버리지,ETF,14585.0,-22.42,42220.99286591,38041.32625,110.99
0197X0,SOL SK하이닉스선물단일종목인버스2X,ETF,11205.0,22.66,39866.73834681,1582.70625,2518.9
360750,TIGER 미국S&P500,ETF,27860.0,-0.23,28957.45786445,201065.62,14.4
069500,KODEX 200,ETF,109000.0,-6.63,21928.81456013,243778.5,9.0
379800,KODEX 미국S&P500,ETF,25400.0,-0.2,20488.16227982,100533.2,20.38
0195S0,TIGER SK하이닉스단일종목레버리지,ETF,12260.0,-23.16,17951.72196265,20265.78,88.58
122630,KODEX 레버리지,ETF,120500.0,-13.6,17341.84033103,61093.5,28.39
0193W0,KODEX 삼성전자단일종목레버리지,ETF,13300.0,-16.27,11388.1725526,22955.8,49.61
114800,KODEX 인버스,ETF,1108.0,6.85,10040.57374347,8731.04,115.0
402340,SK스퀘어,KOSPI,1212000.0,-12.3,9297.045695,1599335.63832,0.58
009150,삼성전기,KOSPI,1277000.0,-9.62,8169.24939,953838.49792,0.86
252670,KODEX 200선물인버스2X,ETF,100.0,13.64,8023.86948869,9618.6,83.42
005935,삼성전자우,KOSPI,172000.0,-10.42,7866.285297,1380078.46916,0.57
0195R0,TIGER 삼성전자단일종목레버리지,ETF,12240.0,-16.28,6492.52212293,12594.96,51.55
459580,KODEX CD금리액티브(합성),ETF,1075020.0,0.01,5665.44158061,67621.98306,8.38
396500,TIGER 반도체TOP10,ETF,37285.0,-10.56,4806.3764827,97481.6325,4.93
233740,KODEX 코스닥150레버리지,ETF,6985.0,-11.02,4613.6962908,29483.685,15.65
0167A0,SOL AI반도체TOP2플러스,ETF,18625.0,-9.59,4601.68657803,60177.375,7.65
133690,TIGER 미국나스닥100,ETF,193610.0,-1.47,4532.88276113,115043.062,3.94
102110,TIGER 200,ETF,109055.0,-6.69,4347.25689242,99130.995,4.39
229200,KODEX 코스닥150,ETF,13580.0,-5.33,4229.81085097,43992.41,9.61
042700,한미반도체,KOSPI,242500.0,-10.02,3785.2313225,231132.085,1.64
091160,KODEX 반도체,ETF,132230.0,-9.49,3535.76272376,58247.315,6.07
395160,KODEX AI반도체TOP2플러스,ETF,40785.0,-10.4,3335.11056465,39765.375,8.39
005380,현대차,KOSPI,425000.0,-2.07,3327.2383575,870220.5055,0.38
066570,LG전자,KOSPI,179000.0,-7.73,2544.1515895,291563.50202,0.87
240810,원익IPS,KOSDAQ,140700.0,-1.4,2487.889211,69061.048707,3.6
0193L0,PLUS 삼성전자선물단일종목인버스2X,ETF,17125.0,15.71,2413.21952744,698.7,345.39
105560,KB금융,KOSPI,181100.0,-0.28,2353.764128,642339.486274,0.37
042660,한화오션,KOSPI,86700.0,5.73,2343.3597925,265660.412598,0.88
096770,SK이노베이션,KOSPI,121400.0,3.76,2275.773253,205230.084632,1.11
028260,삼성물산,KOSPI,346000.0,-5.72,2255.8505075,561099.83026,0.4
036930,주성엔지니어링,KOSDAQ,187900.0,-10.31,2255.258571,87338.026359,2.58
475150,SK이터닉스,KOSPI,52000.0,-2.44,2220.891418,17714.84208,12.54
379810,KODEX 미국나스닥100,ETF,28995.0,-1.46,2194.20923,91276.26,2.4
006400,삼성SDI,KOSPI,434500.0,-4.3,2126.6667075,350144.12785,0.61
139260,TIGER 200 IT,ETF,138025.0,-9.79,1965.43172727,27743.025,7.08
148020,RISE 200,ETF,109540.0,-6.81,1916.19133994,43377.84,4.42
353200,대덕전자,KOSPI,138000.0,-3.63,1864.9220885,68195.3565,2.73
004310,현대약품,KOSPI,7600.0,13.26,1864.49353855,2432.0,76.67
498400,KODEX 200타겟위클리커버드콜,ETF,20905.0,-6.09,1851.12460989,57530.56,3.22
278530,KODEX 200TR,ETF,39425.0,-6.54,1800.95781835,74335.8375,2.42
034020,두산에너빌리티,KOSPI,69700.0,-4.52,1773.887999,446471.118762,0.4
055550,신한지주,KOSPI,107900.0,0.56,1577.3867585,512152.055519,0.31
086790,하나금융지주,KOSPI,136800.0,0.0,1517.6048505,375335.079264,0.4
395270,HANARO Fn K-반도체,ETF,57820.0,-10.44,1477.79059643,37409.54,3.95
298040,효성중공업,KOSPI,2789000.0,-2.75,1447.312585,260061.64372,0.56
0162Z0,RISE 삼성전자SK하이닉스채권혼합50,ETF,13350.0,-5.02,1442.76430303,41184.75,3.5
000270,기아,KOSPI,149700.0,3.24,1424.6285485,584448.258006,0.24
035420,NAVER,KOSPI,190000.0,0.21,1388.578972,298194.0598,0.47
012450,한화에어로스페이스,KOSPI,943000.0,1.51,1338.91872,486242.87143,0.28
329180,HD현대중공업,KOSPI,484000.0,2.76,1330.484475,508012.329,0.26
012330,현대모비스,KOSPI,482000.0,-1.53,1307.97242,437331.05006,0.3
028300,HLB,KOSDAQ,35300.0,1.73,1301.16938975,47018.972719,2.77
466920,SOL 조선TOP3플러스,ETF,28500.0,3.28,1286.23974429,15048.0,8.55
494310,KODEX 반도체레버리지,ETF,96045.0,-18.34,1271.39153692,11093.1975,11.46
011070,LG이노텍,KOSPI,668000.0,-2.91,1258.73955,158096.27476,0.8
010120,LS ELECTRIC,KOSPI,190000.0,-5.71,1255.0535315,285000.0,0.44
080220,제주반도체,KOSDAQ,81900.0,-8.08,1251.098057,28208.680227,4.44
017670,SK텔레콤,KOSPI,89700.0,5.53,1234.5509875,192666.677541,0.64
267260,HD현대일렉트릭,KOSPI,797000.0,-3.16,1231.06555,287295.66595,0.43
032830,삼성생명,KOSPI,331000.0,-1.93,1180.08858,662000.0,0.18
469150,ACE AI반도체TOP3+,ETF,59805.0,-10.07,1164.37124381,11273.2425,10.33
472150,TIGER 배당커버드콜액티브,ETF,21150.0,-7.01,1156.63138212,20906.775,5.53
009830,한화솔루션,KOSPI,27600.0,-10.39,1075.4930515,47442.339936,2.27
006660,삼성공조,KOSPI,13580.0,17.07,1073.3076338,1103.5534412,97.26
373220,LG에너지솔루션,KOSPI,334000.0,-0.3,1062.2167825,781560.0,0.14
005360,모나미,KOSPI,3730.0,8.27,1054.25678889,704.8695511,149.57
079550,LIG디펜스앤에어로스페이스,KOSPI,749000.0,-1.06,1044.376765,164780.0,0.63
319660,피에스케이,KOSDAQ,195400.0,-4.45,1041.1173585,56600.959156,1.84
950160,코오롱티슈진,KOSDAQ,62100.0,-20.28,1021.430263,52766.46936,1.94
487240,KODEX AI전력핵심설비,ETF,34195.0,-5.38,1017.05067779,29202.53,3.48
095610,테스,KOSDAQ,194300.0,-9.21,1013.2850215,37616.48,2.69
000810,삼성화재,KOSPI,701000.0,6.05,1010.384845,312978.78573,0.32
251340,KODEX 코스닥150선물인버스,ETF,2675.0,5.94,1009.26809762,1765.5,57.17
471990,KODEX AI반도체핵심장비,ETF,24300.0,-8.92,1003.78570878,3973.05,25.26
034730,SK,KOSPI,580000.0,-4.76,991.78373,420515.6774,0.24
049080,기가레인,KOSDAQ,11290.0,-3.75,973.67871155,958.3329086,101.6
035720,카카오,KOSPI,35900.0,2.87,949.9265945,159030.20413,0.6
381180,TIGER 미국필라델피아반도체나스닥,ETF,47975.0,-5.0,948.39832974,64238.525,1.48
037070,파세코,KOSDAQ,8030.0,0.25,936.8371156,1606.0,58.33
488770,KODEX 머니마켓액티브,ETF,104970.0,0.04,916.45193227,79229.2566,1.16
005490,POSCO홀딩스,KOSPI,311500.0,-0.95,898.7098125,246837.356605,0.36
279570,케이뱅크,KOSPI,6390.0,11.13,889.99728405,25923.9201489,3.43
009540,HD한국조선해양,KOSPI,354000.0,5.67,884.2241075,250536.83064,0.35
0219E0,KODEX 200커버드콜액티브,ETF,8890.0,-6.81,880.16692638,1778.0,49.5
067290,JW신약,KOSDAQ,1970.0,5.35,879.06453342,1103.9309291,79.63
196170,알테오젠,KOSDAQ,276500.0,-4.16,870.7908575,148166.238395,0.59
068270,셀트리온,KOSPI,175800.0,0.06,870.4372655,408829.415148,0.21
475300,SOL 반도체전공정,ETF,25120.0,-6.23,863.25813053,3680.08,23.46
064350,현대로템,KOSPI,159000.0,-5.19,857.545496,173536.24587,0.49
455850,SOL AI반도체소부장,ETF,25905.0,-7.4,856.43543717,11307.5325,7.57
010140,삼성중공업,KOSPI,22300.0,2.06,825.0675275,196240.0,0.42
403870,HPSP,KOSDAQ,42500.0,-8.99,813.8112815,34977.5,2.33
091230,TIGER 반도체,ETF,139170.0,-9.2,807.68895507,14278.842,5.66
0177N0,KODEX 삼성전자SK하이닉스채권혼합50,ETF,14085.0,-5.44,799.94512763,14507.55,5.51
002990,금호건설,KOSPI,10900.0,-18.54,768.06433235,4061.337166,18.91
413630,씨피시스템,KOSDAQ,3360.0,12.37,766.55102931,1224.269928,62.61
347850,디앤디파마텍,KOSDAQ,68700.0,-9.61,749.221278,31490.437383,2.38
010950,S-Oil,KOSPI,144900.0,3.21,740.0199475,163132.465608,0.45
278470,에이피알,KOSPI,393000.0,1.95,708.6844125,147131.94915,0.48
214450,파마리서치,KOSDAQ,336500.0,2.75,707.093215,34961.16552,2.02
089970,브이엠,KOSDAQ,108300.0,-6.56,686.7282505,28511.886495,2.41
000020,동화약품,KOSPI,5740.0,-4.49,663.65547475,1603.266378,41.39
003490,대한항공,KOSPI,26500.0,-0.56,653.918008,97578.475165,0.67
105190,ACE 200,ETF,109205.0,-6.71,642.37933226,17855.0175,3.6
316140,우리금융지주,KOSPI,31500.0,0.64,640.6957865,229348.24983,0.28
243880,TIGER 200IT레버리지,ETF,385490.0,-20.44,638.4472634,5396.86,11.83
069540,빛과전자,KOSDAQ,2590.0,-8.32,636.90604482,2918.7201323,21.82
086520,에코프로,KOSDAQ,80000.0,-7.41,630.0003065,108620.9216,0.58
015760,한국전력,KOSPI,34050.0,0.44,628.529209,218588.7682185,0.29
488080,TIGER 반도체TOP10레버리지,ETF,42025.0,-19.47,620.41812849,4979.9625,12.46
024060,흥구석유,KOSDAQ,12010.0,-4.53,616.0171723,1801.5,34.19
006340,대원전선,KOSPI,12230.0,-8.73,602.7382233,9590.0830768,6.29
426030,TIME 미국나스닥100액티브,ETF,50455.0,-6.01,600.64992193,25933.87,2.32
