code,name,market,close,chg,amount_eok,cap_eok,turnover_pct
005930,삼성전자,KOSPI,187900.0,-1.11,38325.5137635,11122999.655438,0.34
000660,SK하이닉스,KOSPI,930000.0,-2.62,34780.00276288,6628131.9945,0.52
122630,KODEX 레버리지,ETF,82620.0,-1.64,11648.07497572,59445.09,19.59
038500,삼표시멘트,KOSDAQ,20200.0,11.36,11265.11441985,21799.093812,51.68
069500,KODEX 200,ETF,83200.0,-0.75,10557.86221002,175385.6,6.02
322000,HD현대에너지솔루션,KOSPI,130700.0,24.48,10106.0009135,14638.4,69.04
252670,KODEX 200선물인버스2X,ETF,274.0,1.11,9724.68291162,13774.802,70.6
010170,대한광통신,KOSDAQ,7670.0,7.12,8149.0326564,10123.300122,80.5
233740,KODEX 코스닥150레버리지,ETF,16945.0,0.71,6337.52061185,49445.51,12.82
005935,삼성전자우,KOSPI,134000.0,-3.53,6179.3542765,1093406.04976,0.57
032820,우리기술,KOSDAQ,21900.0,-3.52,6174.1678975,36541.765344,16.9
005380,현대차,KOSPI,521000.0,-1.7,5965.311615,1066787.96086,0.56
229200,KODEX 코스닥150,ETF,19775.0,0.48,5473.30244458,77873.95,7.03
034020,두산에너빌리티,KOSPI,103500.0,2.48,5031.4759075,662980.78611,0.76
050890,쏠리드,KOSDAQ,12400.0,5.89,4918.70509995,7533.810216,65.29
010140,삼성중공업,KOSPI,30850.0,7.12,4885.467278,271480.0,1.8
102110,TIGER 200,ETF,82860.0,-1.13,4656.7753931,70845.3,6.57
114800,KODEX 인버스,ETF,1682.0,0.72,4522.04590857,9832.972,45.99
091160,KODEX 반도체,ETF,98100.0,-0.3,4393.72284111,39534.3,11.11
396500,TIGER 반도체TOP10,ETF,33210.0,0.0,4312.74997991,79454.925,5.43
475150,SK이터닉스,KOSPI,37350.0,29.91,3954.66834775,12607.134687,31.37
012450,한화에어로스페이스,KOSPI,1465000.0,3.9,3810.589425,755403.82465,0.5
024060,흥구석유,KOSDAQ,26000.0,1.96,3542.451467,3900.0,90.83
272210,한화시스템,KOSPI,152300.0,3.11,3531.767865,287724.229447,1.23
0163Y0,KoAct 코스닥액티브,ETF,13835.0,1.5,3332.81828719,691.75,481.8
009830,한화솔루션,KOSPI,53000.0,3.11,3319.980484,91103.04408,3.64
079550,LIG넥스원,KOSPI,755000.0,1.75,3170.687275,166100.0,1.91
0009K0,에임드바이오,KOSDAQ,70300.0,7.99,2965.8636765,45463.826183,6.52
006800,미래에셋증권,KOSPI,70400.0,-1.4,2878.620827,399228.356736,0.72
042660,한화오션,KOSPI,136700.0,2.32,2646.503775,418867.109598,0.63
494310,KODEX 반도체레버리지,ETF,66780.0,-2.06,2509.77742471,11319.21,22.17
047040,대우건설,KOSPI,10460.0,5.13,2506.68402505,43474.1279348,5.77
006400,삼성SDI,KOSPI,400000.0,0.0,2457.032705,322342.12,0.76
042700,한미반도체,KOSPI,317000.0,1.44,2446.3826475,302139.674,0.81
196170,알테오젠,KOSDAQ,372500.0,3.47,2416.9716775,199309.0603,1.21
459580,KODEX CD금리액티브(합성),ETF,1074290.0,0.02,2378.5261997,80857.51114,2.94
000720,현대건설,KOSPI,155700.0,4.64,2324.021597,173380.926105,1.34
086520,에코프로,KOSDAQ,158000.0,-2.23,2303.3376175,214526.32016,1.07
048410,현대바이오,KOSDAQ,16650.0,10.78,2251.4659513,15990.81984,14.08
000270,기아,KOSPI,167000.0,3.09,2232.1719415,651989.70666,0.34
402340,SK스퀘어,KOSPI,554000.0,-1.95,1951.00909,731762.6171,0.27
009150,삼성전기,KOSPI,399500.0,-1.6,1931.2384675,298401.31552,0.65
379800,KODEX 미국S&P500,ETF,22575.0,-0.15,1920.32069458,80874.9375,2.37
096770,SK이노베이션,KOSPI,121700.0,1.84,1858.4520955,205737.242996,0.9
046120,오르비텍,KOSDAQ,8160.0,29.94,1736.82794205,2684.3236368,64.7
047050,포스코인터내셔널,KOSPI,79500.0,4.06,1730.3236885,139858.61646,1.24
380540,옵티코어,KOSDAQ,5020.0,24.1,1717.34200257,2449.4169834,70.11
360750,TIGER 미국S&P500,ETF,24695.0,-0.14,1703.64638906,146589.52,1.16
336260,두산퓨얼셀,KOSPI,46250.0,12.53,1671.93713725,30290.848275,5.52
089030,테크윙,KOSDAQ,62600.0,-3.69,1648.760562,23195.58177,7.11
329180,HD현대중공업,KOSPI,604000.0,2.37,1627.500085,633965.799,0.26
000440,중앙에너비스,KOSDAQ,31300.0,8.3,1625.5348235,1949.09169,83.4
055550,신한지주,KOSPI,91900.0,0.88,1610.937458,436207.357759,0.37
006910,보성파워텍,KOSDAQ,11470.0,-0.61,1600.5172274,5635.1908128,28.4
012330,현대모비스,KOSPI,414500.0,-2.01,1599.34114,376086.556535,0.43
035420,NAVER,KOSPI,222000.0,0.0,1557.8498925,348212.85636,0.45
034730,SK,KOSPI,336000.0,-6.54,1462.947715,243609.08208,0.6
043260,성호전자,KOSDAQ,49400.0,2.92,1461.853204,35035.874562,4.17
251340,KODEX 코스닥150선물인버스,ETF,2045.0,-0.24,1405.01909569,2292.445,61.29
488080,TIGER 반도체TOP10레버리지,ETF,42415.0,-1.36,1359.6196939,13339.5175,10.19
010950,S-Oil,KOSPI,118000.0,2.97,1352.8253895,132847.69456,1.02
247540,에코프로비엠,KOSDAQ,197700.0,0.1,1338.9988015,193401.183522,0.69
466920,SOL 조선TOP3플러스,ETF,38275.0,3.22,1325.28332118,19941.275,6.65
373220,LG에너지솔루션,KOSPI,384000.0,3.92,1303.8632775,898560.0,0.15
064350,현대로템,KOSPI,206000.0,1.48,1301.8118725,224833.12358,0.58
218410,RFHIC,KOSDAQ,84100.0,-6.14,1269.0826925,22331.444722,5.68
486990,노타,KOSDAQ,44450.0,19.17,1261.2412475,9488.399235,13.29
261220,KODEX WTI원유선물(H),ETF,22075.0,10.57,1250.48535546,1594.91875,78.4
0091P0,TIGER 코리아원자력,ETF,20130.0,2.65,1224.42706183,5978.61,20.48
105560,KB금융,KOSPI,149200.0,-1.39,1197.968979,556292.87886,0.22
000250,삼천당제약,KOSDAQ,787000.0,1.68,1170.35276,184610.30464,0.63
476830,알지노믹스,KOSDAQ,179600.0,7.67,1165.3279395,25025.180232,4.66
277810,레인보우로보틱스,KOSDAQ,760000.0,1.6,1153.510195,147438.9208,0.78
